# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-09 16:23:11,lo,8.68,8.68,3.70,3.70,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:23:11,enp9s0,493.07,913.57,102.63,1216.97,0.00,0.00,0.40,0.40
plotter1,60,2022-01-09 16:24:11,lo,19.60,19.60,173.51,173.51,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:24:11,enp9s0,634.27,1196.00,135.39,1584.61,0.00,0.00,0.42,0.52
plotter1,60,2022-01-09 16:25:11,lo,2.12,2.12,2.76,2.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:25:11,enp9s0,571.08,950.03,191.10,1214.44,0.00,0.00,0.42,0.40
plotter1,60,2022-01-09 16:26:11,lo,0.80,0.80,1.29,1.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:26:11,enp9s0,634.20,997.70,268.38,1274.60,0.00,0.00,0.40,0.42
plotter1,60,2022-01-09 16:27:11,lo,4.93,4.93,3.88,3.88,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:27:11,enp9s0,607.03,1079.37,169.39,1416.28,0.00,0.00,0.42,0.46
plotter1,60,2022-01-09 16:28:11,lo,1.63,1.63,2.03,2.03,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:28:11,enp9s0,502.02,890.85,142.70,1152.55,0.00,0.00,0.42,0.38
plotter1,60,2022-01-09 16:29:11,lo,13.68,13.68,178.26,178.26,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:29:11,enp9s0,637.23,1217.52,159.26,1614.68,0.00,0.00,0.42,0.53
plotter1,60,2022-01-09 16:30:11,lo,6.00,6.00,2.81,2.81,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:30:11,enp9s0,534.60,929.90,154.43,1189.16,0.00,0.00,0.40,0.39
plotter1,60,2022-01-09 16:31:11,lo,11.02,11.02,3.27,3.27,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:31:11,enp9s0,502.95,906.35,143.06,1167.87,0.00,0.00,0.40,0.38
plotter1,60,2022-01-09 16:32:11,lo,1.87,1.87,2.38,2.38,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:32:11,enp9s0,602.45,1045.53,174.73,1358.25,0.00,0.00,0.42,0.45
plotter1,60,2022-01-09 16:33:11,lo,2.23,2.23,3.52,3.52,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:33:11,enp9s0,610.12,1082.48,185.11,1409.98,0.00,0.00,0.42,0.46
plotter1,60,2022-01-09 16:34:11,lo,9.93,9.93,130.54,130.54,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:34:11,enp9s0,617.13,1135.98,159.16,1500.41,0.00,0.00,0.40,0.49
plotter1,60,2022-01-09 16:35:11,lo,6.77,6.77,2.81,2.81,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:35:11,enp9s0,576.98,1029.37,173.16,1343.17,0.00,0.00,0.42,0.44
plotter1,60,2022-01-09 16:36:11,lo,1.30,1.30,1.61,1.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:36:11,enp9s0,622.43,1123.80,149.97,1486.13,0.00,0.00,0.42,0.49
plotter1,60,2022-01-09 16:37:11,lo,1.47,1.47,2.18,2.18,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:37:11,enp9s0,536.17,955.55,135.72,1251.37,0.00,0.00,0.42,0.41
plotter1,60,2022-01-09 16:38:11,lo,1.73,1.73,2.29,2.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:38:11,enp9s0,597.33,1081.55,164.02,1424.28,0.00,0.00,0.40,0.47
plotter1,60,2022-01-09 16:39:11,lo,28.50,28.50,406.20,406.20,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:39:11,enp9s0,703.70,1423.48,148.35,1921.00,0.00,0.00,0.42,0.63
plotter1,60,2022-01-09 16:40:11,lo,38.65,38.65,5.70,5.70,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:40:11,enp9s0,548.13,950.53,132.96,1221.14,0.00,0.00,0.40,0.40
plotter1,60,2022-01-09 16:41:11,lo,2.27,2.27,3.94,3.94,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:41:11,enp9s0,585.37,1060.92,166.99,1391.41,0.00,0.00,0.40,0.46
plotter1,60,2022-01-09 16:42:11,lo,1.50,1.50,2.30,2.30,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:42:11,enp9s0,520.22,920.15,136.30,1198.40,0.00,0.00,0.43,0.39
plotter1,60,2022-01-09 16:43:11,lo,1.67,1.67,2.64,2.64,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:43:11,enp9s0,584.68,1054.60,152.80,1390.89,0.00,0.00,0.42,0.46
plotter1,60,2022-01-09 16:44:11,lo,8.55,8.55,3.48,3.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:44:11,enp9s0,652.30,1192.35,169.47,1579.91,0.00,0.00,0.40,0.52
plotter1,60,2022-01-09 16:45:11,lo,13.52,13.52,177.82,177.82,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:45:11,enp9s0,549.78,998.02,146.07,1304.39,0.00,0.00,0.43,0.43
plotter1,60,2022-01-09 16:46:11,lo,1.97,1.97,3.23,3.23,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:46:11,enp9s0,561.18,1003.58,156.34,1314.54,0.00,0.00,0.42,0.43
plotter1,60,2022-01-09 16:47:11,lo,2.27,2.27,3.66,3.66,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:47:11,enp9s0,542.10,936.18,165.79,1212.83,0.00,0.00,0.40,0.40
plotter1,60,2022-01-09 16:48:11,lo,2.53,2.53,3.41,3.41,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:48:11,enp9s0,639.83,1102.60,199.53,1434.85,0.00,0.00,0.40,0.47
plotter1,60,2022-01-09 16:49:11,lo,1.97,1.97,2.35,2.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:49:11,enp9s0,593.40,1063.15,183.40,1394.68,0.00,0.00,0.42,0.46
plotter1,60,2022-01-09 16:50:11,lo,21.30,21.30,85.27,85.27,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:50:11,enp9s0,583.42,1033.12,181.36,1332.20,0.00,0.00,0.42,0.44
plotter1,60,2022-01-09 16:51:11,lo,2.57,2.57,4.06,4.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:51:11,enp9s0,542.12,937.20,177.98,1212.63,0.00,0.00,0.42,0.40
plotter1,60,2022-01-09 16:52:11,lo,10.60,10.60,4.29,4.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:52:11,enp9s0,570.23,991.77,174.10,1289.76,0.00,0.00,0.40,0.42
plotter1,60,2022-01-09 16:53:11,lo,7.40,7.40,3.58,3.58,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:53:11,enp9s0,577.18,990.72,171.89,1283.38,0.00,0.00,0.40,0.42
plotter1,60,2022-01-09 16:54:11,lo,5.23,5.23,2.89,2.89,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:54:11,enp9s0,576.15,1003.13,173.12,1308.37,0.00,0.00,0.40,0.43
plotter1,60,2022-01-09 16:55:11,lo,10.03,10.03,123.56,123.56,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:55:11,enp9s0,605.82,1130.18,170.01,1486.12,0.00,0.00,0.42,0.49
plotter1,60,2022-01-09 16:56:11,lo,8.40,8.40,3.00,3.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:56:11,enp9s0,557.65,969.37,156.78,1263.30,0.00,0.00,0.40,0.41
plotter1,60,2022-01-09 16:57:11,lo,1.87,1.87,2.61,2.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:57:11,enp9s0,545.80,973.23,155.49,1269.89,0.00,0.00,0.42,0.42
plotter1,60,2022-01-09 16:58:11,lo,2.10,2.10,3.20,3.20,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:58:11,enp9s0,510.55,891.12,152.34,1150.30,0.00,0.00,0.42,0.38
plotter1,60,2022-01-09 16:59:11,lo,2.10,2.10,3.28,3.28,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:59:11,enp9s0,547.09,918.23,164.52,1187.09,0.00,0.00,0.40,0.39
plotter1,60,2022-01-09 17:00:11,lo,19.57,19.57,264.97,264.97,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:00:11,enp9s0,664.65,1258.57,173.20,1663.27,0.00,0.00,0.42,0.55
plotter1,60,2022-01-09 17:01:11,lo,1.73,1.73,2.13,2.13,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:01:11,enp9s0,487.95,891.97,152.46,1156.28,0.00,0.00,0.42,0.38
plotter1,60,2022-01-09 17:02:11,lo,1.60,1.60,2.21,2.21,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:02:11,enp9s0,531.18,1003.93,142.91,1322.94,0.00,0.00,0.40,0.43
plotter1,60,2022-01-09 17:03:11,lo,1.73,1.73,2.20,2.20,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:03:11,enp9s0,569.48,1072.57,162.97,1414.36,0.00,0.00,0.42,0.46
plotter1,60,2022-01-09 17:04:11,lo,2.13,2.13,3.42,3.42,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:04:11,enp9s0,549.53,1051.80,158.70,1383.36,0.00,0.00,0.42,0.45
plotter1,60,2022-01-09 17:05:11,lo,25.52,25.52,358.64,358.64,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:05:11,enp9s0,575.67,1190.87,140.60,1586.11,0.00,0.00,0.40,0.52
plotter1,60,2022-01-09 17:06:11,lo,2.00,2.00,2.66,2.66,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 17:06:11,enp9s0,561.62,1027.35,166.90,1350.59,0.00,0.00,0.42,0.44
plotter1,60,2022-01-09 17:07:11,lo,1.70,1.70,2.33,2.33,0.00,0.00,0.00,0.00
