# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-08 22:35:57,128169192,128620612,1347760,1.02,166936,870016,3962704,1.51,339996,1394548,64
plotter1,60,2022-01-08 22:36:57,127456648,128407716,1560408,1.18,179152,1357504,4259668,1.62,360012,2083188,72
plotter1,60,2022-01-08 22:37:57,126008492,127533964,2420128,1.84,192964,1929412,6242384,2.38,397404,3496004,160
plotter1,60,2022-01-08 22:38:57,125427912,127504080,2439508,1.85,194216,2489296,6264760,2.38,413904,4057332,168
plotter1,60,2022-01-08 22:39:57,124827500,127477576,2459280,1.87,195552,3068392,6275760,2.39,432272,4638968,100
plotter1,60,2022-01-08 22:40:57,124277336,127440296,2484320,1.89,196712,3592484,6296496,2.40,448996,5159672,120
plotter1,60,2022-01-08 22:41:57,123750536,127423080,2489672,1.89,197824,4112672,6311600,2.40,466120,5669288,208
plotter1,60,2022-01-08 22:42:57,123282664,127413752,2486888,1.89,198828,4582480,6327984,2.41,480920,6130600,108
plotter1,60,2022-01-08 22:43:57,122771368,127387156,2498264,1.90,200340,5080680,6347724,2.42,578632,6538796,240
plotter1,60,2022-01-08 22:44:57,122263620,127379936,2495072,1.89,201932,5589872,6360252,2.42,599528,7031772,108
plotter1,60,2022-01-08 22:45:57,121761248,127361712,2503860,1.90,202816,6082780,6372456,2.42,626524,7502428,8
plotter1,60,2022-01-08 22:46:57,121264940,127339416,2512268,1.91,203692,6569760,6390008,2.43,649008,7972400,124
plotter1,60,2022-01-08 22:47:57,120826744,127317300,2520564,1.91,204444,6998888,6407160,2.44,671676,8382444,212
plotter1,60,2022-01-08 22:48:57,120341636,127306152,2518856,1.91,205064,7485044,6423304,2.44,715744,8829696,132
plotter1,60,2022-01-08 22:49:57,119864492,127299224,2517080,1.91,205780,7963292,6434360,2.45,734948,9291800,4
plotter1,60,2022-01-08 22:50:57,119359052,127276900,2531348,1.92,206464,8453868,6448356,2.45,753432,9770344,128
plotter1,60,2022-01-08 22:51:57,118897528,127274532,2523932,1.92,207620,8921628,6460900,2.46,774260,10224156,88
plotter1,60,2022-01-08 22:52:57,118421512,127248132,2536672,1.93,208392,9384204,6477920,2.46,795652,10669120,80
plotter1,60,2022-01-08 22:53:57,117959844,127236328,2538540,1.93,208852,9843400,6489588,2.47,814268,11117324,76
plotter1,60,2022-01-08 22:54:57,117545040,127225928,2537512,1.93,209344,10258576,6504004,2.47,832184,11518532,52
plotter1,60,2022-01-08 22:55:57,117126164,127204728,2548376,1.94,209912,10666204,6516212,2.48,850000,11910944,8
plotter1,60,2022-01-08 22:56:57,116635088,127193284,2551464,1.94,210476,11151268,6526964,2.48,869876,12381264,88
plotter1,60,2022-01-08 22:57:57,116140600,127179096,2554672,1.94,210864,11636800,6539464,2.49,890348,12845748,136
plotter1,60,2022-01-08 22:58:57,115678392,127173264,2548676,1.94,211320,12099576,6551496,2.49,910344,13289804,88
plotter1,60,2022-01-08 22:59:57,115190576,127164508,2545564,1.93,211740,12585216,6563288,2.50,931632,13753520,88
plotter1,60,2022-01-08 23:00:57,114642580,127140524,2558028,1.94,212320,13114800,6575560,2.50,951888,14264076,180
plotter1,60,2022-01-08 23:01:57,114153572,127115480,2569364,1.95,212896,13587164,6606480,2.51,972604,14731024,80
plotter1,60,2022-01-08 23:02:57,113757444,127118748,2554828,1.94,213240,13993444,6601672,2.51,989632,15108116,84
plotter1,60,2022-01-08 23:03:57,113221992,127112768,2549564,1.94,213676,14527516,6612424,2.52,1010740,15621604,8
plotter1,60,2022-01-08 23:04:57,112794356,127079648,2569564,1.95,214140,14930552,6629860,2.52,1032836,16016956,80
plotter1,60,2022-01-08 23:05:57,112295532,127062796,2573636,1.95,214524,15420012,6642708,2.53,1053296,16488392,4
plotter1,60,2022-01-08 23:06:57,111845536,127070972,2553556,1.94,215180,15884608,6654484,2.53,1074112,16931408,112
plotter1,60,2022-01-08 23:07:57,111367440,127051916,2558676,1.94,215532,16352452,6668308,2.54,1095032,17378652,8
plotter1,60,2022-01-08 23:08:57,110959556,127030096,2568612,1.95,215864,16745948,6680084,2.54,1113120,17755220,180
plotter1,60,2022-01-08 23:09:57,110502236,127014176,2570572,1.95,216184,17196268,6693924,2.55,1133628,18186156,88
plotter1,60,2022-01-08 23:10:57,110048072,126976912,2594672,1.97,216452,17621940,6708744,2.55,1153032,18593392,4
plotter1,60,2022-01-08 23:11:57,109563236,126977580,2580796,1.96,216908,18115384,6722056,2.56,1174800,19064388,4
