# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-08 22:35:57,nvme0n1,2.35,13.60,15.33,3.67,13.87,0.01,4.13,0.80
plotter1,60,2022-01-08 22:35:57,nvme1n1,1.12,13.80,8.00,3.87,22.99,0.01,8.93,0.81
plotter1,60,2022-01-08 22:35:57,nvme2n1,1.18,11.47,7.00,3.53,18.59,0.01,6.93,0.80
plotter1,60,2022-01-08 22:35:57,sda,13.90,632.80,0.00,0.00,45.53,0.07,5.18,3.42
plotter1,60,2022-01-08 22:35:57,sdb,11.30,501.27,0.00,0.00,44.36,0.08,6.72,3.17
plotter1,60,2022-01-08 22:35:57,sdc,11.72,546.47,0.00,0.00,46.64,0.07,5.58,3.03
plotter1,60,2022-01-08 22:35:57,sdd,10.08,481.20,0.00,0.00,47.72,0.05,4.72,3.03
plotter1,60,2022-01-08 22:35:57,sde,42.42,1415.53,209.53,0.00,38.31,0.02,0.57,1.81
plotter1,60,2022-01-08 22:35:57,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 22:35:57,sde2,42.08,1415.40,209.53,0.00,38.61,0.02,0.57,1.79
plotter1,60,2022-01-08 22:35:57,sdf,7.22,290.73,0.00,0.00,40.29,0.08,10.93,2.33
plotter1,60,2022-01-08 22:35:57,sdg,10.42,456.87,0.00,0.00,43.86,0.06,5.67,2.60
plotter1,60,2022-01-08 22:35:57,sdh,7.00,295.80,0.00,0.00,42.26,0.03,4.69,1.49
plotter1,60,2022-01-08 22:35:57,dm-0,5.00,38.87,31.00,11.07,16.19,0.03,5.60,1.36
plotter1,60,2022-01-08 22:35:57,sdi,0.28,0.18,0.00,0.00,0.65,0.01,26.65,0.76
plotter1,60,2022-01-08 22:35:57,sdj,3.42,199.72,0.00,0.00,58.45,0.03,9.32,1.50
plotter1,60,2022-01-08 22:35:57,sdo,4.23,227.45,0.00,0.00,53.73,0.04,8.28,2.17
plotter1,60,2022-01-08 22:35:57,sdq,3.32,156.45,0.00,0.00,47.17,0.03,8.87,1.86
plotter1,60,2022-01-08 22:35:57,sds,6.55,371.18,0.00,0.00,56.67,0.05,7.24,2.92
plotter1,60,2022-01-08 22:35:57,sdt,6.75,377.12,0.00,0.00,55.87,0.05,8.13,3.04
plotter1,60,2022-01-08 22:35:57,sdu,2.60,108.72,0.00,0.00,41.81,0.03,9.88,1.62
plotter1,60,2022-01-08 22:35:57,sdv,1.83,103.12,0.00,0.00,56.25,0.02,8.43,1.21
