# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-09 16:23:11,nvme0n1,13.72,80.87,14.60,8.80,7.60,0.01,0.76,0.81
plotter1,60,2022-01-09 16:23:11,nvme1n1,13.42,84.73,7.93,7.87,7.49,0.01,0.59,0.86
plotter1,60,2022-01-09 16:23:11,nvme2n1,13.17,84.80,8.67,7.40,7.66,0.01,0.61,0.88
plotter1,60,2022-01-09 16:23:11,sda,4.23,196.13,0.00,0.00,46.33,0.02,4.64,1.12
plotter1,60,2022-01-09 16:23:11,sdb,11.73,519.87,0.27,0.00,44.33,0.08,6.30,2.89
plotter1,60,2022-01-09 16:23:11,sdc,8.65,385.87,0.27,0.00,44.64,0.10,11.33,3.70
plotter1,60,2022-01-09 16:23:11,sdd,10.95,482.53,0.00,0.00,44.07,0.08,6.87,3.04
plotter1,60,2022-01-09 16:23:11,sde,36.45,1304.27,289.13,0.00,43.71,0.02,0.67,1.58
plotter1,60,2022-01-09 16:23:11,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-09 16:23:11,sde2,36.45,1304.27,289.13,0.00,43.71,0.02,0.67,1.58
plotter1,60,2022-01-09 16:23:11,sdf,11.65,573.87,0.00,0.00,49.26,0.07,5.88,3.01
plotter1,60,2022-01-09 16:23:11,sdg,9.67,460.87,0.00,0.00,47.68,0.07,7.56,2.90
plotter1,60,2022-01-09 16:23:11,sdh,5.27,236.07,0.00,0.00,44.82,0.03,5.37,1.14
plotter1,60,2022-01-09 16:23:11,dm-0,45.32,250.40,32.00,24.07,6.76,0.03,0.65,1.19
plotter1,60,2022-01-09 16:23:11,sdi,2.85,167.07,0.00,0.00,58.62,0.01,5.25,1.00
plotter1,60,2022-01-09 16:23:11,sdj,5.48,302.20,0.00,0.00,55.11,0.03,6.03,1.58
plotter1,60,2022-01-09 16:23:11,sdo,1.07,63.07,0.00,0.00,59.12,0.01,6.80,0.48
plotter1,60,2022-01-09 16:23:11,sdq,3.62,216.07,0.00,0.00,59.74,0.03,7.55,1.41
plotter1,60,2022-01-09 16:23:11,sds,4.55,254.06,0.00,0.00,55.84,0.03,7.21,1.72
plotter1,60,2022-01-09 16:23:11,sdt,5.13,291.53,0.00,0.00,56.79,0.03,6.75,1.64
plotter1,60,2022-01-09 16:23:11,sdu,0.70,40.26,0.00,0.00,57.51,0.01,10.00,0.53
plotter1,60,2022-01-09 16:23:11,sdv,2.50,122.79,0.00,0.00,49.12,0.03,13.22,1.46
plotter1,60,2022-01-09 16:23:11,sdx,5.48,246.80,0.00,0.00,45.01,0.03,6.26,2.02
plotter1,60,2022-01-09 16:23:11,sdy,4.43,200.59,0.00,0.00,45.25,0.03,6.31,1.61
plotter1,60,2022-01-09 16:23:11,sdz,1.10,61.72,0.00,0.00,56.11,0.01,7.76,0.58
plotter1,60,2022-01-09 16:23:11,sdaa,1.62,94.33,0.00,0.00,58.35,0.01,6.61,0.66
plotter1,60,2022-01-09 16:23:11,sdac,3.02,130.60,0.00,0.00,43.29,0.02,6.19,1.03
plotter1,60,2022-01-09 16:23:11,sdab,0.85,28.32,0.00,0.00,33.32,0.01,7.78,0.45
plotter1,60,2022-01-09 16:23:11,sdad,0.35,10.00,0.00,0.00,28.57,0.00,7.81,0.15
plotter1,60,2022-01-09 16:23:11,sdae,1.23,68.87,0.00,0.00,55.84,0.01,4.82,0.44
plotter1,60,2022-01-09 16:23:11,sdaf,2.18,106.87,0.00,0.00,48.95,0.01,5.18,0.69
plotter1,60,2022-01-09 16:23:11,sdag,0.58,31.07,0.00,0.00,53.26,0.00,7.14,0.25
plotter1,60,2022-01-09 16:23:11,sdah,0.55,30.13,0.00,0.00,54.79,0.00,5.91,0.27
plotter1,60,2022-01-09 16:23:11,sdai,4.57,237.46,0.00,0.00,52.00,0.03,7.36,1.96
plotter1,60,2022-01-09 16:23:11,sdaj,1.08,42.73,0.00,0.00,39.44,0.01,6.63,0.55
plotter1,60,2022-01-09 16:23:11,sdak,2.22,145.20,0.00,0.00,65.50,0.01,5.07,0.82
plotter1,60,2022-01-09 16:23:11,sdal,2.58,142.59,0.00,0.00,55.20,0.02,7.30,1.60
plotter1,60,2022-01-09 16:23:11,sdam,0.05,0.40,0.00,0.00,8.00,0.00,23.00,0.08
plotter1,60,2022-01-09 16:23:11,sdan,2.58,113.26,0.00,0.00,43.84,0.02,6.95,1.17
