# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-09 16:23:11,239.57,231.35,8.12,0.10,17293.95,641.73,48.13
plotter1,60,2022-01-09 16:24:11,197.12,193.48,3.63,0.00,16614.53,68.00,0.00
plotter1,60,2022-01-09 16:25:11,177.50,172.92,4.58,0.00,14432.73,159.07,0.00
plotter1,60,2022-01-09 16:26:11,181.08,177.57,3.52,0.00,14800.73,148.80,0.00
plotter1,60,2022-01-09 16:27:11,201.37,196.87,4.45,0.05,17912.70,80.93,4.40
plotter1,60,2022-01-09 16:28:11,159.38,155.72,3.67,0.00,13314.43,71.07,0.00
plotter1,60,2022-01-09 16:29:11,191.63,187.83,3.80,0.00,17074.67,75.60,0.00
plotter1,60,2022-01-09 16:30:11,172.12,166.53,5.58,0.00,13937.17,195.20,0.00
plotter1,60,2022-01-09 16:31:11,157.15,152.43,4.72,0.00,13813.03,148.80,0.00
plotter1,60,2022-01-09 16:32:11,182.62,178.18,4.43,0.00,15659.60,84.27,0.00
plotter1,60,2022-01-09 16:33:11,193.57,189.72,3.85,0.00,16876.00,74.80,0.00
plotter1,60,2022-01-09 16:34:11,184.60,179.98,4.62,0.00,15664.93,91.60,0.00
plotter1,60,2022-01-09 16:35:11,191.58,184.75,6.83,0.00,15490.67,208.13,0.00
plotter1,60,2022-01-09 16:36:11,201.80,196.67,5.13,0.00,17531.67,153.87,0.00
plotter1,60,2022-01-09 16:37:11,168.72,163.07,5.65,0.00,15152.53,97.60,0.00
plotter1,60,2022-01-09 16:38:11,192.08,187.52,4.57,0.00,16732.93,79.33,0.00
plotter1,60,2022-01-09 16:39:11,206.87,201.68,5.18,0.00,17295.07,90.40,0.00
plotter1,60,2022-01-09 16:40:11,179.02,172.28,6.73,0.00,13896.88,217.47,0.00
plotter1,60,2022-01-09 16:41:11,187.82,181.98,5.83,0.00,16033.18,151.33,0.00
plotter1,60,2022-01-09 16:42:11,158.92,152.53,6.38,0.00,13483.20,113.07,0.00
plotter1,60,2022-01-09 16:43:11,178.92,176.93,1.98,0.00,16271.47,38.93,0.00
plotter1,60,2022-01-09 16:44:11,209.80,207.27,2.53,0.00,18325.47,47.47,0.00
plotter1,60,2022-01-09 16:45:11,154.88,150.30,4.58,0.00,12905.13,178.67,0.00
plotter1,60,2022-01-09 16:46:11,176.22,169.93,6.28,0.00,14307.73,444.80,0.00
plotter1,60,2022-01-09 16:47:11,161.88,157.90,3.98,0.00,13956.80,69.07,0.00
plotter1,60,2022-01-09 16:48:11,183.23,179.97,3.27,0.00,16481.47,60.67,0.00
plotter1,60,2022-01-09 16:49:11,179.28,176.15,3.13,0.00,15951.20,60.40,0.00
plotter1,60,2022-01-09 16:50:11,167.63,162.37,5.27,0.00,13578.37,167.73,0.00
plotter1,60,2022-01-09 16:51:11,162.97,158.87,4.10,0.00,14011.43,151.87,0.00
plotter1,60,2022-01-09 16:52:11,167.95,164.45,3.50,0.00,14846.13,64.67,0.00
plotter1,60,2022-01-09 16:53:11,169.02,165.12,3.90,0.00,14325.47,74.93,0.00
plotter1,60,2022-01-09 16:54:11,170.20,166.53,3.67,0.00,15003.60,76.93,0.00
plotter1,60,2022-01-09 16:55:11,180.95,175.08,5.87,0.00,14713.43,200.93,0.00
plotter1,60,2022-01-09 16:56:11,168.17,163.00,5.17,0.00,14088.63,151.47,0.00
plotter1,60,2022-01-09 16:57:11,166.00,161.45,4.55,0.00,14974.53,82.80,0.00
plotter1,60,2022-01-09 16:58:11,145.48,141.02,4.47,0.00,12461.60,79.47,0.00
plotter1,60,2022-01-09 16:59:11,156.06,150.72,5.33,0.00,13251.79,92.52,0.00
plotter1,60,2022-01-09 17:00:11,198.97,192.47,6.50,0.00,16652.38,210.00,0.00
plotter1,60,2022-01-09 17:01:11,157.03,151.42,5.62,0.00,12900.22,148.93,0.00
plotter1,60,2022-01-09 17:02:11,174.45,168.53,5.92,0.00,14536.93,109.73,0.00
plotter1,60,2022-01-09 17:03:11,180.52,178.67,1.85,0.00,15902.40,33.73,0.00
plotter1,60,2022-01-09 17:04:11,181.20,178.75,2.45,0.00,15387.07,44.53,0.00
plotter1,60,2022-01-09 17:05:11,164.78,160.40,4.38,0.00,12803.18,167.47,0.00
plotter1,60,2022-01-09 17:06:11,178.00,174.57,3.43,0.00,15335.02,126.13,0.00
plotter1,60,2022-01-09 17:07:11,166.57,163.27,3.30,0.00,14262.53,59.60,0.00
plotter1,60,2022-01-09 17:08:11,156.00,152.80,3.20,0.00,13213.33,56.27,0.00
plotter1,60,2022-01-09 17:09:11,163.65,160.37,3.28,0.00,14298.27,62.80,0.00
plotter1,60,2022-01-09 17:10:11,174.05,168.72,5.33,0.00,14487.75,184.93,0.00
plotter1,60,2022-01-09 17:11:11,172.38,168.37,4.02,0.00,14795.65,133.20,0.00
plotter1,60,2022-01-09 17:12:11,173.82,166.97,6.85,0.00,14607.33,394.40,0.00
plotter1,60,2022-01-09 17:13:11,160.88,157.22,3.67,0.00,14372.00,74.40,0.00
plotter1,60,2022-01-09 17:14:11,162.47,158.57,3.90,0.00,13731.47,76.00,0.00
plotter1,60,2022-01-09 17:15:11,176.68,171.07,5.62,0.00,14482.85,188.40,0.00
plotter1,60,2022-01-09 17:16:11,158.52,153.17,5.35,0.00,13230.82,162.00,0.00
plotter1,60,2022-01-09 17:17:11,162.95,158.33,4.62,0.00,14288.00,81.47,0.00
plotter1,60,2022-01-09 17:18:11,154.70,150.13,4.57,0.00,13349.60,79.60,0.00
plotter1,60,2022-01-09 17:19:11,161.57,157.22,4.35,0.00,14382.80,79.47,0.00
plotter1,60,2022-01-09 17:20:11,200.83,194.27,6.57,0.00,16348.63,207.60,0.00
plotter1,60,2022-01-09 17:21:11,180.90,174.85,6.05,0.00,15103.70,160.27,0.00
plotter1,60,2022-01-09 17:22:11,178.40,172.70,5.70,0.00,15859.33,107.87,0.00
plotter1,60,2022-01-09 17:23:11,149.57,147.60,1.97,0.00,13127.07,35.47,0.00
plotter1,60,2022-01-09 17:24:11,187.85,184.25,3.60,0.00,15940.40,56.27,0.00
plotter1,60,2022-01-09 17:25:11,163.87,159.10,4.77,0.00,13434.03,178.13,0.00
plotter1,60,2022-01-09 17:26:11,153.22,148.35,4.87,0.00,12388.30,138.67,0.00
plotter1,60,2022-01-09 17:27:11,171.00,165.90,5.10,0.00,14899.20,82.53,0.00
plotter1,60,2022-01-09 17:28:11,150.87,146.80,4.07,0.00,12960.53,68.40,0.00
plotter1,60,2022-01-09 17:29:11,183.42,180.32,3.10,0.00,15874.93,59.33,0.00
plotter1,60,2022-01-09 17:30:11,184.10,176.05,8.05,0.00,14283.70,502.80,0.00
plotter1,60,2022-01-09 17:31:11,147.55,142.30,5.25,0.00,11987.83,147.87,0.00
plotter1,60,2022-01-09 17:32:11,189.38,185.05,4.33,0.00,16865.47,77.60,0.00
plotter1,60,2022-01-09 17:33:11,166.50,162.70,3.80,0.00,14614.00,78.67,0.00
plotter1,60,2022-01-09 17:34:11,155.87,152.25,3.62,0.00,13879.73,74.13,0.00
plotter1,60,2022-01-09 17:35:11,155.42,149.33,6.08,0.00,13009.55,201.07,0.00
plotter1,60,2022-01-09 17:36:11,155.78,151.28,4.50,0.00,13125.32,146.80,0.00
plotter1,60,2022-01-09 17:37:11,172.82,168.12,4.70,0.00,14557.33,80.00,0.00
plotter1,60,2022-01-09 17:38:11,176.58,172.08,4.50,0.00,15088.80,77.73,0.00
plotter1,60,2022-01-09 17:39:11,162.45,158.08,4.37,0.00,13716.27,77.47,0.00
plotter1,60,2022-01-09 17:40:11,148.58,142.17,6.42,0.00,11449.17,204.13,0.00
plotter1,60,2022-01-09 17:41:11,175.20,169.08,6.12,0.00,14981.83,163.33,0.00
plotter1,60,2022-01-09 17:42:11,177.40,172.70,4.70,0.00,15473.73,80.53,0.00
plotter1,60,2022-01-09 17:43:11,178.47,173.67,4.80,0.00,15662.00,85.87,0.00
plotter1,60,2022-01-09 17:44:11,147.22,144.78,2.43,0.00,12255.73,42.80,0.00
plotter1,60,2022-01-09 17:45:11,186.05,181.77,4.28,0.00,14953.95,167.47,0.00
plotter1,60,2022-01-09 17:46:11,160.27,157.10,3.17,0.00,13599.45,116.93,0.00
plotter1,60,2022-01-09 17:47:11,181.90,178.25,3.65,0.00,16184.67,63.20,0.00
plotter1,60,2022-01-09 17:48:11,151.52,148.13,3.38,0.00,13268.80,58.00,0.00
plotter1,60,2022-01-09 17:49:11,163.08,160.05,3.03,0.00,14527.60,55.33,0.00
plotter1,60,2022-01-09 17:50:11,184.23,178.57,5.67,0.00,15660.48,186.00,0.00
plotter1,60,2022-01-09 17:51:11,165.43,161.53,3.90,0.00,14320.38,129.60,0.00
plotter1,60,2022-01-09 17:52:11,152.43,148.35,4.08,0.00,12545.87,67.87,0.00
plotter1,60,2022-01-09 17:53:11,149.53,145.83,3.70,0.00,12574.80,68.53,0.00
plotter1,60,2022-01-09 17:54:11,162.03,155.55,6.48,0.00,13525.87,394.13,0.00
plotter1,60,2022-01-09 17:55:11,184.95,179.65,5.30,0.00,15505.42,194.27,0.00
plotter1,60,2022-01-09 17:56:11,167.40,162.42,4.98,0.00,14151.18,148.40,0.00
plotter1,60,2022-01-09 17:57:11,152.65,147.57,5.08,0.00,12663.87,84.93,0.00
plotter1,60,2022-01-09 17:58:11,161.28,156.97,4.32,0.00,13476.40,76.93,0.00
