# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-09 16:23:11,0,856,3.44,4.27,4.30,0
plotter1,60,2022-01-09 16:24:11,0,857,3.89,4.27,4.30,8
plotter1,60,2022-01-09 16:25:11,0,861,3.60,4.12,4.25,9
plotter1,60,2022-01-09 16:26:11,1,858,3.65,4.09,4.23,0
plotter1,60,2022-01-09 16:27:11,7,866,5.73,4.66,4.42,0
plotter1,60,2022-01-09 16:28:11,0,865,5.86,4.96,4.55,8
plotter1,60,2022-01-09 16:29:11,0,867,5.12,5.02,4.60,0
plotter1,60,2022-01-09 16:30:11,8,872,5.92,5.27,4.71,9
plotter1,60,2022-01-09 16:31:11,8,865,3.74,4.76,4.57,0
plotter1,60,2022-01-09 16:32:11,1,865,3.89,4.58,4.52,0
plotter1,60,2022-01-09 16:33:11,0,864,4.53,4.56,4.51,8
plotter1,60,2022-01-09 16:34:11,0,865,3.60,4.33,4.44,2
plotter1,60,2022-01-09 16:35:11,0,870,4.44,4.43,4.47,1
plotter1,60,2022-01-09 16:36:11,0,864,6.40,4.96,4.64,0
plotter1,60,2022-01-09 16:37:11,0,864,5.66,4.91,4.64,2
plotter1,60,2022-01-09 16:38:11,0,864,4.08,4.58,4.54,0
plotter1,60,2022-01-09 16:39:11,0,865,3.97,4.47,4.51,0
plotter1,60,2022-01-09 16:40:11,0,870,4.69,4.56,4.53,7
plotter1,60,2022-01-09 16:41:11,0,864,2.99,4.09,4.37,0
plotter1,60,2022-01-09 16:42:11,0,864,2.26,3.72,4.23,0
plotter1,60,2022-01-09 16:43:11,1,864,4.56,4.13,4.34,0
plotter1,60,2022-01-09 16:44:11,0,864,4.91,4.23,4.36,8
plotter1,60,2022-01-09 16:45:11,8,871,5.65,4.43,4.41,1
plotter1,60,2022-01-09 16:46:11,0,864,5.42,4.52,4.44,6
plotter1,60,2022-01-09 16:47:11,2,863,3.77,4.27,4.36,0
plotter1,60,2022-01-09 16:48:11,8,863,5.10,4.55,4.45,0
plotter1,60,2022-01-09 16:49:11,0,864,2.84,4.03,4.28,0
plotter1,60,2022-01-09 16:50:11,8,871,6.52,4.76,4.51,4
plotter1,60,2022-01-09 16:51:11,1,864,5.53,4.83,4.55,0
plotter1,60,2022-01-09 16:52:11,7,864,5.31,4.95,4.61,6
plotter1,60,2022-01-09 16:53:11,9,864,3.50,4.53,4.48,8
plotter1,60,2022-01-09 16:54:11,9,863,3.34,4.26,4.39,0
plotter1,60,2022-01-09 16:55:11,0,870,4.22,4.33,4.41,1
plotter1,60,2022-01-09 16:56:11,0,863,3.89,4.32,4.40,0
plotter1,60,2022-01-09 16:57:11,8,864,4.09,4.29,4.39,0
plotter1,60,2022-01-09 16:58:11,8,864,5.23,4.57,4.48,4
plotter1,60,2022-01-09 16:59:11,4,864,4.66,4.54,4.47,0
plotter1,60,2022-01-09 17:00:11,9,871,3.70,4.33,4.41,7
plotter1,60,2022-01-09 17:01:11,2,864,3.01,4.12,4.34,0
plotter1,60,2022-01-09 17:02:11,0,864,3.42,4.11,4.32,8
plotter1,60,2022-01-09 17:03:11,0,864,2.55,3.74,4.18,2
plotter1,60,2022-01-09 17:04:11,1,864,2.94,3.56,4.09,8
plotter1,60,2022-01-09 17:05:11,2,871,3.86,3.63,4.07,1
plotter1,60,2022-01-09 17:06:11,4,864,4.52,3.92,4.14,0
plotter1,60,2022-01-09 17:07:11,0,863,4.79,4.21,4.24,0
plotter1,60,2022-01-09 17:08:11,0,864,4.62,4.15,4.21,0
plotter1,60,2022-01-09 17:09:11,0,864,3.51,4.03,4.17,0
plotter1,60,2022-01-09 17:10:11,8,871,3.51,3.87,4.10,9
plotter1,60,2022-01-09 17:11:11,8,864,4.64,4.11,4.17,0
