# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-09 16:23:11,-1,1.47,0.00,1.43,6.51,0.00,90.59
plotter1,60,2022-01-09 16:24:11,-1,1.14,0.00,0.22,7.88,0.00,90.76
plotter1,60,2022-01-09 16:25:11,-1,0.62,0.00,0.22,7.87,0.00,91.28
plotter1,60,2022-01-09 16:26:11,-1,3.08,0.00,0.18,7.56,0.00,89.18
plotter1,60,2022-01-09 16:27:11,-1,12.74,0.00,0.25,8.78,0.00,78.24
plotter1,60,2022-01-09 16:28:11,-1,10.36,0.00,0.19,6.40,0.00,83.05
plotter1,60,2022-01-09 16:29:11,-1,10.03,0.00,0.22,7.07,0.00,82.68
plotter1,60,2022-01-09 16:30:11,-1,12.33,0.00,0.28,6.55,0.00,80.84
plotter1,60,2022-01-09 16:31:11,-1,10.91,0.00,0.27,6.65,0.00,82.17
plotter1,60,2022-01-09 16:32:11,-1,13.85,0.00,0.24,8.00,0.00,77.91
plotter1,60,2022-01-09 16:33:11,-1,14.73,0.00,0.22,7.17,0.00,77.89
plotter1,60,2022-01-09 16:34:11,-1,10.64,0.00,0.19,7.52,0.00,81.64
plotter1,60,2022-01-09 16:35:11,-1,14.52,0.00,0.23,7.14,0.00,78.11
plotter1,60,2022-01-09 16:36:11,-1,8.61,0.00,0.21,8.49,0.00,82.68
plotter1,60,2022-01-09 16:37:11,-1,7.89,0.00,0.22,6.43,0.00,85.46
plotter1,60,2022-01-09 16:38:11,-1,10.71,0.00,0.20,7.18,0.00,81.91
plotter1,60,2022-01-09 16:39:11,-1,6.33,0.00,0.28,7.51,0.00,85.88
plotter1,60,2022-01-09 16:40:11,-1,6.89,0.00,0.22,6.83,0.00,86.06
plotter1,60,2022-01-09 16:41:11,-1,12.79,0.00,0.24,7.49,0.00,79.48
plotter1,60,2022-01-09 16:42:11,-1,8.82,0.00,0.23,5.74,0.00,85.21
plotter1,60,2022-01-09 16:43:11,-1,9.80,0.00,0.23,6.95,0.00,83.02
plotter1,60,2022-01-09 16:44:11,-1,9.78,0.00,0.26,7.38,0.00,82.58
