# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-08 22:35:57,-1,3762.70
plotter1,60,2022-01-08 22:36:57,-1,3843.75
plotter1,60,2022-01-08 22:37:57,-1,3720.30
plotter1,60,2022-01-08 22:38:57,-1,3623.56
plotter1,60,2022-01-08 22:39:57,-1,4331.25
plotter1,60,2022-01-08 22:40:57,-1,3673.97
plotter1,60,2022-01-08 22:41:57,-1,3531.26
plotter1,60,2022-01-08 22:42:57,-1,4331.27
plotter1,60,2022-01-08 22:43:57,-1,3609.09
plotter1,60,2022-01-08 22:44:57,-1,3681.30
plotter1,60,2022-01-08 22:45:57,-1,3531.24
plotter1,60,2022-01-08 22:46:57,-1,3681.41
plotter1,60,2022-01-08 22:47:57,-1,3531.28
plotter1,60,2022-01-08 22:48:57,-1,4268.35
plotter1,60,2022-01-08 22:49:57,-1,3681.25
plotter1,60,2022-01-08 22:50:57,-1,4331.30
plotter1,60,2022-01-08 22:51:57,-1,4331.25
plotter1,60,2022-01-08 22:52:57,-1,3681.29
plotter1,60,2022-01-08 22:53:57,-1,3531.25
plotter1,60,2022-01-08 22:54:57,-1,3531.24
plotter1,60,2022-01-08 22:55:57,-1,3681.25
plotter1,60,2022-01-08 22:56:57,-1,4331.24
plotter1,60,2022-01-08 22:57:57,-1,3762.60
plotter1,60,2022-01-08 22:58:57,-1,3681.44
plotter1,60,2022-01-08 22:59:57,-1,3762.36
plotter1,60,2022-01-08 23:00:57,-1,3611.20
plotter1,60,2022-01-08 23:01:57,-1,4210.76
plotter1,60,2022-01-08 23:02:57,-1,3498.05
plotter1,60,2022-01-08 23:03:57,-1,4325.25
plotter1,60,2022-01-08 23:04:57,-1,4273.89
plotter1,60,2022-01-08 23:05:57,-1,4331.19
plotter1,60,2022-01-08 23:06:57,-1,3762.58
plotter1,60,2022-01-08 23:07:57,-1,3762.48
plotter1,60,2022-01-08 23:08:57,-1,3681.23
plotter1,60,2022-01-08 23:09:57,-1,4065.73
plotter1,60,2022-01-08 23:10:57,-1,3756.46
plotter1,60,2022-01-08 23:11:57,-1,3762.69
plotter1,60,2022-01-08 23:12:57,-1,3531.30
plotter1,60,2022-01-08 23:13:57,-1,4295.58
plotter1,60,2022-01-08 23:14:57,-1,3531.33
plotter1,60,2022-01-08 23:15:57,-1,3761.48
plotter1,60,2022-01-08 23:16:57,-1,3531.28
plotter1,60,2022-01-08 23:17:57,-1,4331.27
plotter1,60,2022-01-08 23:18:57,-1,3617.23
plotter1,60,2022-01-08 23:19:57,-1,4331.28
plotter1,60,2022-01-08 23:20:57,-1,3762.71
plotter1,60,2022-01-08 23:21:57,-1,3608.69
plotter1,60,2022-01-08 23:22:57,-1,3681.31
plotter1,60,2022-01-08 23:23:57,-1,3531.29
plotter1,60,2022-01-08 23:24:57,-1,3841.33
plotter1,60,2022-01-08 23:25:57,-1,3531.27
plotter1,60,2022-01-08 23:26:57,-1,3531.29
plotter1,60,2022-01-08 23:27:57,-1,3531.28
plotter1,60,2022-01-08 23:28:57,-1,4277.19
plotter1,60,2022-01-08 23:29:57,-1,3681.23
plotter1,60,2022-01-08 23:30:57,-1,4158.42
plotter1,60,2022-01-08 23:31:57,-1,3762.48
plotter1,60,2022-01-08 23:32:57,-1,3585.78
plotter1,60,2022-01-08 23:33:57,-1,3762.50
plotter1,60,2022-01-08 23:34:57,-1,3531.28
plotter1,60,2022-01-08 23:35:57,-1,4390.28
plotter1,60,2022-01-08 23:36:57,-1,3531.28
plotter1,60,2022-01-08 23:37:57,-1,3681.35
plotter1,60,2022-01-08 23:38:57,-1,3840.71
plotter1,60,2022-01-08 23:39:57,-1,3745.31
plotter1,60,2022-01-08 23:40:57,-1,4051.86
plotter1,60,2022-01-08 23:41:57,-1,3681.35
plotter1,60,2022-01-08 23:42:57,-1,4331.27
plotter1,60,2022-01-08 23:43:57,-1,4275.70
plotter1,60,2022-01-08 23:44:57,-1,3843.75
plotter1,60,2022-01-08 23:45:57,-1,3843.56
plotter1,60,2022-01-08 23:46:57,-1,4331.24
plotter1,60,2022-01-08 23:47:57,-1,3531.28
plotter1,60,2022-01-08 23:48:57,-1,3681.25
plotter1,60,2022-01-08 23:49:57,-1,4286.08
plotter1,60,2022-01-08 23:50:57,-1,3681.53
plotter1,60,2022-01-08 23:51:57,-1,3681.47
plotter1,60,2022-01-08 23:52:57,-1,4303.99
plotter1,60,2022-01-08 23:53:57,-1,3681.42
plotter1,60,2022-01-08 23:54:57,-1,4411.76
plotter1,60,2022-01-08 23:55:57,-1,3833.89
plotter1,60,2022-01-08 23:56:57,-1,3531.28
plotter1,60,2022-01-08 23:57:57,-1,4318.48
plotter1,60,2022-01-08 23:58:57,-1,3588.93
plotter1,60,2022-01-08 23:59:57,-1,3608.66
plotter1,60,2022-01-09 00:00:57,-1,3531.28
plotter1,60,2022-01-09 00:01:57,-1,3762.50
plotter1,60,2022-01-09 00:02:57,-1,3681.36
plotter1,60,2022-01-09 00:03:57,-1,3925.03
plotter1,60,2022-01-09 00:04:57,-1,3762.88
plotter1,60,2022-01-09 00:05:57,-1,3531.25
plotter1,60,2022-01-09 00:06:57,-1,3681.25
plotter1,60,2022-01-09 00:07:57,-1,3531.33
plotter1,60,2022-01-09 00:08:57,-1,4315.98
plotter1,60,2022-01-09 00:09:57,-1,4294.93
plotter1,60,2022-01-09 00:10:57,-1,3901.61
plotter1,60,2022-01-09 00:11:57,-1,4319.72
plotter1,60,2022-01-09 00:12:57,-1,4313.25
plotter1,60,2022-01-09 00:13:57,-1,4151.56
plotter1,60,2022-01-09 00:14:57,-1,3531.29
plotter1,60,2022-01-09 00:15:57,-1,4317.64
plotter1,60,2022-01-09 00:16:57,-1,4331.23
plotter1,60,2022-01-09 00:17:57,-1,3590.15
plotter1,60,2022-01-09 00:18:57,-1,3681.25
plotter1,60,2022-01-09 00:19:57,-1,4244.80
plotter1,60,2022-01-09 00:20:57,-1,3531.30
plotter1,60,2022-01-09 00:21:57,-1,3841.98
plotter1,60,2022-01-09 00:22:57,-1,3925.00
plotter1,60,2022-01-09 00:23:57,-1,3762.59
plotter1,60,2022-01-09 00:24:57,-1,4331.24
plotter1,60,2022-01-09 00:25:57,-1,4331.29
plotter1,60,2022-01-09 00:26:57,-1,4367.78
plotter1,60,2022-01-09 00:27:57,-1,3995.83
plotter1,60,2022-01-09 00:28:57,-1,3531.24
plotter1,60,2022-01-09 00:29:57,-1,3608.38
plotter1,60,2022-01-09 00:30:57,-1,4375.53
plotter1,60,2022-01-09 00:31:57,-1,4331.24
plotter1,60,2022-01-09 00:32:57,-1,3762.50
plotter1,60,2022-01-09 00:33:57,-1,4331.25
plotter1,60,2022-01-09 00:34:57,-1,3610.20
plotter1,60,2022-01-09 00:35:57,-1,4357.32
plotter1,60,2022-01-09 00:36:57,-1,4329.24
plotter1,60,2022-01-09 00:37:57,-1,3531.25
plotter1,60,2022-01-09 00:38:57,-1,3681.23
plotter1,60,2022-01-09 00:39:57,-1,4213.90
plotter1,60,2022-01-09 00:40:57,-1,4242.19
plotter1,60,2022-01-09 00:41:57,-1,4272.09
plotter1,60,2022-01-09 00:42:57,-1,4275.81
plotter1,60,2022-01-09 00:43:57,-1,3659.52
plotter1,60,2022-01-09 00:44:57,-1,4059.75
plotter1,60,2022-01-09 00:45:57,-1,4331.25
plotter1,60,2022-01-09 00:46:57,-1,4331.24
plotter1,60,2022-01-09 00:47:57,-1,4351.23
plotter1,60,2022-01-09 00:48:57,-1,3681.51
plotter1,60,2022-01-09 00:49:57,-1,3531.31
plotter1,60,2022-01-09 00:50:57,-1,3984.94
plotter1,60,2022-01-09 00:51:57,-1,4376.92
plotter1,60,2022-01-09 00:52:57,-1,3986.60
plotter1,60,2022-01-09 00:53:57,-1,3531.30
plotter1,60,2022-01-09 00:54:57,-1,4053.23
plotter1,60,2022-01-09 00:55:57,-1,3762.68
plotter1,60,2022-01-09 00:56:57,-1,3762.75
plotter1,60,2022-01-09 00:57:57,-1,3836.30
plotter1,60,2022-01-09 00:58:57,-1,3762.53
plotter1,60,2022-01-09 00:59:57,-1,4175.52
plotter1,60,2022-01-09 01:00:57,-1,4677.76
plotter1,60,2022-01-09 01:01:57,-1,3912.92
plotter1,60,2022-01-09 01:02:57,-1,3762.70
plotter1,60,2022-01-09 01:03:57,-1,4298.76
plotter1,60,2022-01-09 01:04:57,-1,4321.64
plotter1,60,2022-01-09 01:05:57,-1,4249.13
plotter1,60,2022-01-09 01:06:57,-1,3531.25
plotter1,60,2022-01-09 01:07:57,-1,3761.74
