HOSTNAME,SCENARIO,TESTCASE,START_RUN,LOG_INITIATE_SYNC,LOG_START_SYNC,LOG_DUST_START_SYNC,LOG_DUST_STOP_SYNC,SQLITE_DB_SIZE_BYTES,DESCRIPTION
harvester2,DUSTSTORM1,AUTOTEST46,2022-01-03T15:24:46,2022-01-03T15:35:39,2022-01-03T15:42:55,2022-01-03T15:47:23,2022-01-03T22:11:44,22424510464,"Only full blocks height + peak index; increase coin_records lru cache * 100, pragma mmap_size=2G"
