# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
harvester2,60,2022-01-03 15:25:49,334.98,182.87,152.12,0.00,93451.33,72640.67,0.00
harvester2,60,2022-01-03 15:26:49,363.62,168.23,195.38,0.00,85934.93,96692.27,0.00
harvester2,60,2022-01-03 15:27:49,233.45,115.02,118.43,0.00,58745.73,58652.00,0.00
harvester2,60,2022-01-03 15:28:49,361.80,175.72,186.08,0.00,89714.93,90553.73,0.00
harvester2,60,2022-01-03 15:29:49,168.05,72.57,95.48,0.00,37036.67,45837.07,0.00
harvester2,60,2022-01-03 15:30:49,311.33,164.00,147.33,0.00,83645.73,72694.27,0.00
harvester2,60,2022-01-03 15:31:49,203.65,104.18,99.47,0.00,53066.00,48008.13,0.00
harvester2,60,2022-01-03 15:32:49,278.68,134.33,144.35,0.00,68428.53,71696.27,0.00
harvester2,60,2022-01-03 15:33:49,224.85,115.63,109.22,0.00,58770.50,52354.40,0.00
harvester2,60,2022-01-03 15:34:49,197.83,85.42,112.42,0.00,43570.27,55170.00,0.00
harvester2,60,2022-01-03 15:35:49,116.20,57.73,58.47,0.00,18074.80,25733.87,0.00
harvester2,60,2022-01-03 15:36:49,1778.22,1770.07,8.15,0.00,172267.33,320.53,0.00
harvester2,60,2022-01-03 15:37:49,1777.60,1771.93,5.67,0.00,133928.53,994.40,0.00
harvester2,60,2022-01-03 15:38:49,71.90,65.30,6.60,0.00,1131.33,116.13,0.00
harvester2,60,2022-01-03 15:39:49,10.85,3.57,7.28,0.00,323.60,107.47,0.00
harvester2,60,2022-01-03 15:40:49,10.42,4.93,5.48,0.00,416.00,104.80,0.00
harvester2,60,2022-01-03 15:41:49,18.37,3.85,14.52,0.00,385.20,203.07,0.00
harvester2,60,2022-01-03 15:42:49,142.20,77.55,64.65,0.00,1205.60,1598.80,0.00
harvester2,60,2022-01-03 15:43:49,724.67,385.48,339.18,0.00,5569.25,11063.47,0.00
harvester2,60,2022-01-03 15:44:49,471.62,252.43,219.18,0.00,3947.20,6852.53,0.00
harvester2,60,2022-01-03 15:45:49,257.53,146.62,110.92,0.00,2344.93,3286.13,0.00
harvester2,60,2022-01-03 15:46:49,258.51,155.51,103.00,0.00,2418.40,3093.48,0.00
harvester2,60,2022-01-03 15:47:49,273.75,140.72,133.03,0.00,2346.13,4117.73,0.00
harvester2,60,2022-01-03 15:48:49,200.42,104.63,95.78,0.00,1702.40,2469.47,0.00
harvester2,60,2022-01-03 15:49:49,383.53,201.72,181.82,0.00,3422.27,5687.07,0.00
harvester2,60,2022-01-03 15:50:49,211.90,114.48,97.42,0.00,2062.00,2959.73,0.00
harvester2,60,2022-01-03 15:51:49,383.37,193.38,189.98,0.00,3393.60,5854.27,0.00
harvester2,60,2022-01-03 15:52:49,443.82,221.77,222.05,0.00,4139.60,7426.53,0.00
harvester2,60,2022-01-03 15:53:49,307.78,158.32,149.47,0.00,2855.25,4569.47,0.00
harvester2,60,2022-01-03 15:54:49,285.45,147.52,137.93,0.00,2726.80,3974.93,0.00
harvester2,60,2022-01-03 15:55:49,271.22,125.42,145.80,0.00,2339.20,4283.60,0.00
harvester2,60,2022-01-03 15:56:49,285.18,148.53,136.65,0.00,2412.67,3389.20,0.00
harvester2,60,2022-01-03 15:57:49,224.82,111.90,112.92,0.00,1948.40,2883.20,0.00
harvester2,60,2022-01-03 15:58:49,214.60,103.58,111.02,0.00,2048.67,3264.13,0.00
harvester2,60,2022-01-03 15:59:49,216.78,91.33,125.45,0.00,1885.87,3584.67,0.00
harvester2,60,2022-01-03 16:00:49,293.78,131.67,162.12,0.00,2599.60,4835.07,0.00
harvester2,60,2022-01-03 16:01:49,230.50,101.62,128.88,0.00,1986.27,3481.87,0.00
harvester2,60,2022-01-03 16:02:49,292.43,131.45,160.98,0.00,2369.60,4293.60,0.00
harvester2,60,2022-01-03 16:03:49,298.10,127.98,170.12,0.00,2473.97,4781.33,0.00
harvester2,60,2022-01-03 16:04:49,354.35,134.35,220.00,0.00,2809.73,6498.27,0.00
harvester2,60,2022-01-03 16:05:49,278.18,106.02,172.17,0.00,2205.47,4919.33,0.00
harvester2,60,2022-01-03 16:06:49,300.90,112.12,188.78,0.00,2266.80,5150.80,0.00
harvester2,60,2022-01-03 16:07:49,327.43,108.73,218.70,0.00,2354.67,6163.73,0.00
harvester2,60,2022-01-03 16:08:49,298.52,96.33,202.18,0.00,2098.27,5593.33,0.00
harvester2,60,2022-01-03 16:09:49,227.48,69.22,158.27,0.00,1544.80,4357.07,0.00
harvester2,60,2022-01-03 16:10:49,226.68,79.83,146.85,0.00,1483.33,3841.33,0.00
harvester2,60,2022-01-03 16:11:49,173.43,66.17,107.27,0.00,1188.40,2511.33,0.00
harvester2,60,2022-01-03 16:12:49,303.12,106.53,196.58,0.00,1733.33,4732.27,0.00
harvester2,60,2022-01-03 16:13:49,225.15,64.72,160.43,0.00,1248.85,3798.40,0.00
harvester2,60,2022-01-03 16:14:49,287.40,86.60,200.80,0.00,1563.73,4898.40,0.00
harvester2,60,2022-01-03 16:15:49,247.22,68.13,179.08,0.00,1311.60,4138.67,0.00
harvester2,60,2022-01-03 16:16:49,368.20,96.52,271.68,0.00,1762.67,6651.87,0.00
harvester2,60,2022-01-03 16:17:49,202.12,45.42,156.70,0.00,1051.20,3615.60,0.00
harvester2,60,2022-01-03 16:18:49,314.30,60.82,253.48,0.00,1281.47,5847.87,0.00
harvester2,60,2022-01-03 16:19:49,151.25,27.57,123.68,0.00,783.33,2818.00,0.00
harvester2,60,2022-01-03 16:20:49,314.72,66.65,248.07,0.00,1141.47,5628.13,0.00
harvester2,60,2022-01-03 16:21:49,226.28,42.98,183.30,0.00,862.67,4142.40,0.00
harvester2,60,2022-01-03 16:22:49,291.43,47.68,243.75,0.00,952.27,5500.40,0.00
harvester2,60,2022-01-03 16:23:49,178.70,21.65,157.05,0.00,661.52,3464.27,0.00
harvester2,60,2022-01-03 16:24:49,234.48,21.97,212.52,0.00,668.00,4677.47,0.00
harvester2,60,2022-01-03 16:25:49,202.50,16.92,185.58,0.00,542.00,4148.67,0.00
harvester2,60,2022-01-03 16:26:49,171.22,16.77,154.45,0.00,605.87,3389.07,0.00
harvester2,60,2022-01-03 16:27:49,198.62,12.35,186.27,0.00,454.67,4075.87,0.00
