# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-08 00:37:24,565.08,484.30,80.42,0.37,110322.40,52755.20,57104.27
plotter1,60,2022-01-08 00:38:24,178.28,174.67,3.62,0.00,16392.93,65.60,0.00
plotter1,60,2022-01-08 00:39:24,637.10,184.72,452.33,0.05,17183.60,47922.40,4.40
plotter1,60,2022-01-08 00:40:24,1091.63,194.27,897.32,0.05,16397.00,103918.53,4.40
plotter1,60,2022-01-08 00:41:24,973.48,182.27,791.22,0.00,16570.67,98730.93,0.00
plotter1,60,2022-01-08 00:42:24,983.70,174.53,809.17,0.00,15118.13,100868.93,0.00
plotter1,60,2022-01-08 00:43:24,1289.18,198.20,1090.98,0.00,18470.20,133490.67,0.00
plotter1,60,2022-01-08 00:44:24,1293.98,175.87,1118.12,0.00,14779.22,136589.07,0.00
plotter1,60,2022-01-08 00:45:24,1535.60,196.78,1338.77,0.05,17154.20,160130.53,4.40
