# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-08 00:25:06,-1,2.77,0.00,0.51,7.09,0.00,89.64
plotter1,60,2022-01-08 00:26:06,-1,4.94,0.00,0.23,7.43,0.00,87.40
plotter1,60,2022-01-08 00:27:06,-1,16.67,0.00,0.29,6.67,0.00,76.37
plotter1,60,2022-01-08 00:28:06,-1,24.14,0.00,0.56,7.23,0.00,68.06
plotter1,60,2022-01-08 00:29:06,-1,17.72,0.00,0.71,7.50,0.00,74.07
plotter1,60,2022-01-08 00:30:06,-1,20.86,0.00,0.61,8.45,0.00,70.08
