# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-08 00:25:06,lo,11.25,11.25,5.49,5.49,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:25:06,enp9s0,744.55,1171.68,354.71,1512.85,0.00,0.00,0.40,0.50
plotter1,60,2022-01-08 00:26:06,lo,18.48,18.48,96.50,96.50,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:26:06,enp9s0,695.27,1065.55,345.82,1348.98,0.00,0.00,0.43,0.44
plotter1,60,2022-01-08 00:27:06,lo,8.83,8.83,7.09,7.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:27:06,enp9s0,564.40,1007.18,173.54,1307.27,0.00,0.00,0.42,0.43
plotter1,60,2022-01-08 00:28:06,lo,2.53,2.53,3.46,3.46,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:28:06,enp9s0,750.02,1208.97,347.95,1544.44,0.00,0.00,0.38,0.51
plotter1,60,2022-01-08 00:29:06,lo,0.93,0.93,0.91,0.91,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:29:06,enp9s0,554.42,981.25,162.42,1283.17,0.00,0.00,0.42,0.42
plotter1,60,2022-01-08 00:30:06,lo,1.77,1.77,2.61,2.61,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:30:06,enp9s0,647.78,1118.92,248.87,1447.28,0.00,0.00,0.42,0.47
