# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2022-01-08 00:37:24,/dev/mapper/vg_raid-raid0,1153578,1706629,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:38:24,/dev/mapper/vg_raid-raid0,1153578,1706629,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:39:24,/dev/mapper/vg_raid-raid0,1153563,1706644,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:40:24,/dev/mapper/vg_raid-raid0,1153552,1706655,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:41:24,/dev/mapper/vg_raid-raid0,1153545,1706662,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:42:24,/dev/mapper/vg_raid-raid0,1153425,1706782,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:43:24,/dev/mapper/vg_raid-raid0,1153403,1706804,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:44:24,/dev/mapper/vg_raid-raid0,1153389,1706818,59.67,59.67,586056108,340,0.00
plotter1,60,2022-01-08 00:45:24,/dev/mapper/vg_raid-raid0,1153376,1706831,59.68,59.68,586056108,340,0.00
