# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-03 20:25:14,46738264,64688268,23435248,17.79,166052,59627200,65750288,25.02,11244888,71450932,1096976
plotter1,60,2022-01-03 20:26:14,20069040,58634580,24124008,18.32,170616,85602852,71952824,27.38,12862468,96547776,100
plotter1,60,2022-01-03 20:27:14,19519676,58622960,24135504,18.33,175012,86136180,71952852,27.38,12883544,97078104,180
plotter1,60,2022-01-03 20:28:14,18959384,58671468,24087524,18.29,178344,86741328,71911332,27.36,12914524,97620416,92
plotter1,60,2022-01-03 20:29:14,17952824,58315200,24443968,18.56,183560,87386456,72789944,27.69,12936408,98582888,188
plotter1,60,2022-01-03 20:30:14,16860932,57849256,24804420,18.83,185988,88114316,78871232,30.01,13305252,99238812,96
plotter1,60,2022-01-03 20:31:14,15957512,57600344,24886376,18.90,191112,88930628,79033448,30.07,13885696,99556992,136
plotter1,60,2022-01-03 20:32:14,14929204,57182976,25160388,19.10,196308,89679840,79177884,30.12,14405764,100063848,232
plotter1,60,2022-01-03 20:33:14,12745516,55630572,26526300,20.14,205772,90487928,79364040,30.20,15066972,101581544,228
plotter1,60,2022-01-03 20:34:14,12009740,55524828,26512144,20.13,209496,91234060,79484112,30.24,15559020,101859640,4
plotter1,60,2022-01-03 20:35:14,11373112,55432016,26526044,20.14,210684,91855636,79570316,30.27,15903352,102147636,124
plotter1,60,2022-01-03 20:36:14,10691996,55297464,26598472,20.20,211956,92462888,79679180,30.32,16174712,102534156,152
plotter1,60,2022-01-03 20:37:14,10081936,55247556,26547324,20.16,213012,93122780,79738716,30.34,16558488,102788776,244
plotter1,60,2022-01-03 20:38:14,9427172,55195756,26557236,20.17,214980,93765768,79780320,30.35,16735628,103259440,76
plotter1,60,2022-01-03 20:39:14,8811740,55139504,26578680,20.18,216128,94358712,79824896,30.37,16874560,103724968,96
plotter1,60,2022-01-03 20:40:14,8180216,55088668,26597916,20.20,217116,94970576,79865096,30.39,16988796,104227124,36
plotter1,60,2022-01-03 20:41:14,7603964,55067736,26583992,20.19,218316,95559596,79895580,30.40,17107772,104699556,96
plotter1,60,2022-01-03 20:42:14,7078816,55027088,26593780,20.19,219096,96073912,79932280,30.41,17199496,105129480,100
plotter1,60,2022-01-03 20:43:14,6411360,54987928,26609232,20.20,220052,96724880,79994424,30.44,17288648,105727576,92
plotter1,60,2022-01-03 20:44:14,5763940,55030720,26566096,20.17,220880,97414144,79961124,30.42,17308132,106372644,132
plotter1,60,2022-01-03 20:45:14,5111684,54906968,26653860,20.24,221616,97978304,80044848,30.45,17442476,106846148,72
plotter1,60,2022-01-03 20:46:14,4533512,54919276,26603476,20.20,222376,98605932,80036172,30.45,17573712,107309464,88
plotter1,60,2022-01-03 20:47:14,3900280,54886884,26609668,20.20,223172,99232128,80062416,30.46,17646264,107865208,120
plotter1,60,2022-01-03 20:48:14,3308328,54841408,26627812,20.22,223972,99804956,80089684,30.47,17713064,108371292,212
plotter1,60,2022-01-03 20:49:14,4263208,54890128,26551920,20.16,224032,98926068,80116952,30.48,17790588,107413780,188
plotter1,60,2022-01-03 20:50:14,4362996,54784084,26632396,20.22,224568,98745300,80190104,30.51,17866580,107194992,104
plotter1,60,2022-01-03 20:51:14,4055996,54789404,26603256,20.20,225476,99080264,80212236,30.52,17940260,107458244,116
plotter1,60,2022-01-03 20:52:14,3942316,54781972,26585800,20.19,226088,99210456,80206160,30.52,18017576,107484928,140
plotter1,60,2022-01-03 20:53:14,3378432,54742224,26598108,20.20,226572,99761808,80240092,30.53,18074116,107988692,216
plotter1,60,2022-01-03 20:54:14,3438388,54720724,26595728,20.19,227184,99703884,80269056,30.54,18123328,107889404,84
plotter1,60,2022-01-03 20:55:14,3040352,54674684,26620420,20.21,227808,100076856,80303148,30.55,18188472,108216036,980
plotter1,60,2022-01-03 20:56:14,5738764,54622440,26653744,20.24,228212,97345028,80362416,30.58,18233904,105473556,140
plotter1,60,2022-01-03 20:57:14,5167008,54633752,26618476,20.21,228712,97951220,80349288,30.57,18294412,105991188,44
plotter1,60,2022-01-03 20:58:14,4524004,54578712,26647464,20.23,229168,98564784,80375024,30.58,18350108,106548596,116
plotter1,60,2022-01-03 20:59:14,4004208,54538700,26661476,20.24,229844,99069940,80405872,30.59,18407172,107001064,84
plotter1,60,2022-01-03 21:00:14,3433776,54505548,26668864,20.25,230272,99632544,80438556,30.60,18472644,107504048,80
plotter1,60,2022-01-03 21:01:14,2906724,54555660,26595596,20.19,230720,100232548,80456312,30.61,18520972,108053188,68
plotter1,60,2022-01-03 21:02:14,3296772,54526240,26605060,20.20,231140,99832364,80481532,30.62,18587728,107586644,32
plotter1,60,2022-01-03 21:03:14,2736016,54535928,26572836,20.18,231608,100424928,80508292,30.63,18638044,108132108,176
plotter1,60,2022-01-03 21:04:14,3403400,54434040,26651196,20.24,232032,99678912,80534536,30.64,18685188,107336536,52
