# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-06 13:44:47,nvme0n1,1511.15,172794.87,114958.93,121678.87,270.94,2.67,1.77,41.50
plotter1,60,2022-01-06 13:44:47,nvme1n1,1507.77,172837.27,114951.00,121679.80,271.57,2.22,1.47,41.15
plotter1,60,2022-01-06 13:44:47,nvme2n1,1516.33,172812.13,114951.87,121680.47,270.02,2.24,1.47,41.31
plotter1,60,2022-01-06 13:44:47,sda,8.07,364.00,0.00,0.00,45.12,0.04,4.50,1.62
plotter1,60,2022-01-06 13:44:47,sdb,8.90,432.73,0.00,0.00,48.62,0.04,4.67,1.86
plotter1,60,2022-01-06 13:44:47,sdc,8.05,404.60,0.27,0.00,50.29,0.04,4.58,2.04
plotter1,60,2022-01-06 13:44:47,sdd,10.88,526.47,0.00,0.00,48.37,0.05,4.98,2.19
plotter1,60,2022-01-06 13:44:47,sde,37.65,1272.53,110.60,0.00,36.74,0.02,0.58,1.46
plotter1,60,2022-01-06 13:44:47,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 13:44:47,sde2,37.65,1272.53,110.60,0.00,36.74,0.02,0.58,1.46
plotter1,60,2022-01-06 13:44:47,sdf,7.13,392.40,0.00,0.00,55.01,0.06,8.12,1.88
plotter1,60,2022-01-06 13:44:47,sdg,15.42,748.53,0.00,0.00,48.55,0.06,3.94,2.93
plotter1,60,2022-01-06 13:44:47,sdh,6.87,313.60,0.00,0.00,45.67,0.03,4.70,1.44
plotter1,60,2022-01-06 13:44:47,dm-0,14998.32,518444.27,344863.13,365039.13,81.90,123.31,8.22,42.40
plotter1,60,2022-01-06 13:44:47,sdi,3.15,204.13,0.00,0.00,64.80,0.02,6.01,1.40
plotter1,60,2022-01-06 13:44:47,sdj,3.73,196.00,0.00,0.00,52.50,0.02,5.66,1.04
plotter1,60,2022-01-06 13:44:47,sdk,3.38,158.53,0.00,0.00,46.86,0.03,7.42,1.26
plotter1,60,2022-01-06 13:44:47,sdl,5.38,331.73,0.00,0.00,61.62,0.06,10.33,2.24
plotter1,60,2022-01-06 13:44:47,sdm,0.97,62.93,0.00,0.00,65.10,0.01,8.00,0.40
plotter1,60,2022-01-06 13:44:47,sdn,5.53,282.40,0.00,0.00,51.04,0.03,4.55,1.30
plotter1,60,2022-01-06 13:44:47,sdo,3.73,217.33,0.00,0.00,58.21,0.03,7.08,1.59
plotter1,60,2022-01-06 13:44:47,sdp,9.75,540.73,0.00,0.00,55.46,0.08,7.75,3.16
plotter1,60,2022-01-06 13:44:47,sdq,1.92,104.40,0.00,0.00,54.47,0.01,6.80,0.73
plotter1,60,2022-01-06 13:44:47,sdr,6.10,357.67,0.00,0.00,58.63,0.03,5.47,1.76
plotter1,60,2022-01-06 13:44:47,sds,0.95,51.33,0.00,0.00,54.04,0.01,6.16,0.38
plotter1,60,2022-01-06 13:44:47,sdt,0.98,51.53,0.00,0.00,52.41,0.01,6.90,0.35
plotter1,60,2022-01-06 13:44:47,sdu,0.63,39.27,0.00,0.00,62.00,0.01,10.39,0.44
plotter1,60,2022-01-06 13:44:47,sdv,1.37,85.53,0.00,0.00,62.59,0.01,7.01,0.53
plotter1,60,2022-01-06 13:44:47,sdw,3.13,198.80,0.00,0.00,63.45,0.03,10.15,1.36
plotter1,60,2022-01-06 13:44:47,sdx,3.82,186.00,0.00,0.00,48.73,0.02,6.12,1.32
plotter1,60,2022-01-06 13:44:47,sdy,0.88,61.13,0.00,0.00,69.21,0.00,3.91,0.34
plotter1,60,2022-01-06 13:44:47,sdz,3.47,188.60,0.00,0.00,54.40,0.02,5.95,1.31
plotter1,60,2022-01-06 13:44:47,sdaa,2.82,142.13,0.00,0.00,50.46,0.02,5.86,0.97
plotter1,60,2022-01-06 13:44:47,sdac,2.70,133.27,0.00,0.00,49.36,0.02,6.09,0.93
plotter1,60,2022-01-06 13:44:47,sdab,3.97,177.80,0.00,0.00,44.82,0.03,6.42,1.39
plotter1,60,2022-01-06 13:44:47,sdad,2.83,138.87,0.00,0.00,49.01,0.01,5.26,1.02
plotter1,60,2022-01-06 13:44:47,sdae,7.40,366.20,0.00,0.00,49.49,0.05,6.64,2.91
plotter1,60,2022-01-06 13:44:47,sdaf,0.90,50.27,0.00,0.00,55.85,0.01,5.63,0.43
plotter1,60,2022-01-06 13:44:47,sdag,6.35,316.40,0.00,0.00,49.83,0.05,7.42,2.58
plotter1,60,2022-01-06 13:44:47,sdah,2.67,141.67,0.00,0.00,53.12,0.02,6.78,1.16
plotter1,60,2022-01-06 13:44:47,sdai,3.58,173.80,0.00,0.00,48.50,0.02,5.64,1.26
plotter1,60,2022-01-06 13:44:47,sdaj,5.78,283.07,0.00,0.00,48.95,0.03,5.73,1.86
plotter1,60,2022-01-06 13:44:47,sdak,0.82,37.07,0.00,0.00,45.39,0.00,5.92,0.34
plotter1,60,2022-01-06 13:44:47,sdal,3.45,194.20,0.00,0.00,56.29,0.02,6.13,1.33
plotter1,60,2022-01-06 13:44:47,sdam,1.27,52.87,0.00,0.00,41.74,0.01,5.03,0.40
plotter1,60,2022-01-06 13:44:47,sdan,2.70,127.20,0.00,0.00,47.11,0.02,5.61,0.89
