# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-06 11:39:41,lo,11.90,11.90,34.23,34.23,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:39:41,enp9s0,698.07,1128.10,316.37,1438.40,0.00,0.00,0.42,0.47
plotter1,60,2022-01-06 11:40:41,lo,10.52,10.52,14.09,14.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:40:41,enp9s0,572.52,1052.37,160.68,1372.07,0.00,0.00,0.40,0.45
plotter1,60,2022-01-06 11:41:41,lo,4.23,4.23,24.48,24.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:41:41,enp9s0,621.28,1075.07,266.59,1327.38,0.00,0.00,0.42,0.43
plotter1,60,2022-01-06 11:42:41,lo,1.27,1.27,1.57,1.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:42:41,enp9s0,630.70,994.45,289.77,1214.61,0.00,0.00,0.42,0.40
plotter1,60,2022-01-06 11:43:41,lo,1.73,1.73,2.76,2.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:43:41,enp9s0,623.88,946.85,309.66,1184.11,0.00,0.00,0.42,0.39
plotter1,60,2022-01-06 11:44:41,lo,0.93,0.93,1.24,1.24,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:44:41,enp9s0,680.97,1029.93,343.59,1323.44,0.00,0.00,0.40,0.43
plotter1,60,2022-01-06 11:45:41,lo,1.37,1.37,2.37,2.37,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:45:41,enp9s0,662.93,1140.15,251.56,1478.28,0.00,0.00,0.42,0.48
plotter1,60,2022-01-06 11:46:41,lo,2.02,2.02,15.76,15.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:46:41,enp9s0,581.50,991.98,216.02,1272.92,0.00,0.00,0.40,0.42
plotter1,60,2022-01-06 11:47:41,lo,1.20,1.20,1.57,1.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:47:41,enp9s0,662.17,1129.35,230.79,1478.31,0.00,0.00,0.40,0.48
plotter1,60,2022-01-06 11:48:41,lo,0.93,0.93,1.09,1.09,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:48:41,enp9s0,699.72,1143.65,279.90,1499.93,0.00,0.00,0.42,0.49
plotter1,60,2022-01-06 11:49:41,lo,0.83,0.83,1.15,1.15,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:49:41,enp9s0,640.45,1081.62,231.49,1417.99,0.00,0.00,0.43,0.46
plotter1,60,2022-01-06 11:50:41,lo,1.00,1.00,1.58,1.58,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:50:41,enp9s0,639.22,1094.55,230.39,1445.92,0.00,0.00,0.40,0.47
plotter1,60,2022-01-06 11:51:41,lo,1.90,1.90,15.44,15.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:51:41,enp9s0,534.52,866.58,211.62,1107.24,0.00,0.00,0.42,0.36
plotter1,60,2022-01-06 11:52:41,lo,1.13,1.13,2.11,2.11,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:52:41,enp9s0,666.12,1060.25,291.99,1405.87,0.00,0.00,0.40,0.46
plotter1,60,2022-01-06 11:53:41,lo,1.50,1.50,2.56,2.56,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:53:41,enp9s0,703.40,1274.08,198.48,1704.51,0.00,0.00,0.42,0.56
plotter1,60,2022-01-06 11:54:41,lo,1.67,1.67,2.57,2.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:54:41,enp9s0,722.25,1031.07,388.90,1323.82,0.00,0.00,0.42,0.43
plotter1,60,2022-01-06 11:55:41,lo,1.10,1.10,1.95,1.95,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:55:41,enp9s0,645.70,1049.22,275.53,1357.71,0.00,0.00,0.42,0.44
plotter1,60,2022-01-06 11:56:41,lo,1.93,1.93,15.37,15.37,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:56:41,enp9s0,652.65,1129.63,252.40,1477.96,0.00,0.00,0.40,0.48
plotter1,60,2022-01-06 11:57:41,lo,1.00,1.00,1.42,1.42,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:57:41,enp9s0,677.28,1118.10,283.74,1481.44,0.00,0.00,0.42,0.49
plotter1,60,2022-01-06 11:58:41,lo,5.82,5.82,5.08,5.08,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:58:41,enp9s0,695.78,1124.43,287.85,1485.76,0.00,0.00,0.40,0.49
plotter1,60,2022-01-06 11:59:41,lo,3.15,3.15,2.71,2.71,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 11:59:41,enp9s0,662.77,1120.60,267.52,1446.15,0.00,0.00,0.42,0.47
plotter1,60,2022-01-06 12:00:41,lo,0.80,0.80,1.21,1.21,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:00:41,enp9s0,666.28,1044.37,294.83,1364.43,0.00,0.00,0.42,0.45
plotter1,60,2022-01-06 12:01:41,lo,1.73,1.73,15.25,15.25,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:01:41,enp9s0,616.88,982.10,263.33,1284.16,0.00,0.00,0.43,0.42
plotter1,60,2022-01-06 12:02:41,lo,0.73,0.73,1.05,1.05,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:02:41,enp9s0,614.00,953.77,267.84,1247.28,0.00,0.00,0.40,0.41
plotter1,60,2022-01-06 12:03:41,lo,0.73,0.73,0.96,0.96,0.00,0.00,0.00,0.00
