# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-06 12:19:54,-1,3762.50
plotter1,60,2022-01-06 12:20:54,-1,3447.80
plotter1,60,2022-01-06 12:21:54,-1,3761.03
plotter1,60,2022-01-06 12:22:54,-1,3531.31
plotter1,60,2022-01-06 12:23:54,-1,3842.75
plotter1,60,2022-01-06 12:24:54,-1,3681.33
plotter1,60,2022-01-06 12:25:54,-1,3762.64
plotter1,60,2022-01-06 12:26:54,-1,3762.48
plotter1,60,2022-01-06 12:27:54,-1,3762.89
plotter1,60,2022-01-06 12:28:54,-1,4384.44
plotter1,60,2022-01-06 12:29:54,-1,3762.50
plotter1,60,2022-01-06 12:30:54,-1,3762.50
plotter1,60,2022-01-06 12:31:54,-1,3762.50
plotter1,60,2022-01-06 12:32:54,-1,3986.36
plotter1,60,2022-01-06 12:33:54,-1,3762.51
plotter1,60,2022-01-06 12:34:54,-1,3762.47
plotter1,60,2022-01-06 12:35:54,-1,3762.52
plotter1,60,2022-01-06 12:36:54,-1,4412.52
plotter1,60,2022-01-06 12:37:54,-1,3842.47
plotter1,60,2022-01-06 12:38:54,-1,3762.91
plotter1,60,2022-01-06 12:39:54,-1,3762.60
plotter1,60,2022-01-06 12:40:54,-1,3762.52
plotter1,60,2022-01-06 12:41:54,-1,3762.82
plotter1,60,2022-01-06 12:42:54,-1,3844.09
plotter1,60,2022-01-06 12:43:54,-1,3844.13
plotter1,60,2022-01-06 12:44:54,-1,3844.13
plotter1,60,2022-01-06 12:45:54,-1,3762.44
plotter1,60,2022-01-06 12:46:54,-1,3762.87
plotter1,60,2022-01-06 12:47:54,-1,3762.50
plotter1,60,2022-01-06 12:48:54,-1,3762.88
plotter1,60,2022-01-06 12:49:54,-1,3762.86
plotter1,60,2022-01-06 12:50:54,-1,3760.07
plotter1,60,2022-01-06 12:51:54,-1,3762.90
plotter1,60,2022-01-06 12:52:54,-1,3762.59
plotter1,60,2022-01-06 12:53:54,-1,3762.57
plotter1,60,2022-01-06 12:54:54,-1,3762.56
plotter1,60,2022-01-06 12:55:54,-1,3762.56
plotter1,60,2022-01-06 12:56:54,-1,3761.91
plotter1,60,2022-01-06 12:57:54,-1,3762.54
plotter1,60,2022-01-06 12:58:54,-1,3762.66
plotter1,60,2022-01-06 12:59:54,-1,3762.54
plotter1,60,2022-01-06 13:00:54,-1,3762.67
plotter1,60,2022-01-06 13:01:54,-1,3762.56
