# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-06 12:19:54,lo,5.27,5.27,30.57,30.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:19:54,enp9s0,553.35,1104.40,103.60,1506.44,0.00,0.00,0.42,0.49
plotter1,60,2022-01-06 12:20:54,lo,7.82,7.82,10.47,10.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:20:54,enp9s0,669.42,1097.18,300.54,1420.75,0.00,0.00,0.40,0.47
plotter1,60,2022-01-06 12:21:54,lo,10.60,10.60,34.92,34.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:21:54,enp9s0,663.95,1156.55,252.03,1488.41,0.00,0.00,0.42,0.49
plotter1,60,2022-01-06 12:22:54,lo,6.65,6.65,12.57,12.57,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:22:54,enp9s0,657.93,1090.80,262.97,1373.98,0.00,0.00,0.40,0.45
plotter1,60,2022-01-06 12:23:54,lo,1.33,1.33,1.76,1.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:23:54,enp9s0,664.87,1059.17,324.90,1329.17,0.00,0.00,0.40,0.44
plotter1,60,2022-01-06 12:24:54,lo,1.60,1.60,2.85,2.85,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:24:54,enp9s0,795.90,1243.65,385.20,1612.62,0.00,0.00,0.42,0.53
plotter1,60,2022-01-06 12:25:54,lo,0.90,0.90,1.35,1.35,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:25:54,enp9s0,615.08,1044.70,233.67,1356.36,0.00,0.00,0.42,0.44
plotter1,60,2022-01-06 12:26:54,lo,1.83,1.83,14.88,14.88,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:26:54,enp9s0,627.57,1070.20,222.23,1383.42,0.00,0.00,0.42,0.45
plotter1,60,2022-01-06 12:27:54,lo,0.90,0.90,1.44,1.44,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:27:54,enp9s0,623.47,1084.68,211.88,1440.16,0.00,0.00,0.40,0.47
plotter1,60,2022-01-06 12:28:54,lo,1.23,1.23,1.86,1.86,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:28:54,enp9s0,580.83,1016.52,199.48,1327.66,0.00,0.00,0.42,0.44
plotter1,60,2022-01-06 12:29:54,lo,0.97,0.97,1.38,1.38,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:29:54,enp9s0,726.65,1132.02,336.87,1478.30,0.00,0.00,0.40,0.48
plotter1,60,2022-01-06 12:30:54,lo,1.23,1.23,2.12,2.12,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:30:54,enp9s0,554.30,943.65,208.13,1235.17,0.00,0.00,0.43,0.40
plotter1,60,2022-01-06 12:31:54,lo,2.13,2.13,16.27,16.27,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:31:54,enp9s0,592.05,972.48,211.28,1268.79,0.00,0.00,0.40,0.42
plotter1,60,2022-01-06 12:32:54,lo,0.97,0.97,1.45,1.45,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:32:54,enp9s0,550.42,885.82,211.75,1156.22,0.00,0.00,0.42,0.38
plotter1,60,2022-01-06 12:33:54,lo,1.00,1.00,1.51,1.51,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:33:54,enp9s0,657.78,1091.87,256.49,1445.21,0.00,0.00,0.40,0.47
plotter1,60,2022-01-06 12:34:54,lo,0.93,0.93,1.42,1.42,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:34:54,enp9s0,621.43,1110.72,209.17,1484.14,0.00,0.00,0.42,0.49
plotter1,60,2022-01-06 12:35:54,lo,1.60,1.60,2.43,2.43,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:35:54,enp9s0,650.33,1047.48,267.86,1350.98,0.00,0.00,0.42,0.44
plotter1,60,2022-01-06 12:36:54,lo,2.15,2.15,16.06,16.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:36:54,enp9s0,694.88,1066.38,357.67,1399.51,0.00,0.00,0.38,0.46
plotter1,60,2022-01-06 12:37:54,lo,1.03,1.03,1.43,1.43,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:37:54,enp9s0,602.72,934.07,267.55,1215.62,0.00,0.00,0.43,0.40
plotter1,60,2022-01-06 12:38:54,lo,3.27,3.27,3.07,3.07,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:38:54,enp9s0,636.32,1014.48,280.18,1326.03,0.00,0.00,0.40,0.43
plotter1,60,2022-01-06 12:39:54,lo,6.33,6.33,6.56,6.56,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:39:54,enp9s0,657.65,1069.35,273.07,1380.17,0.00,0.00,0.42,0.45
plotter1,60,2022-01-06 12:40:54,lo,0.80,0.80,1.01,1.01,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:40:54,enp9s0,661.23,1094.15,275.20,1433.54,0.00,0.00,0.42,0.47
plotter1,60,2022-01-06 12:41:54,lo,1.72,1.72,14.67,14.67,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:41:54,enp9s0,670.72,1072.67,295.23,1400.39,0.00,0.00,0.42,0.46
plotter1,60,2022-01-06 12:42:54,lo,0.90,0.90,1.29,1.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:42:54,enp9s0,690.05,1147.12,303.15,1475.70,0.00,0.00,0.40,0.48
plotter1,60,2022-01-06 12:43:54,lo,1.00,1.00,1.65,1.65,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 12:43:54,enp9s0,631.87,1064.02,232.18,1401.21,0.00,0.00,0.42,0.46
plotter1,60,2022-01-06 12:44:54,lo,0.97,0.97,1.67,1.67,0.00,0.00,0.00,0.00
