# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-06 11:39:41,-1,2.59,0.00,1.29,8.88,0.00,87.24
plotter1,60,2022-01-06 11:40:41,-1,6.52,0.00,0.35,8.29,0.00,84.84
plotter1,60,2022-01-06 11:41:41,-1,10.24,0.00,0.33,7.52,0.00,81.91
plotter1,60,2022-01-06 11:42:41,-1,11.35,0.00,0.33,6.55,0.00,81.77
plotter1,60,2022-01-06 11:43:41,-1,12.11,0.00,0.34,6.41,0.00,81.14
plotter1,60,2022-01-06 11:44:41,-1,9.16,0.00,0.39,6.87,0.00,83.58
plotter1,60,2022-01-06 11:45:41,-1,9.09,0.00,0.44,8.14,0.00,82.32
plotter1,60,2022-01-06 11:46:41,-1,8.98,0.00,0.36,6.77,0.00,83.89
plotter1,60,2022-01-06 11:47:41,-1,10.77,0.00,0.37,8.00,0.00,80.86
plotter1,60,2022-01-06 11:48:41,-1,10.22,0.00,0.38,7.62,0.00,81.78
plotter1,60,2022-01-06 11:49:41,-1,9.13,0.00,0.35,7.90,0.00,82.61
plotter1,60,2022-01-06 11:50:41,-1,9.41,0.00,0.35,8.62,0.00,81.61
plotter1,60,2022-01-06 11:51:41,-1,9.50,0.00,0.29,5.55,0.00,84.66
plotter1,60,2022-01-06 11:52:41,-1,9.05,0.00,0.32,7.40,0.00,83.23
plotter1,60,2022-01-06 11:53:41,-1,9.85,0.00,0.33,10.23,0.00,79.60
plotter1,60,2022-01-06 11:54:41,-1,13.60,0.00,0.33,6.94,0.00,79.14
plotter1,60,2022-01-06 11:55:41,-1,9.83,0.00,0.35,7.54,0.00,82.27
plotter1,60,2022-01-06 11:56:41,-1,9.20,0.00,0.44,7.21,0.00,83.15
plotter1,60,2022-01-06 11:57:41,-1,9.53,0.00,0.41,7.59,0.00,82.47
plotter1,60,2022-01-06 11:58:41,-1,9.28,0.00,0.37,7.82,0.00,82.54
plotter1,60,2022-01-06 11:59:41,-1,9.29,0.00,0.32,7.18,0.00,83.22
plotter1,60,2022-01-06 12:00:41,-1,9.30,0.00,0.35,7.54,0.00,82.81
plotter1,60,2022-01-06 12:01:41,-1,8.71,0.00,0.29,6.85,0.00,84.15
plotter1,60,2022-01-06 12:02:41,-1,8.93,0.00,0.30,6.49,0.00,84.28
plotter1,60,2022-01-06 12:03:41,-1,8.97,0.00,0.30,6.62,0.00,84.11
plotter1,60,2022-01-06 12:04:41,-1,9.09,0.00,0.31,8.54,0.00,82.06
plotter1,60,2022-01-06 12:05:41,-1,9.42,0.00,0.35,6.77,0.00,83.45
plotter1,60,2022-01-06 12:06:41,-1,8.48,0.00,0.28,6.31,0.00,84.93
plotter1,60,2022-01-06 12:07:41,-1,9.17,0.00,0.30,6.22,0.00,84.31
plotter1,60,2022-01-06 12:08:41,-1,9.18,0.00,0.27,6.64,0.00,83.92
plotter1,60,2022-01-06 12:09:41,-1,8.88,0.00,0.28,5.81,0.00,85.03
plotter1,60,2022-01-06 12:10:41,-1,9.40,0.00,0.29,6.68,0.00,83.63
plotter1,60,2022-01-06 12:11:41,-1,9.09,0.00,0.27,5.97,0.00,84.67
plotter1,60,2022-01-06 12:12:41,-1,9.60,0.00,0.30,6.14,0.00,83.95
plotter1,60,2022-01-06 12:13:41,-1,8.96,0.00,0.31,7.57,0.00,83.16
plotter1,60,2022-01-06 12:14:41,-1,10.02,0.00,0.44,7.38,0.00,82.16
plotter1,60,2022-01-06 12:15:41,-1,9.00,0.00,0.31,8.27,0.00,82.43
plotter1,60,2022-01-06 12:16:41,-1,8.37,0.00,0.31,6.41,0.00,84.91
plotter1,60,2022-01-06 12:17:41,-1,13.43,0.00,0.34,7.36,0.00,78.87
plotter1,60,2022-01-06 12:18:41,-1,16.06,0.00,0.35,7.74,0.00,75.85
