# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-06 13:44:47,-1,1.37,0.00,1.39,8.35,0.00,88.89
plotter1,60,2022-01-06 13:45:47,-1,7.40,0.00,0.36,8.07,0.00,84.18
plotter1,60,2022-01-06 13:46:47,-1,14.68,0.00,0.46,8.84,0.00,76.02
plotter1,60,2022-01-06 13:47:47,-1,13.92,0.00,0.39,7.24,0.00,78.45
plotter1,60,2022-01-06 13:48:47,-1,11.28,0.00,0.42,6.99,0.00,81.31
plotter1,60,2022-01-06 13:49:47,-1,8.46,0.00,0.42,7.78,0.00,83.34
plotter1,60,2022-01-06 13:50:47,-1,9.30,0.00,0.47,8.41,0.00,81.82
plotter1,60,2022-01-06 13:51:47,-1,9.27,0.00,0.40,7.21,0.00,83.12
plotter1,60,2022-01-06 13:52:47,-1,12.32,0.00,0.43,9.16,0.00,78.08
plotter1,60,2022-01-06 13:53:47,-1,8.45,0.00,0.40,7.53,0.00,83.61
plotter1,60,2022-01-06 13:54:47,-1,9.34,0.00,0.39,7.02,0.00,83.26
plotter1,60,2022-01-06 13:55:47,-1,8.92,0.00,0.42,9.08,0.00,81.57
plotter1,60,2022-01-06 13:56:47,-1,9.57,0.00,0.39,7.10,0.00,82.94
plotter1,60,2022-01-06 13:57:47,-1,9.02,0.00,0.40,7.51,0.00,83.07
plotter1,60,2022-01-06 13:58:47,-1,9.54,0.00,0.35,5.94,0.00,84.17
plotter1,60,2022-01-06 13:59:47,-1,13.60,0.00,0.47,7.50,0.00,78.43
plotter1,60,2022-01-06 14:00:47,-1,9.54,0.00,0.55,7.97,0.00,81.94
plotter1,60,2022-01-06 14:01:47,-1,9.36,0.00,0.37,6.52,0.00,83.75
plotter1,60,2022-01-06 14:02:47,-1,8.89,0.00,0.37,6.80,0.00,83.93
plotter1,60,2022-01-06 14:03:47,-1,8.78,0.00,0.38,8.40,0.00,82.45
plotter1,60,2022-01-06 14:04:47,-1,8.89,0.00,0.36,6.82,0.00,83.93
plotter1,60,2022-01-06 14:05:47,-1,8.98,0.00,0.41,7.87,0.00,82.73
plotter1,60,2022-01-06 14:06:47,-1,8.42,0.00,0.35,5.79,0.00,85.44
plotter1,60,2022-01-06 14:07:47,-1,8.89,0.00,0.36,7.42,0.00,83.32
plotter1,60,2022-01-06 14:08:47,-1,8.81,0.00,0.40,8.80,0.00,81.99
plotter1,60,2022-01-06 14:09:47,-1,8.92,0.00,0.37,7.46,0.00,83.25
plotter1,60,2022-01-06 14:10:47,-1,8.97,0.00,0.40,7.97,0.00,82.65
plotter1,60,2022-01-06 14:11:47,-1,8.44,0.00,0.35,6.70,0.00,84.52
plotter1,60,2022-01-06 14:12:47,-1,8.70,0.00,0.35,7.67,0.00,83.28
plotter1,60,2022-01-06 14:13:47,-1,8.72,0.00,0.37,6.12,0.00,84.79
plotter1,60,2022-01-06 14:14:47,-1,8.94,0.00,0.36,5.91,0.00,84.79
plotter1,60,2022-01-06 14:15:47,-1,9.26,0.00,0.52,6.92,0.00,83.30
plotter1,60,2022-01-06 14:16:47,-1,9.18,0.00,0.44,7.95,0.00,82.43
plotter1,60,2022-01-06 14:17:47,-1,8.86,0.00,0.36,6.78,0.00,84.00
plotter1,60,2022-01-06 14:18:47,-1,8.70,0.00,0.37,6.64,0.00,84.29
plotter1,60,2022-01-06 14:19:47,-1,9.30,0.00,0.35,7.37,0.00,82.99
plotter1,60,2022-01-06 14:20:47,-1,9.06,0.00,0.40,7.54,0.00,83.00
plotter1,60,2022-01-06 14:21:47,-1,9.03,0.00,0.34,7.11,0.00,83.52
plotter1,60,2022-01-06 14:22:47,-1,7.28,0.00,0.35,7.48,0.00,84.90
plotter1,60,2022-01-06 14:23:47,-1,3.96,0.00,0.26,6.73,0.00,89.05
plotter1,60,2022-01-06 14:24:47,-1,0.43,0.00,0.20,7.44,0.00,91.93
plotter1,60,2022-01-06 14:25:47,-1,2.86,0.00,0.27,7.46,0.00,89.41
plotter1,60,2022-01-06 14:26:47,-1,10.76,0.00,0.32,6.52,0.00,82.40
plotter1,60,2022-01-06 14:27:47,-1,8.72,0.00,0.28,7.82,0.00,83.18
plotter1,60,2022-01-06 14:28:47,-1,1.91,0.00,0.20,7.60,0.00,90.29
plotter1,60,2022-01-06 14:29:47,-1,5.83,0.00,0.23,6.18,0.00,87.76
