# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-06 13:03:14,nvme0n1,1510.58,172795.00,114957.87,160852.07,296.97,1.64,1.08,42.54
plotter1,60,2022-01-06 13:03:14,nvme1n1,1507.48,172840.00,114951.53,160851.13,297.61,1.62,1.08,42.31
plotter1,60,2022-01-06 13:03:14,nvme2n1,1515.80,172813.80,114954.13,160852.93,295.96,1.62,1.07,42.19
plotter1,60,2022-01-06 13:03:14,sda,6.43,293.93,0.00,0.00,45.69,0.03,4.67,1.24
plotter1,60,2022-01-06 13:03:14,sdb,8.43,394.07,0.00,0.00,46.73,0.05,5.59,2.29
plotter1,60,2022-01-06 13:03:14,sdc,8.20,397.67,0.00,0.00,48.50,0.04,4.31,1.72
plotter1,60,2022-01-06 13:03:14,sdd,11.90,577.00,0.27,0.00,48.51,0.07,5.67,2.58
plotter1,60,2022-01-06 13:03:14,sde,36.10,1261.00,97.80,0.00,37.64,0.02,0.51,1.44
plotter1,60,2022-01-06 13:03:14,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-06 13:03:14,sde2,36.10,1261.00,97.80,0.00,37.64,0.02,0.51,1.44
plotter1,60,2022-01-06 13:03:14,sdf,8.82,437.07,0.00,0.00,49.57,0.04,4.55,1.84
plotter1,60,2022-01-06 13:03:14,sdg,8.97,415.73,0.00,0.00,46.36,0.05,5.64,1.91
plotter1,60,2022-01-06 13:03:14,sdh,9.90,484.40,0.00,0.00,48.93,0.05,5.21,1.91
plotter1,60,2022-01-06 13:03:14,dm-0,15000.25,518448.80,344864.93,482556.13,89.72,77.25,5.15,43.42
plotter1,60,2022-01-06 13:03:14,sdi,2.02,116.87,0.00,0.00,57.95,0.01,6.75,0.75
plotter1,60,2022-01-06 13:03:14,sdj,7.70,454.73,0.00,0.00,59.06,0.06,7.61,2.65
plotter1,60,2022-01-06 13:03:14,sdk,0.77,42.00,0.00,0.00,54.78,0.01,7.74,0.28
plotter1,60,2022-01-06 13:03:14,sdl,10.12,645.33,0.00,0.00,63.79,0.09,8.61,3.80
plotter1,60,2022-01-06 13:03:14,sdm,0.67,30.73,0.00,0.00,46.10,0.00,7.30,0.25
plotter1,60,2022-01-06 13:03:14,sdn,6.87,330.80,0.00,0.00,48.17,0.04,6.48,2.19
plotter1,60,2022-01-06 13:03:14,sdo,3.53,207.33,0.00,0.00,58.68,0.02,6.49,1.23
plotter1,60,2022-01-06 13:03:14,sdp,1.75,85.40,0.00,0.00,48.80,0.01,5.27,0.53
plotter1,60,2022-01-06 13:03:14,sdq,2.90,179.07,0.00,0.00,61.75,0.02,7.03,1.02
plotter1,60,2022-01-06 13:03:14,sdr,1.43,61.13,0.00,0.00,42.65,0.01,6.81,0.46
plotter1,60,2022-01-06 13:03:14,sds,1.22,60.80,0.00,0.00,49.97,0.01,6.25,0.40
