# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-04 00:12:55,-1,1.55,0.00,1.20,9.28,0.00,87.97
plotter1,60,2022-01-04 00:13:55,-1,11.86,0.00,0.28,6.53,0.00,81.33
plotter1,60,2022-01-04 00:14:55,-1,22.73,0.00,0.45,6.98,0.00,69.84
plotter1,60,2022-01-04 00:15:55,-1,9.90,0.00,0.54,9.62,0.00,79.94
plotter1,60,2022-01-04 00:16:55,-1,11.83,0.00,0.44,7.78,0.00,79.95
plotter1,60,2022-01-04 00:17:55,-1,11.26,0.00,0.39,8.05,0.00,80.29
# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-04 00:12:55,345.70,302.00,43.53,0.17,32648.63,46408.40,32587.47
plotter1,60,2022-01-04 00:13:55,209.27,181.22,28.05,0.00,19004.00,3225.33,0.00
plotter1,60,2022-01-04 00:14:55,405.83,228.58,177.15,0.10,24179.05,23370.40,8.80
plotter1,60,2022-01-04 00:15:55,487.98,224.42,263.57,0.00,21835.83,34610.00,0.00
plotter1,60,2022-01-04 00:16:55,454.07,192.58,261.48,0.00,20217.40,35860.93,0.00
plotter1,60,2022-01-04 00:17:55,435.13,193.02,242.12,0.00,19790.87,33921.73,0.00
# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-04 00:12:55,127894704,129030324,1121888,0.85,166064,1013784,4044400,1.54,326324,1550824,100
plotter1,60,2022-01-04 00:13:55,126886356,128596052,1555372,1.18,168540,1585404,7525724,2.86,391652,2490804,100
plotter1,60,2022-01-04 00:14:55,125135464,127584916,2565972,1.95,170560,2323172,7560880,2.88,519952,4103912,74752
plotter1,60,2022-01-04 00:15:55,123882884,126995512,3155428,2.40,174040,2982888,7576164,2.88,543072,5335792,48708
plotter1,60,2022-01-04 00:16:55,123177268,126924948,3226208,2.45,177148,3614752,7599396,2.89,578776,5983236,103080
plotter1,60,2022-01-04 00:17:55,122523728,126879080,3272052,2.48,180376,4219300,7619868,2.90,611176,6582672,27532
# hostname,interval,timestamp,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
plotter1,60,2022-01-04 00:12:55,130679032,458496,0.35,12304,2.68
plotter1,60,2022-01-04 00:13:55,130679032,458496,0.35,12304,2.68
plotter1,60,2022-01-04 00:14:55,130679032,458496,0.35,12304,2.68
plotter1,60,2022-01-04 00:15:55,130679032,458496,0.35,12304,2.68
plotter1,60,2022-01-04 00:16:55,130679032,458496,0.35,12304,2.68
plotter1,60,2022-01-04 00:17:55,130679032,458496,0.35,12304,2.68
# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-04 00:12:55,0,839,4.52,3.66,3.41,0
plotter1,60,2022-01-04 00:13:55,6,850,4.43,3.69,3.43,0
plotter1,60,2022-01-04 00:14:55,2,851,6.03,4.39,3.69,3
plotter1,60,2022-01-04 00:15:55,1,850,4.93,4.47,3.77,0
plotter1,60,2022-01-04 00:16:55,2,850,5.14,4.60,3.86,0
plotter1,60,2022-01-04 00:17:55,1,848,4.57,4.65,3.93,3
# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2022-01-04 00:12:55,nvme1n1,31.03,1411.20,7702.73,5431.00,468.69,0.02,0.55,1.80
plotter1,60,2022-01-04 00:12:55,nvme0n1,31.32,1377.07,7710.67,5431.40,463.62,0.02,0.55,1.77
plotter1,60,2022-01-04 00:12:55,nvme2n1,30.52,1370.67,7703.93,5431.33,475.34,0.02,0.49,1.75
plotter1,60,2022-01-04 00:12:55,sda,9.02,430.96,0.00,0.00,47.80,0.06,6.69,2.35
plotter1,60,2022-01-04 00:12:55,sdb,9.50,451.89,0.00,0.00,47.57,0.04,4.61,2.32
plotter1,60,2022-01-04 00:12:55,sdc,7.80,375.53,0.00,0.00,48.15,0.07,9.44,2.40
plotter1,60,2022-01-04 00:12:55,sdd,13.82,673.69,0.00,0.00,48.76,0.11,7.78,4.19
plotter1,60,2022-01-04 00:12:55,sde,39.45,1252.87,85.67,0.00,33.93,0.02,0.53,1.45
plotter1,60,2022-01-04 00:12:55,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2022-01-04 00:12:55,sde2,39.45,1252.87,85.67,0.00,33.93,0.02,0.53,1.45
plotter1,60,2022-01-04 00:12:55,sdf,9.20,416.76,0.00,0.00,45.30,0.04,4.50,2.04
plotter1,60,2022-01-04 00:12:55,sdg,12.22,586.23,0.00,0.00,47.99,0.07,5.82,2.60
plotter1,60,2022-01-04 00:12:55,sdh,12.27,814.09,0.27,0.00,66.39,0.07,5.75,3.78
plotter1,60,2022-01-04 00:12:55,sdi,9.57,470.13,0.00,0.00,49.14,0.08,8.32,3.59
plotter1,60,2022-01-04 00:12:55,dm-0,439.73,4158.93,23118.33,16293.73,99.09,0.35,0.80,2.23
plotter1,60,2022-01-04 00:12:55,sdj,3.33,192.60,0.00,0.00,57.78,0.02,7.46,1.30
plotter1,60,2022-01-04 00:12:55,sdk,10.68,564.20,0.00,0.00,52.81,0.11,10.48,4.40
plotter1,60,2022-01-04 00:12:55,sdl,3.73,206.33,0.00,0.00,55.27,0.02,4.79,0.99
plotter1,60,2022-01-04 00:12:55,sdm,4.20,194.49,0.00,0.00,46.31,0.03,7.69,1.70
plotter1,60,2022-01-04 00:12:55,sdo,3.48,159.29,0.00,0.00,45.73,0.03,7.64,1.79
plotter1,60,2022-01-04 00:12:55,sdp,6.32,340.13,0.00,0.00,53.85,0.03,4.36,1.44
plotter1,60,2022-01-04 00:12:55,sdq,3.42,156.89,0.00,0.00,45.92,0.03,8.24,1.56
plotter1,60,2022-01-04 00:12:55,sdr,4.50,235.00,0.00,0.00,52.22,0.05,11.13,2.08
plotter1,60,2022-01-04 00:12:55,sds,2.45,122.09,0.00,0.00,49.83,0.02,8.47,1.30
plotter1,60,2022-01-04 00:12:55,sdt,4.83,248.22,0.00,0.00,51.36,0.06,11.84,2.62
plotter1,60,2022-01-04 00:12:55,sdu,8.60,484.40,0.00,0.00,56.33,0.05,6.08,2.94
plotter1,60,2022-01-04 00:12:55,sdv,4.60,201.36,0.00,0.00,43.77,0.04,7.79,1.91
plotter1,60,2022-01-04 00:12:55,sdx,3.13,186.62,0.00,0.00,59.56,0.03,8.95,1.55
plotter1,60,2022-01-04 00:12:55,sdy,4.25,180.09,0.00,0.00,42.37,0.09,20.22,2.16
plotter1,60,2022-01-04 00:12:55,sdz,2.90,146.73,0.00,0.00,50.60,0.02,7.50,1.19
