HOSTNAME,SCENARIO,TESTCASE,START_RUN,LOG_INITIATE_SYNC,LOG_START_SYNC,LOG_DUST_START_SYNC,LOG_DUST_STOP_SYNC,SQLITE_DB_SIZE_BYTES,DESCRIPTION
harvester2,DUSTSTORM1,AUTOTEST7,2021-12-30T15:35:51,2021-12-30T15:47:12,2021-12-30T15:55:04,2021-12-30T15:59:26,2021-12-30T21:16:22.535,22397583360,"Only full blocks height + peak index, increase coin_records lru cache"
