# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
harvester2;60;2021-12-30 15:36:54;lo;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:36:54;eth0;11.47;8.80;1.00;3.76;0.00;0.00;1.82;0.00
harvester2;60;2021-12-30 15:36:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:37:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:37:54;eth0;4.88;3.87;0.40;2.53;0.00;0.00;1.48;0.00
harvester2;60;2021-12-30 15:37:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:38:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:38:54;eth0;5.40;3.62;0.47;2.49;0.00;0.00;1.82;0.00
harvester2;60;2021-12-30 15:38:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:39:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:39:54;eth0;5.60;3.63;0.45;2.50;0.00;0.00;1.50;0.00
harvester2;60;2021-12-30 15:39:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:40:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:40:54;eth0;5.00;3.57;0.44;2.49;0.00;0.00;1.78;0.00
harvester2;60;2021-12-30 15:40:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:41:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:41:54;eth0;4.58;3.63;0.40;2.50;0.00;0.00;1.57;0.00
harvester2;60;2021-12-30 15:41:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:42:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:42:54;eth0;4.85;3.62;0.43;2.50;0.00;0.00;1.78;0.00
harvester2;60;2021-12-30 15:42:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:43:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:43:54;eth0;4.72;3.62;0.41;2.50;0.00;0.00;1.53;0.00
harvester2;60;2021-12-30 15:43:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:44:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:44:54;eth0;4.63;3.65;0.42;2.50;0.00;0.00;1.82;0.00
harvester2;60;2021-12-30 15:44:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:45:54;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:45:54;eth0;4.58;3.67;0.39;2.52;0.00;0.00;1.45;0.00
harvester2;60;2021-12-30 15:45:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:46:54;lo;0.07;0.07;0.01;0.01;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:46:54;eth0;5.50;4.10;0.52;2.66;0.00;0.00;2.18;0.00
harvester2;60;2021-12-30 15:46:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:47:54;lo;1.37;1.37;0.21;0.21;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:47:54;eth0;4.87;3.87;0.40;2.57;0.00;0.00;1.45;0.00
harvester2;60;2021-12-30 15:47:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:48:54;lo;2.00;2.00;0.10;0.10;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:48:54;eth0;5.43;3.60;0.47;2.49;0.00;0.00;1.80;0.00
harvester2;60;2021-12-30 15:48:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:49:54;lo;3.70;3.70;1.35;1.35;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:49:54;eth0;7.62;6.52;1.19;3.22;0.00;0.00;1.52;0.00
harvester2;60;2021-12-30 15:49:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:50:54;lo;3.60;3.60;3.00;3.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:50:54;eth0;86.30;34.37;108.03;5.70;0.00;0.00;2.02;0.09
harvester2;60;2021-12-30 15:50:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:51:54;lo;4.43;4.43;3.42;3.42;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:51:54;eth0;119.22;37.02;151.36;6.00;0.00;0.00;2.13;0.12
harvester2;60;2021-12-30 15:51:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:52:54;lo;2.55;2.55;2.73;2.73;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:52:54;eth0;26.43;24.05;9.49;5.22;0.00;0.00;2.40;0.01
harvester2;60;2021-12-30 15:52:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:53:54;lo;2.33;2.33;2.21;2.21;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:53:54;eth0;34.52;33.42;12.51;6.30;0.00;0.00;1.50;0.01
harvester2;60;2021-12-30 15:53:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:54:54;lo;3.40;3.40;4.02;4.02;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:54:54;eth0;67.17;51.80;63.12;6.82;0.00;0.00;1.87;0.05
harvester2;60;2021-12-30 15:54:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:55:54;lo;0.63;0.63;1.75;1.75;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:55:54;eth0;34.48;28.50;21.00;4.46;0.00;0.00;1.48;0.02
harvester2;60;2021-12-30 15:55:54;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2021-12-30 15:56:54;lo;0.37;0.37;0.98;0.98;0.00;0.00;0.00;0.00
