# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-01 19:04:03,243.17,230.35,12.72,0.10,23153.17,270.80,54.27
plotter1,60,2022-01-01 19:05:03,188.37,177.50,10.87,0.00,17911.50,178.93,0.00
plotter1,60,2022-01-01 19:06:03,202.63,190.23,12.35,0.05,18894.57,360.80,4.40
plotter1,60,2022-01-01 19:07:03,192.65,182.10,10.50,0.05,18521.45,153.07,4.40
plotter1,60,2022-01-01 19:08:03,187.63,183.92,3.72,0.00,18776.40,83.87,0.00
plotter1,60,2022-01-01 19:09:03,187.27,183.05,4.22,0.00,18778.00,66.67,0.00
plotter1,60,2022-01-01 19:10:03,171.68,166.98,4.70,0.00,16827.05,86.00,0.00
plotter1,60,2022-01-01 19:11:03,205.83,197.63,8.20,0.00,19090.65,336.80,0.00
plotter1,60,2022-01-01 19:12:03,179.32,174.23,5.08,0.00,17608.12,83.20,0.00
plotter1,60,2022-01-01 19:13:03,196.18,191.32,4.87,0.00,19578.53,88.13,0.00
plotter1,60,2022-01-01 19:14:03,191.45,186.28,5.17,0.00,18758.27,98.80,0.00
plotter1,60,2022-01-01 19:15:03,190.45,183.47,6.98,0.00,18707.55,133.20,0.00
plotter1,60,2022-01-01 19:16:03,196.40,186.63,9.77,0.00,17855.35,343.20,0.00
plotter1,60,2022-01-01 19:17:03,149.50,143.25,6.25,0.00,15141.20,92.67,0.00
plotter1,60,2022-01-01 19:18:03,199.10,191.97,7.13,0.00,19837.33,118.80,0.00
plotter1,60,2022-01-01 19:19:03,181.28,172.63,8.65,0.00,17655.07,153.87,0.00
plotter1,60,2022-01-01 19:20:03,167.13,160.28,6.85,0.00,16581.65,107.33,0.00
plotter1,60,2022-01-01 19:21:03,224.20,213.03,11.17,0.00,20965.78,375.33,0.00
plotter1,60,2022-01-01 19:22:03,177.92,170.72,7.20,0.00,17299.63,124.40,0.00
plotter1,60,2022-01-01 19:23:03,163.62,160.15,3.47,0.00,16628.80,65.07,0.00
plotter1,60,2022-01-01 19:24:03,189.83,186.13,3.70,0.00,18907.33,72.53,0.00
plotter1,60,2022-01-01 19:25:03,173.95,169.07,4.88,0.00,16633.48,103.07,0.00
plotter1,60,2022-01-01 19:26:03,180.47,172.30,8.17,0.00,16762.22,391.07,0.00
plotter1,60,2022-01-01 19:27:03,178.93,171.60,7.33,0.00,17504.27,327.87,0.00
plotter1,60,2022-01-01 19:28:03,154.65,149.80,4.85,0.00,15364.93,92.80,0.00
plotter1,60,2022-01-01 19:29:03,178.03,172.77,5.27,0.00,17484.93,92.80,0.00
plotter1,60,2022-01-01 19:30:03,155.58,149.13,6.45,0.00,15017.28,122.00,0.00
plotter1,60,2022-01-01 19:31:03,162.55,152.55,10.00,0.00,14423.22,340.67,0.00
plotter1,60,2022-01-01 19:32:03,181.15,174.73,6.42,0.00,17533.93,90.53,0.00
plotter1,60,2022-01-01 19:33:03,179.00,170.60,8.40,0.00,17666.80,146.80,0.00
plotter1,60,2022-01-01 19:34:03,189.27,182.68,6.58,0.00,18658.80,99.07,0.00
plotter1,60,2022-01-01 19:35:03,185.13,177.45,7.68,0.00,17858.70,131.33,0.00
plotter1,60,2022-01-01 19:36:03,180.17,168.62,11.55,0.00,16208.73,369.60,0.00
plotter1,60,2022-01-01 19:37:03,168.82,164.47,4.35,0.00,17070.67,96.00,0.00
plotter1,60,2022-01-01 19:38:03,191.60,188.05,3.55,0.00,18916.13,68.67,0.00
plotter1,60,2022-01-01 19:39:03,162.30,158.30,4.00,0.00,16441.07,64.80,0.00
plotter1,60,2022-01-01 19:40:03,175.77,170.53,5.23,0.00,17518.48,111.73,0.00
plotter1,60,2022-01-01 19:41:03,193.18,183.33,9.85,0.00,17775.22,345.60,0.00
plotter1,60,2022-01-01 19:42:03,176.10,167.10,9.00,0.00,16674.33,149.20,0.00
plotter1,60,2022-01-01 19:43:03,161.68,154.07,7.62,0.00,15584.27,124.80,0.00
plotter1,60,2022-01-01 19:44:03,172.35,166.30,6.05,0.00,17538.80,107.20,0.00
plotter1,60,2022-01-01 19:45:03,164.48,157.27,7.22,0.00,15670.82,129.87,0.00
plotter1,60,2022-01-01 19:46:03,184.13,175.82,8.32,0.00,17021.28,295.73,0.00
plotter1,60,2022-01-01 19:47:03,154.25,146.73,7.52,0.00,15012.40,126.93,0.00
plotter1,60,2022-01-01 19:48:03,165.90,157.35,8.55,0.00,15982.00,149.87,0.00
plotter1,60,2022-01-01 19:49:03,186.65,180.73,5.92,0.00,18076.13,91.60,0.00
plotter1,60,2022-01-01 19:50:03,186.92,177.05,9.87,0.00,17625.73,178.80,0.00
plotter1,60,2022-01-01 19:51:03,192.62,178.92,13.70,0.00,17463.43,386.00,0.00
