# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-01 20:43:50,0,916,4.25,4.63,4.62,8
plotter1,60,2022-01-01 20:44:50,0,916,3.00,4.21,4.47,0
plotter1,60,2022-01-01 20:45:50,2,918,4.72,4.44,4.53,0
plotter1,60,2022-01-01 20:46:50,1,925,5.07,4.49,4.54,0
plotter1,60,2022-01-01 20:47:50,1,923,7.44,5.34,4.83,3
plotter1,60,2022-01-01 20:48:50,2,924,6.75,5.53,4.93,0
plotter1,60,2022-01-01 20:49:50,1,922,4.27,5.05,4.80,0
plotter1,60,2022-01-01 20:50:50,1,925,6.49,5.46,4.95,0
plotter1,60,2022-01-01 20:51:50,1,926,6.08,5.44,4.97,8
plotter1,60,2022-01-01 20:52:50,1,925,5.35,5.38,4.98,0
plotter1,60,2022-01-01 20:53:50,9,926,6.22,5.59,5.08,6
plotter1,60,2022-01-01 20:54:50,2,924,5.22,5.40,5.04,0
plotter1,60,2022-01-01 20:55:50,1,924,3.68,4.94,4.90,0
plotter1,60,2022-01-01 20:56:50,1,923,7.37,5.61,5.13,0
plotter1,60,2022-01-01 20:57:50,1,922,6.69,5.70,5.19,8
plotter1,60,2022-01-01 20:58:50,1,922,5.96,5.56,5.17,0
plotter1,60,2022-01-01 20:59:50,1,921,4.94,5.41,5.14,0
plotter1,60,2022-01-01 21:00:50,1,922,4.80,5.33,5.13,0
plotter1,60,2022-01-01 21:01:50,1,924,4.56,5.07,5.05,0
plotter1,60,2022-01-01 21:02:50,1,923,5.05,5.16,5.08,8
plotter1,60,2022-01-01 21:03:50,0,923,4.15,4.93,5.01,8
plotter1,60,2022-01-01 21:04:50,1,923,5.99,5.25,5.11,0
plotter1,60,2022-01-01 21:05:50,1,922,6.51,5.55,5.22,0
plotter1,60,2022-01-01 21:06:50,1,922,5.34,5.44,5.21,0
plotter1,60,2022-01-01 21:07:50,0,922,4.27,5.09,5.10,8
plotter1,60,2022-01-01 21:08:50,1,923,3.62,4.68,4.95,3
plotter1,60,2022-01-01 21:09:50,1,924,3.72,4.45,4.85,0
plotter1,60,2022-01-01 21:10:50,1,924,5.41,4.78,4.94,0
plotter1,60,2022-01-01 21:11:50,1,924,4.26,4.56,4.85,0
plotter1,60,2022-01-01 21:12:50,2,925,3.78,4.38,4.77,0
plotter1,60,2022-01-01 21:13:50,1,925,4.57,4.53,4.80,8
plotter1,60,2022-01-01 21:14:50,1,924,5.25,4.75,4.86,0
plotter1,60,2022-01-01 21:15:50,1,923,5.72,4.99,4.93,0
plotter1,60,2022-01-01 21:16:50,1,924,4.86,4.89,4.90,7
plotter1,60,2022-01-01 21:17:50,2,922,4.30,4.70,4.84,3
plotter1,60,2022-01-01 21:18:50,1,921,4.40,4.65,4.81,3
plotter1,60,2022-01-01 21:19:50,1,920,4.96,4.87,4.88,0
plotter1,60,2022-01-01 21:20:50,1,921,5.53,5.16,4.99,0
plotter1,60,2022-01-01 21:21:50,1,923,4.08,4.84,4.89,0
plotter1,60,2022-01-01 21:22:50,1,924,3.85,4.67,4.83,0
plotter1,60,2022-01-01 21:23:50,1,923,5.23,4.88,4.89,0
plotter1,60,2022-01-01 21:24:50,5,924,4.55,4.77,4.85,0
plotter1,60,2022-01-01 21:25:50,1,924,4.35,4.74,4.84,0
