# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-01 19:52:53,lo,31.15,31.15,396.83,396.83,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:52:53,enp6s0,810.08,1467.85,337.95,1928.10,0.00,0.00,0.42,0.63
plotter1,60,2022-01-01 19:53:53,lo,25.63,25.63,290.67,290.67,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:53:53,enp6s0,723.23,1374.75,239.65,1813.28,0.00,0.00,0.40,0.59
plotter1,60,2022-01-01 19:54:53,lo,29.92,29.92,418.63,418.63,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:54:53,enp6s0,698.58,1339.20,284.83,1734.06,0.00,0.00,0.42,0.57
plotter1,60,2022-01-01 19:55:53,lo,19.97,19.97,185.24,185.24,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:55:53,enp6s0,725.45,1240.47,322.50,1581.78,0.00,0.00,0.40,0.52
plotter1,60,2022-01-01 19:56:53,lo,5.90,5.90,74.16,74.16,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:56:53,enp6s0,757.58,1219.20,395.75,1566.44,0.00,0.00,0.42,0.51
plotter1,60,2022-01-01 19:57:53,lo,11.23,11.23,144.74,144.74,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:57:53,enp6s0,630.43,1170.48,202.14,1562.60,0.00,0.00,0.42,0.51
plotter1,60,2022-01-01 19:58:53,lo,9.13,9.13,143.76,143.76,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:58:53,enp6s0,669.20,1088.92,298.80,1425.35,0.00,0.00,0.40,0.47
plotter1,60,2022-01-01 19:59:53,lo,12.78,12.78,186.40,186.40,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 19:59:53,enp6s0,552.97,1068.72,184.29,1418.17,0.00,0.00,0.40,0.46
plotter1,60,2022-01-01 20:00:53,lo,5.35,5.35,72.69,72.69,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 20:00:53,enp6s0,632.08,1097.87,326.28,1412.37,0.00,0.00,0.42,0.46
plotter1,60,2022-01-01 20:01:53,lo,9.23,9.23,109.16,109.16,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 20:01:53,enp6s0,495.13,907.23,191.20,1178.31,0.00,0.00,0.42,0.39
