# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-01 20:43:50,-1,3681.30
plotter1,60,2022-01-01 20:44:50,-1,3681.34
plotter1,60,2022-01-01 20:45:50,-1,3762.58
plotter1,60,2022-01-01 20:46:50,-1,3762.81
plotter1,60,2022-01-01 20:47:50,-1,3843.88
plotter1,60,2022-01-01 20:48:50,-1,3762.74
plotter1,60,2022-01-01 20:49:50,-1,3762.87
plotter1,60,2022-01-01 20:50:50,-1,3762.57
plotter1,60,2022-01-01 20:51:50,-1,3762.54
plotter1,60,2022-01-01 20:52:50,-1,3762.61
plotter1,60,2022-01-01 20:53:50,-1,4270.61
plotter1,60,2022-01-01 20:54:50,-1,3762.90
plotter1,60,2022-01-01 20:55:50,-1,3762.90
plotter1,60,2022-01-01 20:56:50,-1,3762.80
plotter1,60,2022-01-01 20:57:50,-1,3762.52
plotter1,60,2022-01-01 20:58:50,-1,3762.49
plotter1,60,2022-01-01 20:59:50,-1,3762.50
plotter1,60,2022-01-01 21:00:50,-1,3844.17
plotter1,60,2022-01-01 21:01:50,-1,3762.79
plotter1,60,2022-01-01 21:02:50,-1,3762.88
plotter1,60,2022-01-01 21:03:50,-1,3681.45
plotter1,60,2022-01-01 21:04:50,-1,3762.65
plotter1,60,2022-01-01 21:05:50,-1,3762.50
plotter1,60,2022-01-01 21:06:50,-1,3843.37
plotter1,60,2022-01-01 21:07:50,-1,3623.98
plotter1,60,2022-01-01 21:08:50,-1,3762.91
plotter1,60,2022-01-01 21:09:50,-1,3844.17
plotter1,60,2022-01-01 21:10:50,-1,3762.87
plotter1,60,2022-01-01 21:11:50,-1,3762.87
plotter1,60,2022-01-01 21:12:50,-1,3762.58
plotter1,60,2022-01-01 21:13:50,-1,3762.50
plotter1,60,2022-01-01 21:14:50,-1,3762.59
plotter1,60,2022-01-01 21:15:50,-1,3762.64
plotter1,60,2022-01-01 21:16:50,-1,3762.62
plotter1,60,2022-01-01 21:17:50,-1,3762.65
plotter1,60,2022-01-01 21:18:50,-1,3762.48
plotter1,60,2022-01-01 21:19:50,-1,3762.50
plotter1,60,2022-01-01 21:20:50,-1,3762.50
plotter1,60,2022-01-01 21:21:50,-1,3762.50
plotter1,60,2022-01-01 21:22:50,-1,3762.60
plotter1,60,2022-01-01 21:23:50,-1,3762.72
plotter1,60,2022-01-01 21:24:50,-1,3995.97
plotter1,60,2022-01-01 21:25:50,-1,3762.73
