# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-04 14:37:45,126631912,128348840,1802280,1.37,165920,1583768,4712748,1.79,423564,2689164,1376
plotter1,60,2022-01-04 14:38:45,125423028,127922508,2227940,1.69,170984,2361236,12724212,4.84,456436,3877464,218620
plotter1,60,2022-01-04 14:39:45,116162320,127283296,2867260,2.18,177248,10976548,12683296,4.83,3646064,9941088,625528
plotter1,60,2022-01-04 14:40:45,113537924,126751724,3399240,2.58,184460,13062196,12683868,4.83,5653728,10539276,637516
plotter1,60,2022-01-04 14:41:45,110698312,125725612,4425144,3.36,188240,14871904,12753492,4.85,7220072,11797104,812220
plotter1,60,2022-01-04 14:42:45,109740372,125689412,4461400,3.39,188972,15792960,12710572,4.84,8260092,11719416,479276
plotter1,60,2022-01-04 14:43:45,109073644,125601828,4548708,3.45,189592,16371584,12738444,4.85,8841004,11784376,489060
plotter1,60,2022-01-04 14:44:45,108326204,125533596,4617108,3.51,190156,17050228,12804068,4.87,9266096,12110588,311796
plotter1,60,2022-01-04 14:45:45,107635252,125467940,4682880,3.56,190736,17674952,12866044,4.90,9513680,12563272,338600
plotter1,60,2022-01-04 14:46:45,106937000,125398192,4752288,3.61,192476,18302136,12915048,4.91,9681576,13081172,737548
plotter1,60,2022-01-04 14:47:45,106243992,125356956,4793820,3.64,193992,18951980,12968756,4.93,9867668,13608440,564436
plotter1,60,2022-01-04 14:48:45,105443740,125280040,4870628,3.70,195368,19673924,13028520,4.96,10011008,14257496,476124
plotter1,60,2022-01-04 14:49:45,104781296,125160660,4990100,3.79,197904,20214496,13117612,4.99,10122468,14785384,383952
plotter1,60,2022-01-04 14:50:45,104085032,125113984,5037064,3.82,198760,20863164,13168556,5.01,10235256,15384420,602436
plotter1,60,2022-01-04 14:51:45,103141816,125042076,5108872,3.88,199856,21730452,13214988,5.03,10340108,16202072,393632
plotter1,60,2022-01-04 14:52:45,102372928,125004836,5145884,3.91,201196,22459828,13268476,5.05,10434524,16899728,276920
plotter1,60,2022-01-04 14:53:45,101635148,124931948,5218944,3.96,202224,23122620,13322840,5.07,10506136,17554100,494920
plotter1,60,2022-01-04 14:54:45,100827720,124849384,5301568,4.03,203320,23844628,13377876,5.09,10586496,18263616,340172
plotter1,60,2022-01-04 14:55:45,100099052,124812536,5338276,4.05,204032,24534268,13415928,5.10,10684924,18900804,149704
plotter1,60,2022-01-04 14:56:45,99455232,124726692,5424608,4.12,204616,25091384,13477540,5.13,10773360,19440784,686476
plotter1,60,2022-01-04 14:57:45,98409548,124653852,5497016,4.17,205668,26058280,13527080,5.15,10851700,20388472,264908
plotter1,60,2022-01-04 14:58:45,97566008,124648096,5502732,4.18,206256,26895408,13557684,5.16,11146260,20967832,228384
plotter1,60,2022-01-04 14:59:45,96654308,124577256,5573420,4.23,206696,27735796,13601516,5.17,11616704,21392980,168580
plotter1,60,2022-01-04 15:00:45,95795572,124479896,5671296,4.31,207652,28496108,13717404,5.22,11893944,22002588,158756
plotter1,60,2022-01-04 15:01:45,95144556,124442424,5708836,4.33,208120,29109192,13746596,5.23,11963348,22587292,181168
plotter1,60,2022-01-04 15:02:45,94368264,124430480,5720852,4.34,208564,29873112,13769956,5.24,12157520,23174680,434808
plotter1,60,2022-01-04 15:03:45,93568272,124378596,5772332,4.38,208952,30620856,13799832,5.25,12397060,23717852,491404
plotter1,60,2022-01-04 15:04:45,92650288,124334380,5816612,4.42,209376,31494184,13835360,5.26,12676832,24356096,293956
plotter1,60,2022-01-04 15:05:45,91928136,124320460,5830224,4.43,209768,32201996,13860508,5.27,12876980,24891028,320264
plotter1,60,2022-01-04 15:06:45,91203760,124288356,5862480,4.45,210068,32893952,13901752,5.29,13068964,25441700,548152
plotter1,60,2022-01-04 15:07:45,90629608,124243988,5906564,4.48,210340,33423852,13930044,5.30,13097884,25977660,290544
plotter1,60,2022-01-04 15:08:45,90048312,124212872,5937892,4.51,210684,33973260,13947984,5.31,13141384,26507176,464288
