# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-04 14:37:45,-1,1.28,0.00,1.86,10.16,0.00,86.71
plotter1,60,2022-01-04 14:38:45,-1,6.22,0.00,0.27,6.71,0.00,86.80
plotter1,60,2022-01-04 14:39:45,-1,12.33,0.00,0.94,10.53,0.00,76.20
plotter1,60,2022-01-04 14:40:45,-1,15.71,0.00,0.90,8.15,0.00,75.23
plotter1,60,2022-01-04 14:41:45,-1,13.05,0.00,0.80,8.43,0.00,77.72
plotter1,60,2022-01-04 14:42:45,-1,8.69,0.00,0.74,9.57,0.00,81.00
plotter1,60,2022-01-04 14:43:45,-1,8.36,0.00,0.71,7.44,0.00,83.49
plotter1,60,2022-01-04 14:44:45,-1,8.82,0.00,0.68,7.95,0.00,82.55
plotter1,60,2022-01-04 14:45:45,-1,8.55,0.00,0.74,8.50,0.00,82.21
plotter1,60,2022-01-04 14:46:45,-1,8.32,0.00,0.71,7.68,0.00,83.29
plotter1,60,2022-01-04 14:47:45,-1,8.84,0.00,0.68,7.10,0.00,83.39
plotter1,60,2022-01-04 14:48:45,-1,8.37,0.00,0.71,8.59,0.00,82.34
plotter1,60,2022-01-04 14:49:45,-1,8.43,0.00,0.68,6.18,0.00,84.71
plotter1,60,2022-01-04 14:50:45,-1,8.44,0.00,0.73,8.81,0.00,82.02
plotter1,60,2022-01-04 14:51:45,-1,8.06,0.00,0.72,7.46,0.00,83.75
plotter1,60,2022-01-04 14:52:45,-1,8.26,0.00,0.70,7.70,0.00,83.34
plotter1,60,2022-01-04 14:53:45,-1,8.16,0.00,0.70,7.61,0.00,83.53
plotter1,60,2022-01-04 14:54:45,-1,8.43,0.00,0.81,7.60,0.00,83.17
plotter1,60,2022-01-04 14:55:45,-1,8.39,0.00,0.80,7.62,0.00,83.20
plotter1,60,2022-01-04 14:56:45,-1,8.12,0.00,0.67,6.11,0.00,85.11
plotter1,60,2022-01-04 14:57:45,-1,8.04,0.00,0.71,7.74,0.00,83.50
plotter1,60,2022-01-04 14:58:45,-1,10.30,0.00,0.68,7.72,0.00,81.30
plotter1,60,2022-01-04 14:59:45,-1,17.40,0.00,0.76,7.11,0.00,74.73
plotter1,60,2022-01-04 15:00:45,-1,16.18,0.00,0.68,8.07,0.00,75.06
plotter1,60,2022-01-04 15:01:45,-1,9.42,0.00,0.62,7.27,0.00,82.69
plotter1,60,2022-01-04 15:02:45,-1,17.21,0.00,0.64,7.93,0.00,74.22
plotter1,60,2022-01-04 15:03:45,-1,19.87,0.00,0.65,7.04,0.00,72.44
plotter1,60,2022-01-04 15:04:45,-1,16.38,0.00,0.65,7.58,0.00,75.39
plotter1,60,2022-01-04 15:05:45,-1,16.37,0.00,0.68,7.62,0.00,75.33
plotter1,60,2022-01-04 15:06:45,-1,13.32,0.00,0.63,6.47,0.00,79.58
plotter1,60,2022-01-04 15:07:45,-1,8.34,0.00,0.52,6.78,0.00,84.36
plotter1,60,2022-01-04 15:08:45,-1,10.43,0.00,0.53,6.73,0.00,82.31
