# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2022-01-04 14:37:45,/dev/mapper/vg_raid-raid0,2189668,670539,23.44,23.44,586056194,254,0.00
plotter1,60,2022-01-04 14:38:45,/dev/mapper/vg_raid-raid0,2189616,670591,23.45,23.45,586056194,254,0.00
plotter1,60,2022-01-04 14:39:45,/dev/mapper/vg_raid-raid0,2188384,671823,23.49,23.49,586056194,254,0.00
plotter1,60,2022-01-04 14:40:45,/dev/mapper/vg_raid-raid0,2188122,672085,23.50,23.50,586056194,254,0.00
plotter1,60,2022-01-04 14:41:45,/dev/mapper/vg_raid-raid0,2187931,672276,23.50,23.50,586056194,254,0.00
plotter1,60,2022-01-04 14:42:45,/dev/mapper/vg_raid-raid0,2187833,672374,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:43:45,/dev/mapper/vg_raid-raid0,2187794,672413,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:44:45,/dev/mapper/vg_raid-raid0,2187759,672448,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:45:45,/dev/mapper/vg_raid-raid0,2187729,672478,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:46:45,/dev/mapper/vg_raid-raid0,2187694,672513,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:47:45,/dev/mapper/vg_raid-raid0,2187659,672548,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:48:45,/dev/mapper/vg_raid-raid0,2187630,672577,23.51,23.51,586056194,254,0.00
plotter1,60,2022-01-04 14:49:45,/dev/mapper/vg_raid-raid0,2187602,672605,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:50:45,/dev/mapper/vg_raid-raid0,2187573,672634,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:51:45,/dev/mapper/vg_raid-raid0,2187546,672661,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:52:45,/dev/mapper/vg_raid-raid0,2187519,672688,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:53:45,/dev/mapper/vg_raid-raid0,2187494,672713,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:54:45,/dev/mapper/vg_raid-raid0,2187468,672739,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:55:45,/dev/mapper/vg_raid-raid0,2187441,672766,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:56:45,/dev/mapper/vg_raid-raid0,2187413,672794,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:57:45,/dev/mapper/vg_raid-raid0,2187386,672821,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:58:45,/dev/mapper/vg_raid-raid0,2187346,672861,23.52,23.52,586056194,254,0.00
plotter1,60,2022-01-04 14:59:45,/dev/mapper/vg_raid-raid0,2187297,672910,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:00:45,/dev/mapper/vg_raid-raid0,2187256,672951,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:01:45,/dev/mapper/vg_raid-raid0,2187225,672982,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:02:45,/dev/mapper/vg_raid-raid0,2187188,673019,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:03:45,/dev/mapper/vg_raid-raid0,2187139,673068,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:04:45,/dev/mapper/vg_raid-raid0,2187097,673110,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:05:45,/dev/mapper/vg_raid-raid0,2187060,673147,23.53,23.53,586056194,254,0.00
plotter1,60,2022-01-04 15:06:45,/dev/mapper/vg_raid-raid0,2187026,673181,23.54,23.54,586056194,254,0.00
plotter1,60,2022-01-04 15:07:45,/dev/mapper/vg_raid-raid0,2187007,673200,23.54,23.54,586056194,254,0.00
plotter1,60,2022-01-04 15:08:45,/dev/mapper/vg_raid-raid0,2186982,673225,23.54,23.54,586056194,254,0.00
