# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-04 14:37:45,1,845,3.29,4.69,4.45,0
plotter1,60,2022-01-04 14:38:45,1,855,3.44,4.46,4.38,0
plotter1,60,2022-01-04 14:39:45,1,854,5.28,4.71,4.46,6
plotter1,60,2022-01-04 14:40:45,1,853,6.07,5.09,4.61,0
plotter1,60,2022-01-04 14:41:45,6,853,7.10,5.68,4.85,0
plotter1,60,2022-01-04 14:42:45,2,853,6.52,5.83,4.96,0
plotter1,60,2022-01-04 14:43:45,1,852,7.38,6.18,5.13,8
plotter1,60,2022-01-04 14:44:45,1,852,5.06,5.73,5.04,8
plotter1,60,2022-01-04 14:45:45,1,852,6.23,6.05,5.20,0
plotter1,60,2022-01-04 14:46:45,1,851,4.98,5.65,5.11,0
plotter1,60,2022-01-04 14:47:45,1,849,5.86,5.69,5.15,0
plotter1,60,2022-01-04 14:48:45,1,848,5.31,5.55,5.14,0
plotter1,60,2022-01-04 14:49:45,1,848,3.87,5.09,5.00,0
plotter1,60,2022-01-04 14:50:45,1,848,5.77,5.50,5.15,0
plotter1,60,2022-01-04 14:51:45,1,848,6.08,5.62,5.22,3
plotter1,60,2022-01-04 14:52:45,1,848,4.46,5.26,5.12,0
plotter1,60,2022-01-04 14:53:45,2,848,4.39,5.06,5.05,0
plotter1,60,2022-01-04 14:54:45,1,849,5.08,5.00,5.02,0
plotter1,60,2022-01-04 14:55:45,1,848,4.89,4.91,4.99,3
plotter1,60,2022-01-04 14:56:45,1,848,4.34,4.80,4.95,0
plotter1,60,2022-01-04 14:57:45,1,849,4.24,4.72,4.91,8
plotter1,60,2022-01-04 14:58:45,0,851,4.06,4.61,4.86,9
plotter1,60,2022-01-04 14:59:45,0,850,5.20,4.80,4.91,9
plotter1,60,2022-01-04 15:00:45,1,850,5.20,4.89,4.94,8
plotter1,60,2022-01-04 15:01:45,2,851,5.45,5.04,4.99,3
plotter1,60,2022-01-04 15:02:45,8,851,5.09,4.99,4.97,0
plotter1,60,2022-01-04 15:03:45,8,849,6.59,5.53,5.16,0
plotter1,60,2022-01-04 15:04:45,1,847,5.35,5.35,5.12,0
plotter1,60,2022-01-04 15:05:45,2,849,5.17,5.27,5.11,0
plotter1,60,2022-01-04 15:06:45,1,849,4.77,5.12,5.06,0
plotter1,60,2022-01-04 15:07:45,1,848,4.70,5.05,5.04,0
plotter1,60,2022-01-04 15:08:45,8,847,5.11,5.01,5.03,0
