# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-08 22:34:53,-1,8.33,0.00,12.92,25.04,0.00,53.71
harvester2,60,2022-01-08 22:35:53,-1,6.42,0.00,18.80,24.56,0.00,50.22
harvester2,60,2022-01-08 22:36:53,-1,6.32,0.00,16.76,28.58,0.00,48.34
harvester2,60,2022-01-08 22:37:53,-1,6.04,0.00,14.48,30.37,0.00,49.11
harvester2,60,2022-01-08 22:38:53,-1,6.05,0.00,14.34,30.69,0.00,48.92
harvester2,60,2022-01-08 22:39:53,-1,5.67,0.00,14.13,30.12,0.00,50.07
harvester2,60,2022-01-08 22:40:53,-1,5.84,0.00,14.75,29.71,0.00,49.70
harvester2,60,2022-01-08 22:41:53,-1,5.79,0.00,13.30,31.48,0.00,49.43
harvester2,60,2022-01-08 22:42:53,-1,5.76,0.00,13.83,31.40,0.00,49.01
harvester2,60,2022-01-08 22:43:53,-1,6.08,0.00,13.36,30.77,0.00,49.80
harvester2,60,2022-01-08 22:44:53,-1,5.94,0.00,16.15,28.47,0.00,49.45
harvester2,60,2022-01-08 22:45:53,-1,16.61,0.00,14.25,9.85,0.00,59.29
harvester2,60,2022-01-08 22:46:53,-1,7.59,0.00,17.39,3.78,0.00,71.24
harvester2,60,2022-01-08 22:47:53,-1,12.31,0.00,16.15,2.67,0.00,68.87
harvester2,60,2022-01-08 22:48:53,-1,21.83,0.00,4.98,0.75,0.00,72.44
harvester2,60,2022-01-08 22:49:53,-1,21.45,0.00,3.50,0.08,0.00,74.96
harvester2,60,2022-01-08 22:50:53,-1,33.03,0.00,2.09,0.16,0.00,64.72
harvester2,60,2022-01-08 22:51:53,-1,35.07,0.00,2.14,0.11,0.00,62.68
harvester2,60,2022-01-08 22:52:53,-1,36.45,0.00,2.47,0.11,0.00,60.97
harvester2,60,2022-01-08 22:53:53,-1,48.47,0.00,7.48,1.93,0.00,42.11
harvester2,60,2022-01-08 22:54:53,-1,31.80,0.00,6.91,17.51,0.00,43.78
harvester2,60,2022-01-08 22:55:53,-1,43.12,0.00,7.14,8.42,0.00,41.32
harvester2,60,2022-01-08 22:56:53,-1,51.21,0.00,6.07,5.26,0.00,37.46
harvester2,60,2022-01-08 22:57:53,-1,55.82,0.00,6.36,5.41,0.00,32.41
harvester2,60,2022-01-08 22:58:53,-1,53.90,0.00,5.88,3.52,0.00,36.70
harvester2,60,2022-01-08 22:59:53,-1,36.05,0.00,6.92,14.38,0.00,42.65
harvester2,60,2022-01-08 23:00:53,-1,44.30,0.00,5.47,9.61,0.00,40.63
harvester2,60,2022-01-08 23:01:53,-1,52.38,0.00,6.50,5.85,0.00,35.27
harvester2,60,2022-01-08 23:02:53,-1,59.32,0.00,6.40,0.39,0.00,33.89
harvester2,60,2022-01-08 23:03:53,-1,55.45,0.00,7.36,0.61,0.00,36.57
harvester2,60,2022-01-08 23:04:53,-1,60.11,0.00,8.20,1.48,0.00,30.21
harvester2,60,2022-01-08 23:05:53,-1,64.36,0.00,12.27,2.19,0.00,21.19
harvester2,60,2022-01-08 23:06:53,-1,62.37,0.00,11.28,4.34,0.00,22.01
harvester2,60,2022-01-08 23:07:53,-1,57.03,0.00,8.99,0.60,0.00,33.38
harvester2,60,2022-01-08 23:08:53,-1,58.25,0.00,5.86,1.65,0.00,34.24
harvester2,60,2022-01-08 23:09:53,-1,54.89,0.00,5.78,4.74,0.00,34.59
harvester2,60,2022-01-08 23:10:53,-1,51.96,0.00,6.43,3.21,0.00,38.40
harvester2,60,2022-01-08 23:11:53,-1,54.95,0.00,7.48,0.34,0.00,37.23
harvester2,60,2022-01-08 23:12:53,-1,66.80,0.00,6.52,0.29,0.00,26.39
harvester2,60,2022-01-08 23:13:53,-1,57.61,0.00,5.92,4.04,0.00,32.43
harvester2,60,2022-01-08 23:14:53,-1,54.26,0.00,5.77,3.89,0.00,36.08
harvester2,60,2022-01-08 23:15:53,-1,78.10,0.00,7.43,1.13,0.00,13.34
harvester2,60,2022-01-08 23:16:53,-1,44.59,0.00,8.94,0.56,0.00,45.91
harvester2,60,2022-01-08 23:17:53,-1,51.54,0.00,7.09,1.31,0.00,40.06
harvester2,60,2022-01-08 23:18:53,-1,60.99,0.00,5.72,0.08,0.00,33.21
harvester2,60,2022-01-08 23:19:53,-1,66.82,0.00,8.43,0.14,0.00,24.61
harvester2,60,2022-01-08 23:20:53,-1,53.50,0.00,8.60,6.63,0.00,31.27
harvester2,60,2022-01-08 23:21:53,-1,51.52,0.00,6.55,0.13,0.00,41.80
harvester2,60,2022-01-08 23:22:53,-1,59.64,0.00,7.18,0.10,0.00,33.08
harvester2,60,2022-01-08 23:23:53,-1,57.24,0.00,7.33,2.61,0.00,32.82
harvester2,60,2022-01-08 23:24:53,-1,58.32,0.00,7.15,0.06,0.00,34.47
harvester2,60,2022-01-08 23:25:53,-1,56.69,0.00,8.02,0.05,0.00,35.24
harvester2,60,2022-01-08 23:26:53,-1,71.00,0.00,7.33,0.04,0.00,21.64
harvester2,60,2022-01-08 23:27:53,-1,51.38,0.00,7.99,1.25,0.00,39.37
harvester2,60,2022-01-08 23:28:53,-1,64.11,0.00,7.06,0.08,0.00,28.74
harvester2,60,2022-01-08 23:29:53,-1,48.41,0.00,5.80,0.05,0.00,45.75
harvester2,60,2022-01-08 23:30:53,-1,72.23,0.00,9.51,0.02,0.00,18.24
harvester2,60,2022-01-08 23:31:53,-1,61.95,0.00,12.48,0.10,0.00,25.47
harvester2,60,2022-01-08 23:32:53,-1,58.92,0.00,12.32,0.38,0.00,28.38
harvester2,60,2022-01-08 23:33:53,-1,63.90,0.00,9.55,0.38,0.00,26.16
harvester2,60,2022-01-08 23:34:53,-1,54.96,0.00,6.22,0.04,0.00,38.78
harvester2,60,2022-01-08 23:35:53,-1,64.68,0.00,6.71,0.02,0.00,28.59
harvester2,60,2022-01-08 23:36:53,-1,65.13,0.00,6.50,0.07,0.00,28.30
harvester2,60,2022-01-08 23:37:53,-1,50.67,0.00,8.13,2.03,0.00,39.17
harvester2,60,2022-01-08 23:38:53,-1,57.28,0.00,6.39,0.94,0.00,35.38
harvester2,60,2022-01-08 23:39:53,-1,65.57,0.00,5.58,0.16,0.00,28.69
harvester2,60,2022-01-08 23:40:53,-1,62.33,0.00,5.65,0.79,0.00,31.23
harvester2,60,2022-01-08 23:41:53,-1,63.79,0.00,7.36,0.05,0.00,28.79
harvester2,60,2022-01-08 23:42:53,-1,69.29,0.00,6.25,0.41,0.00,24.05
harvester2,60,2022-01-08 23:43:53,-1,58.08,0.00,9.36,3.96,0.00,28.61
harvester2,60,2022-01-08 23:44:53,-1,62.66,0.00,6.48,0.03,0.00,30.84
harvester2,60,2022-01-08 23:45:53,-1,57.77,0.00,6.94,0.18,0.00,35.11
harvester2,60,2022-01-08 23:46:53,-1,58.08,0.00,6.99,1.65,0.00,33.29
harvester2,60,2022-01-08 23:47:53,-1,54.37,0.00,6.36,0.12,0.00,39.15
harvester2,60,2022-01-08 23:48:53,-1,62.28,0.00,6.36,0.11,0.00,31.26
harvester2,60,2022-01-08 23:49:53,-1,61.80,0.00,7.02,0.08,0.00,31.10
harvester2,60,2022-01-08 23:50:53,-1,61.09,0.00,5.79,0.20,0.00,32.93
harvester2,60,2022-01-08 23:51:53,-1,65.58,0.00,7.42,0.81,0.00,26.19
harvester2,60,2022-01-08 23:52:53,-1,63.32,0.00,6.05,0.08,0.00,30.55
harvester2,60,2022-01-08 23:53:53,-1,59.29,0.00,5.95,0.10,0.00,34.66
harvester2,60,2022-01-08 23:54:53,-1,68.07,0.00,7.01,1.98,0.00,22.94
harvester2,60,2022-01-08 23:55:53,-1,59.34,0.00,8.32,1.68,0.00,30.67
harvester2,60,2022-01-08 23:56:53,-1,78.74,0.00,6.23,0.01,0.00,15.02
harvester2,60,2022-01-08 23:57:53,-1,67.34,0.00,7.06,0.17,0.00,25.43
harvester2,60,2022-01-08 23:58:53,-1,65.45,0.00,6.43,0.11,0.00,28.02
harvester2,60,2022-01-08 23:59:53,-1,53.75,0.00,5.97,0.12,0.00,40.15
harvester2,60,2022-01-09 00:00:53,-1,60.52,0.64,6.32,3.27,0.00,29.25
harvester2,60,2022-01-09 00:01:53,-1,59.18,0.00,5.64,1.71,0.00,33.47
harvester2,60,2022-01-09 00:02:53,-1,66.26,0.00,6.80,0.23,0.00,26.71
harvester2,60,2022-01-09 00:03:53,-1,76.85,0.00,11.50,0.17,0.00,11.49
harvester2,60,2022-01-09 00:04:53,-1,67.31,0.00,12.34,0.39,0.00,19.96
harvester2,60,2022-01-09 00:05:53,-1,48.67,0.00,11.39,3.62,0.00,36.31
harvester2,60,2022-01-09 00:06:53,-1,71.57,0.00,7.81,0.12,0.00,20.50
harvester2,60,2022-01-09 00:07:53,-1,54.51,0.00,6.37,1.30,0.00,37.82
harvester2,60,2022-01-09 00:08:53,-1,50.91,0.00,6.67,0.10,0.00,42.32
harvester2,60,2022-01-09 00:09:53,-1,66.32,0.00,7.54,0.16,0.00,25.98
harvester2,60,2022-01-09 00:10:53,-1,68.76,0.00,6.18,0.12,0.00,24.94
harvester2,60,2022-01-09 00:11:53,-1,57.23,0.00,6.00,2.19,0.00,34.58
harvester2,60,2022-01-09 00:12:53,-1,54.42,0.00,6.32,1.42,0.00,37.84
harvester2,60,2022-01-09 00:13:53,-1,52.78,0.00,6.54,0.42,0.00,40.26
harvester2,60,2022-01-09 00:14:53,-1,45.96,0.00,5.38,9.12,0.00,39.55
harvester2,60,2022-01-09 00:15:53,-1,59.40,0.00,6.32,0.78,0.00,33.50
harvester2,60,2022-01-09 00:16:53,-1,58.80,0.00,6.42,0.35,0.00,34.43
harvester2,60,2022-01-09 00:17:53,-1,65.94,0.00,5.21,0.32,0.00,28.54
harvester2,60,2022-01-09 00:18:53,-1,60.12,0.00,4.93,2.01,0.00,32.94
harvester2,60,2022-01-09 00:19:53,-1,54.28,0.00,6.33,0.21,0.00,39.18
harvester2,60,2022-01-09 00:20:53,-1,61.29,0.00,5.43,0.41,0.00,32.88
harvester2,60,2022-01-09 00:21:53,-1,68.75,0.00,5.72,0.05,0.00,25.48
harvester2,60,2022-01-09 00:22:53,-1,57.21,0.00,6.75,0.33,0.00,35.71
