# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-08 22:34:53,4256620,7103708,476196,5.96,42652,2926512,1146552,3.96,429780,2866876,207132
harvester2,60,2022-01-08 22:35:53,136184,7106656,473156,5.92,40000,7020568,1146552,3.96,430908,6956684,404112
harvester2,60,2022-01-08 22:36:53,125616,7105616,474200,5.93,35516,7035024,1146552,3.96,435508,6962388,199856
harvester2,60,2022-01-08 22:37:53,136200,7109004,470860,5.89,34120,7029160,1146552,3.96,437764,6953408,361540
harvester2,60,2022-01-08 22:38:53,137944,7106184,473720,5.92,33108,7022904,1146552,3.96,438500,6944760,345416
harvester2,60,2022-01-08 22:39:53,132464,7105296,474584,5.94,32700,7019724,1146552,3.96,438868,6941600,411928
harvester2,60,2022-01-08 22:40:53,165200,7106988,472824,5.91,32816,6980872,1146552,3.96,439168,6902980,378652
harvester2,60,2022-01-08 22:41:53,131596,7110412,469396,5.87,32948,7010032,1146552,3.96,439412,6932464,436448
harvester2,60,2022-01-08 22:42:53,151520,7106688,473120,5.92,33092,6979340,1146552,3.96,439720,6900956,232068
harvester2,60,2022-01-08 22:43:53,135264,7105184,474508,5.93,33224,6986584,1146552,3.96,439988,6906892,200028
harvester2,60,2022-01-08 22:44:53,151064,7103508,476280,5.96,33360,6960156,1146552,3.96,440264,6881512,274784
harvester2,60,2022-01-08 22:45:53,6620056,7039200,547344,6.85,3632,575364,1245080,4.30,204824,772840,2060
harvester2,60,2022-01-08 22:46:53,1526380,7030084,556492,6.96,3748,5659772,1245080,4.30,204968,5871056,828
harvester2,60,2022-01-08 22:47:53,145176,6196404,1390404,17.39,3964,6207144,2069620,7.14,221020,7233108,220
harvester2,60,2022-01-08 22:48:53,199292,6287960,1298488,16.24,4464,6244180,1992560,6.88,224108,7176404,332
harvester2,60,2022-01-08 22:49:53,134292,5990800,1595672,19.96,4560,6011924,2854908,9.86,224556,7236704,508
harvester2,60,2022-01-08 22:50:53,142380,5985780,1600652,20.02,4648,5998732,2854908,9.86,225288,7228740,88
harvester2,60,2022-01-08 22:51:53,134568,5976832,1609652,20.13,4768,5997460,2854908,9.86,225856,7236948,416
harvester2,60,2022-01-08 22:52:53,133624,5974608,1611892,20.16,4856,5996092,2854908,9.86,226400,7238544,196
harvester2,60,2022-01-08 22:53:53,132568,5843700,1742532,21.79,5136,5865992,5402604,18.65,246572,7212836,60168
harvester2,60,2022-01-08 22:54:53,133044,5812040,1774152,22.19,5232,5833664,5402604,18.65,271976,7185168,53372
harvester2,60,2022-01-08 22:55:53,153136,5796812,1789396,22.38,5316,5798212,5402604,18.65,291448,7145516,1748
