# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
harvester2,60,2022-01-08 22:34:53,1,299,2.39,1.44,1.28,2
harvester2,60,2022-01-08 22:35:53,0,299,2.44,1.62,1.35,2
harvester2,60,2022-01-08 22:36:53,0,299,3.00,1.91,1.47,2
harvester2,60,2022-01-08 22:37:53,0,300,2.83,2.05,1.55,5
harvester2,60,2022-01-08 22:38:53,0,300,3.11,2.27,1.66,2
harvester2,60,2022-01-08 22:39:53,1,300,2.97,2.40,1.74,0
harvester2,60,2022-01-08 22:40:53,0,301,3.02,2.50,1.82,2
harvester2,60,2022-01-08 22:41:53,1,301,3.33,2.70,1.93,1
harvester2,60,2022-01-08 22:42:53,0,300,2.91,2.69,1.98,2
harvester2,60,2022-01-08 22:43:53,1,301,3.31,2.83,2.07,0
harvester2,60,2022-01-08 22:44:53,2,301,3.24,2.91,2.15,0
harvester2,60,2022-01-08 22:45:53,1,301,2.61,2.80,2.16,1
harvester2,60,2022-01-08 22:46:53,0,301,2.61,2.76,2.19,1
harvester2,60,2022-01-08 22:47:53,1,302,2.02,2.57,2.16,0
harvester2,60,2022-01-08 22:48:53,0,303,1.31,2.29,2.09,0
harvester2,60,2022-01-08 22:49:53,1,307,1.27,2.11,2.04,0
harvester2,60,2022-01-08 22:50:53,1,307,1.39,2.00,2.00,0
harvester2,60,2022-01-08 22:51:53,4,306,1.41,1.91,1.97,0
harvester2,60,2022-01-08 22:52:53,1,305,1.37,1.82,1.94,0
harvester2,60,2022-01-08 22:53:53,1,310,2.22,1.98,1.99,1
harvester2,60,2022-01-08 22:54:53,6,310,2.99,2.23,2.07,0
harvester2,60,2022-01-08 22:55:53,2,310,3.09,2.40,2.14,0
harvester2,60,2022-01-08 22:56:53,1,309,2.91,2.48,2.19,2
harvester2,60,2022-01-08 22:57:53,4,308,4.11,2.83,2.32,0
harvester2,60,2022-01-08 22:58:53,1,308,3.55,2.91,2.38,0
harvester2,60,2022-01-08 22:59:53,2,310,2.65,2.76,2.36,2
harvester2,60,2022-01-08 23:00:53,2,311,2.88,2.82,2.40,1
harvester2,60,2022-01-08 23:01:53,9,311,3.33,2.91,2.46,0
harvester2,60,2022-01-08 23:02:53,6,311,3.95,3.15,2.57,1
harvester2,60,2022-01-08 23:03:53,2,310,3.34,3.12,2.60,0
harvester2,60,2022-01-08 23:04:53,1,308,3.74,3.28,2.69,2
harvester2,60,2022-01-08 23:05:53,2,307,4.97,3.67,2.85,0
harvester2,60,2022-01-08 23:06:53,3,307,4.14,3.66,2.90,0
harvester2,60,2022-01-08 23:07:53,1,308,3.13,3.47,2.89,0
harvester2,60,2022-01-08 23:08:53,0,308,3.07,3.41,2.91,1
harvester2,60,2022-01-08 23:09:53,0,308,3.14,3.37,2.92,1
harvester2,60,2022-01-08 23:10:53,6,308,3.28,3.34,2.94,0
harvester2,60,2022-01-08 23:11:53,4,308,2.87,3.24,2.93,0
harvester2,60,2022-01-08 23:12:53,5,308,3.23,3.28,2.97,0
harvester2,60,2022-01-08 23:13:53,6,308,3.60,3.37,3.02,0
harvester2,60,2022-01-08 23:14:53,5,307,3.26,3.29,3.01,0
harvester2,60,2022-01-08 23:15:53,3,308,3.84,3.43,3.07,0
harvester2,60,2022-01-08 23:16:53,4,309,3.84,3.44,3.10,0
harvester2,60,2022-01-08 23:17:53,2,310,3.22,3.38,3.10,0
harvester2,60,2022-01-08 23:18:53,2,310,3.48,3.47,3.15,0
harvester2,60,2022-01-08 23:19:53,1,310,3.65,3.50,3.18,0
harvester2,60,2022-01-08 23:20:53,4,309,3.40,3.40,3.16,0
harvester2,60,2022-01-08 23:21:53,1,309,2.91,3.33,3.16,0
harvester2,60,2022-01-08 23:22:53,1,308,2.86,3.26,3.15,0
harvester2,60,2022-01-08 23:23:53,2,308,3.38,3.34,3.18,0
harvester2,60,2022-01-08 23:24:53,1,308,3.27,3.28,3.17,0
harvester2,60,2022-01-08 23:25:53,3,309,3.69,3.33,3.19,0
harvester2,60,2022-01-08 23:26:53,4,309,4.39,3.52,3.26,0
harvester2,60,2022-01-08 23:27:53,5,310,3.74,3.44,3.24,0
harvester2,60,2022-01-08 23:28:53,4,309,3.67,3.43,3.25,0
harvester2,60,2022-01-08 23:29:53,2,309,2.69,3.23,3.19,0
harvester2,60,2022-01-08 23:30:53,2,310,3.38,3.39,3.25,0
harvester2,60,2022-01-08 23:31:53,3,309,4.47,3.64,3.35,0
harvester2,60,2022-01-08 23:32:53,6,310,4.83,3.82,3.43,0
harvester2,60,2022-01-08 23:33:53,4,310,3.92,3.78,3.44,0
harvester2,60,2022-01-08 23:34:53,5,310,3.20,3.67,3.42,0
harvester2,60,2022-01-08 23:35:53,1,308,3.00,3.59,3.42,0
harvester2,60,2022-01-08 23:36:53,2,309,3.45,3.64,3.45,0
harvester2,60,2022-01-08 23:37:53,4,309,3.51,3.64,3.46,0
harvester2,60,2022-01-08 23:38:53,4,309,3.25,3.54,3.44,0
harvester2,60,2022-01-08 23:39:53,4,309,3.86,3.67,3.49,0
harvester2,60,2022-01-08 23:40:53,2,309,3.55,3.65,3.49,0
harvester2,60,2022-01-08 23:41:53,5,309,3.63,3.68,3.51,0
harvester2,60,2022-01-08 23:42:53,2,307,3.28,3.63,3.51,0
harvester2,60,2022-01-08 23:43:53,3,308,3.94,3.70,3.54,0
harvester2,60,2022-01-08 23:44:53,2,308,4.05,3.77,3.58,0
harvester2,60,2022-01-08 23:45:53,4,310,3.60,3.64,3.54,0
harvester2,60,2022-01-08 23:46:53,4,309,3.66,3.61,3.54,0
harvester2,60,2022-01-08 23:47:53,5,310,2.91,3.44,3.48,0
harvester2,60,2022-01-08 23:48:53,1,310,2.86,3.38,3.46,0
harvester2,60,2022-01-08 23:49:53,4,310,3.60,3.52,3.50,0
harvester2,60,2022-01-08 23:50:53,2,308,3.09,3.43,3.48,0
harvester2,60,2022-01-08 23:51:53,2,307,3.14,3.39,3.46,0
harvester2,60,2022-01-08 23:52:53,3,308,2.79,3.30,3.43,0
harvester2,60,2022-01-08 23:53:53,1,308,3.27,3.35,3.44,0
harvester2,60,2022-01-08 23:54:53,2,309,3.69,3.48,3.48,1
harvester2,60,2022-01-08 23:55:53,2,310,3.27,3.42,3.46,1
harvester2,60,2022-01-08 23:56:53,3,310,3.59,3.53,3.50,0
harvester2,60,2022-01-08 23:57:53,1,308,3.92,3.61,3.52,0
harvester2,60,2022-01-08 23:58:53,1,308,3.49,3.57,3.52,0
harvester2,60,2022-01-08 23:59:53,1,308,3.55,3.54,3.50,0
harvester2,60,2022-01-09 00:00:53,2,309,3.48,3.48,3.48,0
harvester2,60,2022-01-09 00:01:53,2,309,3.06,3.39,3.45,0
harvester2,60,2022-01-09 00:02:53,1,309,3.15,3.37,3.44,0
harvester2,60,2022-01-09 00:03:53,2,309,4.58,3.74,3.56,0
harvester2,60,2022-01-09 00:04:53,5,308,5.03,3.97,3.65,0
harvester2,60,2022-01-09 00:05:53,5,308,3.86,3.81,3.62,0
harvester2,60,2022-01-09 00:06:53,7,309,4.00,3.87,3.65,0
harvester2,60,2022-01-09 00:07:53,5,309,3.78,3.79,3.64,0
harvester2,60,2022-01-09 00:08:53,6,309,3.02,3.57,3.57,0
harvester2,60,2022-01-09 00:09:53,7,308,3.51,3.65,3.60,1
harvester2,60,2022-01-09 00:10:53,1,307,3.32,3.63,3.60,0
harvester2,60,2022-01-09 00:11:53,1,307,3.17,3.56,3.58,0
harvester2,60,2022-01-09 00:12:53,1,309,3.22,3.52,3.57,0
harvester2,60,2022-01-09 00:13:53,3,309,5.76,4.08,3.75,0
harvester2,60,2022-01-09 00:14:53,2,309,5.97,4.49,3.91,0
harvester2,60,2022-01-09 00:15:53,2,309,4.56,4.38,3.91,0
harvester2,60,2022-01-09 00:16:53,6,309,4.15,4.27,3.90,0
harvester2,60,2022-01-09 00:17:53,5,308,3.97,4.23,3.91,0
harvester2,60,2022-01-09 00:18:53,2,308,3.05,3.90,3.82,0
harvester2,60,2022-01-09 00:19:53,4,307,3.22,3.76,3.77,0
harvester2,60,2022-01-09 00:20:53,1,309,2.71,3.54,3.70,0
harvester2,60,2022-01-09 00:21:53,1,308,3.07,3.52,3.68,0
harvester2,60,2022-01-09 00:22:53,3,308,3.05,3.47,3.66,0
harvester2,60,2022-01-09 00:23:53,2,308,3.22,3.48,3.65,0
harvester2,60,2022-01-09 00:24:53,4,309,3.72,3.59,3.68,0
harvester2,60,2022-01-09 00:25:53,5,308,3.96,3.73,3.72,0
harvester2,60,2022-01-09 00:26:53,1,309,2.90,3.52,3.65,0
harvester2,60,2022-01-09 00:27:53,1,309,3.56,3.68,3.71,0
harvester2,60,2022-01-09 00:28:53,1,309,3.29,3.62,3.69,0
harvester2,60,2022-01-09 00:29:53,2,309,3.31,3.62,3.68,0
harvester2,60,2022-01-09 00:30:53,7,308,3.37,3.61,3.68,0
harvester2,60,2022-01-09 00:31:53,3,309,3.42,3.64,3.69,0
harvester2,60,2022-01-09 00:32:53,2,309,4.06,3.81,3.75,0
