# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-08 22:34:53,/dev/sda2,124606,100413,44.62,48.71,14374981,292715,2.00
harvester2,60,2022-01-08 22:35:53,/dev/sda2,121856,103163,45.85,49.93,14374981,292715,2.00
harvester2,60,2022-01-08 22:36:53,/dev/sda2,119757,105262,46.78,50.86,14374981,292715,2.00
harvester2,60,2022-01-08 22:37:53,/dev/sda2,117975,107044,47.57,51.66,14374981,292715,2.00
harvester2,60,2022-01-08 22:38:53,/dev/sda2,116247,108772,48.34,52.42,14374981,292715,2.00
harvester2,60,2022-01-08 22:39:53,/dev/sda2,114498,110521,49.12,53.20,14374981,292715,2.00
harvester2,60,2022-01-08 22:40:53,/dev/sda2,112678,112340,49.92,54.01,14374981,292715,2.00
harvester2,60,2022-01-08 22:41:53,/dev/sda2,111080,113939,50.64,54.72,14374981,292715,2.00
harvester2,60,2022-01-08 22:42:53,/dev/sda2,109479,115540,51.35,55.43,14374981,292715,2.00
harvester2,60,2022-01-08 22:43:53,/dev/sda2,107933,117086,52.03,56.12,14374981,292715,2.00
harvester2,60,2022-01-08 22:44:53,/dev/sda2,105900,119119,52.94,57.02,14374981,292715,2.00
harvester2,60,2022-01-08 22:45:53,/dev/sda2,105607,119412,53.07,57.15,14374974,292722,2.00
harvester2,60,2022-01-08 22:46:53,/dev/sda2,105600,119419,53.07,57.16,14374974,292722,2.00
harvester2,60,2022-01-08 22:47:53,/dev/sda2,105595,119424,53.07,57.16,14374975,292721,2.00
harvester2,60,2022-01-08 22:48:53,/dev/sda2,105595,119424,53.07,57.16,14374972,292724,2.00
harvester2,60,2022-01-08 22:49:53,/dev/sda2,105595,119424,53.07,57.16,14374972,292724,2.00
harvester2,60,2022-01-08 22:50:53,/dev/sda2,105595,119424,53.07,57.16,14374972,292724,2.00
harvester2,60,2022-01-08 22:51:53,/dev/sda2,105595,119424,53.07,57.16,14374972,292724,2.00
harvester2,60,2022-01-08 22:52:53,/dev/sda2,105595,119424,53.07,57.16,14374972,292724,2.00
harvester2,60,2022-01-08 22:53:53,/dev/sda2,105576,119443,53.08,57.17,14374971,292725,2.00
harvester2,60,2022-01-08 22:54:53,/dev/sda2,105554,119465,53.09,57.18,14374971,292725,2.00
harvester2,60,2022-01-08 22:55:53,/dev/sda2,105542,119477,53.10,57.18,14374971,292725,2.00
harvester2,60,2022-01-08 22:56:53,/dev/sda2,105530,119489,53.10,57.19,14374971,292725,2.00
harvester2,60,2022-01-08 22:57:53,/dev/sda2,105517,119502,53.11,57.19,14374971,292725,2.00
harvester2,60,2022-01-08 22:58:53,/dev/sda2,105507,119512,53.11,57.20,14374971,292725,2.00
harvester2,60,2022-01-08 22:59:53,/dev/sda2,105493,119526,53.12,57.20,14374971,292725,2.00
harvester2,60,2022-01-08 23:00:53,/dev/sda2,105482,119537,53.12,57.21,14374971,292725,2.00
harvester2,60,2022-01-08 23:01:53,/dev/sda2,105460,119559,53.13,57.22,14374971,292725,2.00
harvester2,60,2022-01-08 23:02:53,/dev/sda2,105444,119575,53.14,57.23,14374971,292725,2.00
harvester2,60,2022-01-08 23:03:53,/dev/sda2,105432,119587,53.15,57.23,14374972,292724,2.00
harvester2,60,2022-01-08 23:04:53,/dev/sda2,105418,119601,53.15,57.24,14374972,292724,2.00
harvester2,60,2022-01-08 23:05:53,/dev/sda2,105410,119609,53.16,57.24,14374972,292724,2.00
harvester2,60,2022-01-08 23:06:53,/dev/sda2,105399,119620,53.16,57.25,14374972,292724,2.00
harvester2,60,2022-01-08 23:07:53,/dev/sda2,105385,119634,53.17,57.25,14374972,292724,2.00
harvester2,60,2022-01-08 23:08:53,/dev/sda2,105376,119643,53.17,57.26,14374972,292724,2.00
harvester2,60,2022-01-08 23:09:53,/dev/sda2,105366,119653,53.17,57.26,14374972,292724,2.00
harvester2,60,2022-01-08 23:10:53,/dev/sda2,105348,119671,53.18,57.27,14374972,292724,2.00
harvester2,60,2022-01-08 23:11:53,/dev/sda2,105329,119690,53.19,57.28,14374972,292724,2.00
harvester2,60,2022-01-08 23:12:53,/dev/sda2,105316,119703,53.20,57.28,14374972,292724,2.00
harvester2,60,2022-01-08 23:13:53,/dev/sda2,105297,119722,53.21,57.29,14374972,292724,2.00
harvester2,60,2022-01-08 23:14:53,/dev/sda2,105286,119733,53.21,57.30,14374972,292724,2.00
harvester2,60,2022-01-08 23:15:53,/dev/sda2,105281,119738,53.21,57.30,14374972,292724,2.00
harvester2,60,2022-01-08 23:16:53,/dev/sda2,105264,119755,53.22,57.31,14374972,292724,2.00
harvester2,60,2022-01-08 23:17:53,/dev/sda2,105252,119767,53.23,57.31,14374972,292724,2.00
harvester2,60,2022-01-08 23:18:53,/dev/sda2,105246,119773,53.23,57.31,14374972,292724,2.00
harvester2,60,2022-01-08 23:19:53,/dev/sda2,105234,119785,53.23,57.32,14374972,292724,2.00
harvester2,60,2022-01-08 23:20:53,/dev/sda2,105223,119796,53.24,57.32,14374972,292724,2.00
harvester2,60,2022-01-08 23:21:53,/dev/sda2,105211,119808,53.24,57.33,14374972,292724,2.00
harvester2,60,2022-01-08 23:22:53,/dev/sda2,105206,119813,53.25,57.33,14374972,292724,2.00
harvester2,60,2022-01-08 23:23:53,/dev/sda2,105199,119820,53.25,57.33,14374972,292724,2.00
harvester2,60,2022-01-08 23:24:53,/dev/sda2,105190,119829,53.25,57.34,14374972,292724,2.00
harvester2,60,2022-01-08 23:25:53,/dev/sda2,105181,119837,53.26,57.34,14374972,292724,2.00
harvester2,60,2022-01-08 23:26:53,/dev/sda2,105175,119844,53.26,57.35,14374972,292724,2.00
harvester2,60,2022-01-08 23:27:53,/dev/sda2,105164,119855,53.26,57.35,14374972,292724,2.00
harvester2,60,2022-01-08 23:28:53,/dev/sda2,105157,119862,53.27,57.35,14374972,292724,2.00
harvester2,60,2022-01-08 23:29:53,/dev/sda2,105148,119871,53.27,57.36,14374972,292724,2.00
harvester2,60,2022-01-08 23:30:53,/dev/sda2,105146,119873,53.27,57.36,14374972,292724,2.00
harvester2,60,2022-01-08 23:31:53,/dev/sda2,105139,119880,53.28,57.36,14374972,292724,2.00
harvester2,60,2022-01-08 23:32:53,/dev/sda2,105132,119887,53.28,57.36,14374972,292724,2.00
harvester2,60,2022-01-08 23:33:53,/dev/sda2,105125,119894,53.28,57.37,14374972,292724,2.00
harvester2,60,2022-01-08 23:34:53,/dev/sda2,105117,119902,53.29,57.37,14374972,292724,2.00
harvester2,60,2022-01-08 23:35:53,/dev/sda2,105113,119906,53.29,57.37,14374972,292724,2.00
harvester2,60,2022-01-08 23:36:53,/dev/sda2,105108,119911,53.29,57.37,14374972,292724,2.00
harvester2,60,2022-01-08 23:37:53,/dev/sda2,105093,119926,53.30,57.38,14374972,292724,2.00
harvester2,60,2022-01-08 23:38:53,/dev/sda2,105084,119935,53.30,57.39,14374972,292724,2.00
harvester2,60,2022-01-08 23:39:53,/dev/sda2,105075,119944,53.30,57.39,14374972,292724,2.00
harvester2,60,2022-01-08 23:40:53,/dev/sda2,105070,119949,53.31,57.39,14374972,292724,2.00
harvester2,60,2022-01-08 23:41:53,/dev/sda2,105063,119956,53.31,57.39,14374972,292724,2.00
harvester2,60,2022-01-08 23:42:53,/dev/sda2,105061,119958,53.31,57.40,14374972,292724,2.00
harvester2,60,2022-01-08 23:43:53,/dev/sda2,105056,119963,53.31,57.40,14374972,292724,2.00
harvester2,60,2022-01-08 23:44:53,/dev/sda2,105051,119968,53.31,57.40,14374972,292724,2.00
harvester2,60,2022-01-08 23:45:53,/dev/sda2,105047,119972,53.32,57.40,14374972,292724,2.00
harvester2,60,2022-01-08 23:46:53,/dev/sda2,105041,119978,53.32,57.40,14374972,292724,2.00
harvester2,60,2022-01-08 23:47:53,/dev/sda2,105037,119982,53.32,57.41,14374972,292724,2.00
harvester2,60,2022-01-08 23:48:53,/dev/sda2,105032,119987,53.32,57.41,14374972,292724,2.00
