# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
harvester2,60,2022-01-08 22:34:53,lo,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:34:53,eth0,5.13,3.92,0.56,2.64,0.00,0.00,1.57,0.00
harvester2,60,2022-01-08 22:34:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:35:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:35:53,eth0,5.62,3.78,0.66,2.60,0.00,0.00,1.93,0.00
harvester2,60,2022-01-08 22:35:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:36:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:36:53,eth0,4.72,3.58,0.49,2.53,0.00,0.00,1.43,0.00
harvester2,60,2022-01-08 22:36:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:37:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:37:53,eth0,4.15,3.65,0.39,2.54,0.00,0.00,1.37,0.00
harvester2,60,2022-01-08 22:37:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:38:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:38:53,eth0,3.92,3.62,0.33,2.53,0.00,0.00,0.98,0.00
harvester2,60,2022-01-08 22:38:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:39:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:39:53,eth0,4.28,3.63,0.39,2.53,0.00,0.00,1.35,0.00
harvester2,60,2022-01-08 22:39:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:40:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:40:53,eth0,4.12,3.62,0.36,2.53,0.00,0.00,1.07,0.00
harvester2,60,2022-01-08 22:40:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:41:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:41:53,eth0,4.23,3.63,0.38,2.53,0.00,0.00,1.28,0.00
harvester2,60,2022-01-08 22:41:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:42:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:42:53,eth0,4.35,3.60,0.37,2.53,0.00,0.00,1.10,0.00
harvester2,60,2022-01-08 22:42:53,wlan0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
harvester2,60,2022-01-08 22:43:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
