# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-08 01:04:18,lo,10.62,10.62,4.94,4.94,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 01:04:18,enp9s0,623.80,999.23,285.67,1287.90,0.00,0.00,0.42,0.42
plotter1,60,2022-01-08 01:05:18,lo,7.02,7.02,4.29,4.29,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 01:05:18,enp9s0,566.07,961.05,210.48,1235.95,0.00,0.00,0.42,0.40
plotter1,60,2022-01-08 01:06:18,lo,5.63,5.63,5.10,5.10,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 01:06:18,enp9s0,701.03,1083.02,353.63,1340.62,0.00,0.00,0.42,0.44
plotter1,60,2022-01-08 01:07:18,lo,5.22,5.22,62.11,62.11,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 01:07:18,enp9s0,564.15,1051.57,173.85,1375.48,0.00,0.00,0.42,0.45
plotter1,60,2022-01-08 01:08:18,lo,1.93,1.93,2.82,2.82,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 01:08:18,enp9s0,636.15,1065.25,256.50,1382.20,0.00,0.00,0.40,0.45
