# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-08 00:48:56,lo,9.95,9.95,5.15,5.15,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:48:56,enp9s0,762.53,1226.07,376.06,1571.14,0.00,0.00,0.40,0.51
plotter1,60,2022-01-08 00:49:56,lo,12.68,12.68,8.92,8.92,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:49:56,enp9s0,590.25,1108.00,156.69,1464.15,0.00,0.00,0.43,0.48
plotter1,60,2022-01-08 00:50:56,lo,2.47,2.47,3.84,3.84,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:50:56,enp9s0,612.63,956.52,312.84,1163.24,0.00,0.00,0.40,0.38
plotter1,60,2022-01-08 00:51:56,lo,6.20,6.20,76.02,76.02,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:51:56,enp9s0,636.62,1098.00,206.99,1442.13,0.00,0.00,0.42,0.47
plotter1,60,2022-01-08 00:52:56,lo,1.50,1.50,2.10,2.10,0.00,0.00,0.00,0.00
plotter1,60,2022-01-08 00:52:56,enp9s0,608.45,1012.95,225.84,1305.33,0.00,0.00,0.40,0.43
