# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2022-01-08 00:54:50,-1,1.71,0.00,0.35,6.38,0.00,91.55
plotter1,60,2022-01-08 00:55:50,-1,4.58,0.00,0.28,8.39,0.00,86.75
plotter1,60,2022-01-08 00:56:50,-1,3.18,0.00,0.23,7.11,0.00,89.48
plotter1,60,2022-01-08 00:57:50,-1,0.59,0.00,0.21,6.52,0.00,92.69
plotter1,60,2022-01-08 00:58:50,-1,1.61,0.00,0.21,7.46,0.00,90.71
plotter1,60,2022-01-08 00:59:50,-1,19.06,0.00,0.25,6.08,0.00,74.60
plotter1,60,2022-01-08 01:00:50,-1,21.40,0.00,0.59,8.68,0.00,69.33
plotter1,60,2022-01-08 01:01:50,-1,19.47,0.00,0.61,6.64,0.00,73.28
plotter1,60,2022-01-08 01:02:50,-1,21.39,0.00,0.52,7.17,0.00,70.92
