# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-01 02:38:58,lo,35.62,35.62,298.48,298.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:38:58,enp6s0,723.62,1212.67,331.38,1534.59,0.00,0.00,0.42,0.50
plotter1,60,2022-01-01 02:39:58,lo,29.25,29.25,90.26,90.26,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:39:58,enp6s0,681.82,1113.30,314.11,1394.07,0.00,0.00,0.42,0.46
plotter1,60,2022-01-01 02:40:58,lo,7.25,7.25,109.47,109.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:40:58,enp6s0,706.20,1075.47,363.09,1339.00,0.00,0.00,0.42,0.44
plotter1,60,2022-01-01 02:41:58,lo,15.11,15.11,187.96,187.96,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:41:58,enp6s0,740.09,1136.21,388.64,1450.21,0.00,0.00,0.42,0.48
plotter1,60,2022-01-01 02:42:58,lo,2.75,2.75,36.80,36.80,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:42:58,enp6s0,664.83,1143.68,238.57,1506.44,0.00,0.00,0.42,0.49
plotter1,60,2022-01-01 02:43:58,lo,11.02,11.02,111.04,111.04,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:43:58,enp6s0,674.67,1175.65,231.00,1559.72,0.00,0.00,0.40,0.51
plotter1,60,2022-01-01 02:44:58,lo,4.82,4.82,72.53,72.53,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:44:58,enp6s0,595.93,1081.18,185.80,1434.48,0.00,0.00,0.42,0.47
plotter1,60,2022-01-01 02:45:58,lo,6.68,6.68,39.04,39.04,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:45:58,enp6s0,658.92,995.45,331.22,1260.17,0.00,0.00,0.40,0.41
plotter1,60,2022-01-01 02:46:58,lo,14.73,14.73,240.08,240.08,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:46:58,enp6s0,694.75,1286.80,198.75,1722.45,0.00,0.00,0.42,0.56
plotter1,60,2022-01-01 02:47:58,lo,9.23,9.23,75.56,75.56,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 02:47:58,enp6s0,669.80,1119.33,260.08,1474.89,0.00,0.00,0.40,0.48
