# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2021-12-31 12:58:05,0,905,5.29,5.41,5.10,0
plotter1,60,2021-12-31 12:59:05,0,900,5.95,5.48,5.13,0
plotter1,60,2021-12-31 13:00:05,2,911,6.52,5.64,5.20,1
plotter1,60,2021-12-31 13:01:05,0,900,5.68,5.52,5.19,6
plotter1,60,2021-12-31 13:02:05,1,911,5.63,5.57,5.22,0
plotter1,60,2021-12-31 13:03:05,8,910,6.23,5.74,5.31,0
plotter1,60,2021-12-31 13:04:05,1,909,6.41,5.85,5.37,0
plotter1,60,2021-12-31 13:05:05,1,917,5.71,5.72,5.35,1
plotter1,60,2021-12-31 13:06:05,8,910,5.42,5.56,5.31,0
plotter1,60,2021-12-31 13:07:05,1,910,4.61,5.37,5.27,0
plotter1,60,2021-12-31 13:08:05,1,907,4.33,5.10,5.18,0
plotter1,60,2021-12-31 13:09:05,1,908,4.27,4.93,5.11,0
plotter1,60,2021-12-31 13:10:05,1,916,3.81,4.72,5.03,1
plotter1,60,2021-12-31 13:11:05,2,909,4.71,4.86,5.06,0
plotter1,60,2021-12-31 13:12:05,1,910,5.51,5.12,5.14,8
plotter1,60,2021-12-31 13:13:05,1,909,7.72,5.71,5.34,8
plotter1,60,2021-12-31 13:14:05,1,909,6.72,5.81,5.40,0
plotter1,60,2021-12-31 13:15:05,1,913,5.24,5.53,5.32,1
plotter1,60,2021-12-31 13:16:05,8,908,5.32,5.60,5.37,8
plotter1,60,2021-12-31 13:17:05,1,907,4.82,5.45,5.33,8
plotter1,60,2021-12-31 13:18:05,1,908,3.85,5.05,5.20,0
plotter1,60,2021-12-31 13:19:05,1,908,4.94,5.15,5.22,0
plotter1,60,2021-12-31 13:20:05,1,914,4.51,4.94,5.14,1
plotter1,60,2021-12-31 13:21:05,1,909,4.40,4.91,5.12,0
plotter1,60,2021-12-31 13:22:05,1,910,3.49,4.54,4.98,0
plotter1,60,2021-12-31 13:23:05,1,908,3.26,4.27,4.86,8
plotter1,60,2021-12-31 13:24:05,1,908,5.76,4.70,4.96,8
plotter1,60,2021-12-31 13:25:05,1,915,5.13,4.71,4.95,1
plotter1,60,2021-12-31 13:26:05,2,911,6.25,5.01,5.03,0
plotter1,60,2021-12-31 13:27:05,1,909,5.04,4.80,4.95,0
plotter1,60,2021-12-31 13:28:05,1,909,4.88,4.76,4.93,0
plotter1,60,2021-12-31 13:29:05,1,909,4.86,4.77,4.92,0
plotter1,60,2021-12-31 13:30:05,1,915,5.74,5.06,5.01,1
plotter1,60,2021-12-31 13:31:05,1,910,6.82,5.41,5.12,0
plotter1,60,2021-12-31 13:32:05,1,910,4.74,5.09,5.04,0
plotter1,60,2021-12-31 13:33:05,1,908,4.20,4.79,4.93,8
plotter1,60,2021-12-31 13:34:05,1,909,3.41,4.47,4.81,0
plotter1,60,2021-12-31 13:35:05,2,915,2.97,4.16,4.68,1
plotter1,60,2021-12-31 13:36:05,1,912,3.86,4.23,4.67,0
plotter1,60,2021-12-31 13:37:05,1,911,4.89,4.47,4.73,6
plotter1,60,2021-12-31 13:38:05,1,911,4.12,4.29,4.65,0
plotter1,60,2021-12-31 13:39:05,2,910,4.41,4.39,4.66,0
plotter1,60,2021-12-31 13:40:05,2,917,3.77,4.20,4.58,1
plotter1,60,2021-12-31 13:41:05,1,910,5.14,4.53,4.67,1
