# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2021-12-31 12:58:05,/dev/mapper/vg_raid-raid0,2265623,594584,20.79,20.79,586056271,177,0.00
plotter1,60,2021-12-31 12:59:05,/dev/mapper/vg_raid-raid0,2265623,594583,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 13:00:05,/dev/mapper/vg_raid-raid0,2265623,594583,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 13:01:05,/dev/mapper/vg_raid-raid0,2265623,594583,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 13:02:05,/dev/mapper/vg_raid-raid0,2265621,594585,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 13:03:05,/dev/mapper/vg_raid-raid0,2265482,594725,20.79,20.79,586056274,174,0.00
plotter1,60,2021-12-31 13:04:05,/dev/mapper/vg_raid-raid0,2265408,594799,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 13:05:05,/dev/mapper/vg_raid-raid0,2265305,594901,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 13:06:05,/dev/mapper/vg_raid-raid0,2265241,594966,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 13:07:05,/dev/mapper/vg_raid-raid0,2265194,595012,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 13:08:05,/dev/mapper/vg_raid-raid0,2265155,595052,20.80,20.80,586056274,174,0.00
plotter1,60,2021-12-31 13:09:05,/dev/mapper/vg_raid-raid0,2265104,595103,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:10:05,/dev/mapper/vg_raid-raid0,2265076,595130,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:11:05,/dev/mapper/vg_raid-raid0,2265052,595155,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:12:05,/dev/mapper/vg_raid-raid0,2265030,595177,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:13:05,/dev/mapper/vg_raid-raid0,2265008,595199,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:14:05,/dev/mapper/vg_raid-raid0,2264987,595219,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:15:05,/dev/mapper/vg_raid-raid0,2264963,595244,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:16:05,/dev/mapper/vg_raid-raid0,2264935,595271,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:17:05,/dev/mapper/vg_raid-raid0,2264918,595289,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:18:05,/dev/mapper/vg_raid-raid0,2264898,595309,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:19:05,/dev/mapper/vg_raid-raid0,2264878,595328,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:20:05,/dev/mapper/vg_raid-raid0,2264860,595347,20.81,20.81,586056274,174,0.00
plotter1,60,2021-12-31 13:21:05,/dev/mapper/vg_raid-raid0,2264842,595365,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 13:22:05,/dev/mapper/vg_raid-raid0,2264824,595383,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 13:23:05,/dev/mapper/vg_raid-raid0,2264804,595403,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 13:24:05,/dev/mapper/vg_raid-raid0,2264786,595421,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 13:25:05,/dev/mapper/vg_raid-raid0,2264766,595441,20.82,20.82,586056274,174,0.00
plotter1,60,2021-12-31 13:26:05,/dev/mapper/vg_raid-raid0,2264748,595458,20.82,20.82,586056274,174,0.00
