# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2021-12-31 12:17:05,4736.05,4448.47,286.93,0.65,1057757.47,689500.00,731060.53
plotter1,60,2021-12-31 12:18:05,1591.10,1138.17,452.88,0.05,44223.47,8006.27,4.40
plotter1,60,2021-12-31 12:19:05,2783.58,1611.75,1171.73,0.10,56289.20,19470.67,8.80
plotter1,60,2021-12-31 12:20:05,2059.38,765.80,1293.58,0.00,30466.63,19730.00,0.00
plotter1,60,2021-12-31 12:21:05,1969.17,531.78,1437.38,0.00,24087.23,20632.53,0.00
plotter1,60,2021-12-31 12:22:05,1775.90,326.63,1449.27,0.00,19207.72,18468.00,0.00
plotter1,60,2021-12-31 12:23:05,1543.52,193.98,1349.53,0.00,17707.47,16250.67,0.00
plotter1,60,2021-12-31 12:24:05,1535.32,206.12,1329.20,0.00,20091.33,15280.80,0.00
plotter1,60,2021-12-31 12:25:05,1962.13,284.18,1677.95,0.00,19951.53,19479.47,0.00
plotter1,60,2021-12-31 12:26:05,1317.48,178.12,1139.37,0.00,16940.30,13119.07,0.00
plotter1,60,2021-12-31 12:27:05,1197.75,175.18,1022.57,0.00,17691.47,11245.60,0.00
plotter1,60,2021-12-31 12:28:05,988.12,175.70,812.42,0.00,16174.10,8591.47,0.00
plotter1,60,2021-12-31 12:29:05,1154.03,166.28,987.75,0.00,16919.32,10368.93,0.00
plotter1,60,2021-12-31 12:30:05,1279.25,158.53,1120.72,0.00,15890.73,11632.40,0.00
plotter1,60,2021-12-31 12:31:05,1608.02,432.60,1175.42,0.00,19766.47,11862.93,0.00
plotter1,60,2021-12-31 12:32:05,1296.68,273.72,1022.97,0.00,18940.15,10062.27,0.00
plotter1,60,2021-12-31 12:33:05,1335.77,179.52,1156.25,0.00,17843.33,10987.33,0.00
plotter1,60,2021-12-31 12:34:05,1351.85,189.22,1162.63,0.00,18036.40,11375.47,0.00
plotter1,60,2021-12-31 12:35:05,1267.78,208.50,1059.28,0.00,19414.45,10848.53,0.00
plotter1,60,2021-12-31 12:36:05,1329.37,206.05,1123.32,0.00,19327.28,11251.20,0.00
plotter1,60,2021-12-31 12:37:05,1283.00,195.78,1087.22,0.00,19364.53,10572.13,0.00
plotter1,60,2021-12-31 12:38:05,1322.25,240.48,1081.77,0.00,19618.53,10381.73,0.00
plotter1,60,2021-12-31 12:39:05,1338.83,185.23,1153.60,0.00,18215.60,11178.80,0.00
plotter1,60,2021-12-31 12:40:05,1229.17,182.87,1046.30,0.00,17071.97,10315.60,0.00
plotter1,60,2021-12-31 12:41:05,1306.92,188.20,1118.72,0.00,18130.70,10993.33,0.00
plotter1,60,2021-12-31 12:42:05,1277.40,183.13,1094.27,0.00,17732.47,10523.33,0.00
plotter1,60,2021-12-31 12:43:05,1314.83,170.92,1143.92,0.00,16397.87,10853.87,0.00
plotter1,60,2021-12-31 12:44:05,1303.68,202.25,1101.43,0.00,16781.60,10495.73,0.00
plotter1,60,2021-12-31 12:45:05,1218.98,175.00,1043.98,0.00,15805.27,10147.73,0.00
plotter1,60,2021-12-31 12:46:05,1226.48,210.95,1015.53,0.00,19037.93,10143.07,0.00
plotter1,60,2021-12-31 12:47:05,1258.85,206.15,1052.70,0.00,17943.47,10081.47,0.00
plotter1,60,2021-12-31 12:48:05,1265.38,171.88,1093.50,0.00,16326.27,10664.93,0.00
plotter1,60,2021-12-31 12:49:05,1282.95,172.73,1110.22,0.00,17466.13,10777.73,0.00
plotter1,60,2021-12-31 12:50:05,1094.98,171.75,923.23,0.00,17279.05,9197.20,0.00
plotter1,60,2021-12-31 12:51:05,1335.70,218.58,1117.12,0.00,20084.42,11002.67,0.00
plotter1,60,2021-12-31 12:52:05,1267.12,198.20,1068.92,0.00,18937.70,10377.07,0.00
plotter1,60,2021-12-31 12:53:05,1206.90,200.28,1006.62,0.00,19020.53,9914.13,0.00
plotter1,60,2021-12-31 12:54:05,1412.15,356.48,1055.67,0.00,19047.20,10074.13,0.00
plotter1,60,2021-12-31 12:55:05,1479.48,485.52,993.97,0.00,18710.43,9258.27,0.00
plotter1,60,2021-12-31 12:56:05,1313.12,377.42,935.70,0.00,18280.63,9106.80,0.00
