# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
plotter1,60,2021-12-31 11:52:48,1575.42,193.68,1381.73,0.00,18794.25,23604.67,0.00
plotter1,60,2021-12-31 11:53:48,1564.72,201.48,1363.23,0.00,18759.47,23201.20,0.00
plotter1,60,2021-12-31 11:54:48,1522.88,189.45,1333.43,0.00,18338.53,22578.53,0.00
plotter1,60,2021-12-31 11:55:48,1568.58,204.88,1363.70,0.00,19103.60,23118.53,0.00
plotter1,60,2021-12-31 11:56:48,1506.53,223.63,1282.90,0.00,17721.87,21614.40,0.00
plotter1,60,2021-12-31 11:57:48,1543.22,172.90,1370.32,0.00,16782.40,23074.80,0.00
plotter1,60,2021-12-31 11:58:48,1486.53,183.57,1302.97,0.00,18194.80,21905.47,0.00
plotter1,60,2021-12-31 11:59:48,1516.03,170.02,1346.02,0.00,17421.73,22469.07,0.00
plotter1,60,2021-12-31 12:00:48,1521.25,190.43,1330.82,0.00,17531.87,22281.33,0.00
plotter1,60,2021-12-31 12:01:48,1579.58,197.83,1381.75,0.00,19427.07,22920.80,0.00
plotter1,60,2021-12-31 12:02:48,1533.03,238.97,1294.07,0.00,19767.18,21618.80,0.00
plotter1,60,2021-12-31 12:03:48,1504.75,198.83,1305.92,0.00,18566.53,21842.67,0.00
plotter1,60,2021-12-31 12:04:48,1491.57,202.83,1288.73,0.00,19054.67,21500.93,0.00
plotter1,60,2021-12-31 12:05:48,1516.70,232.57,1284.13,0.00,19740.53,21419.20,0.00
plotter1,60,2021-12-31 12:06:48,1526.27,187.15,1339.12,0.00,18076.80,22342.00,0.00
plotter1,60,2021-12-31 12:07:48,1485.22,163.03,1322.18,0.00,16094.27,21959.07,0.00
plotter1,60,2021-12-31 12:08:48,1495.35,172.60,1322.75,0.00,17654.40,22232.80,0.00
plotter1,60,2021-12-31 12:09:48,1543.45,186.85,1356.60,0.00,17976.13,22749.47,0.00
plotter1,60,2021-12-31 12:10:48,1497.02,188.02,1309.00,0.00,17107.07,22136.00,0.00
plotter1,60,2021-12-31 12:11:48,1425.63,179.77,1245.87,0.00,17265.87,20932.53,0.00
plotter1,60,2021-12-31 12:12:48,1529.98,331.62,1198.37,0.00,19702.33,20102.53,0.00
plotter1,60,2021-12-31 12:13:48,1591.32,514.13,1077.18,0.00,20767.33,17994.00,0.00
plotter1,60,2021-12-31 12:14:48,1617.53,407.88,1209.65,0.00,21953.20,20718.93,0.00
plotter1,60,2021-12-31 12:15:48,1532.35,309.22,1223.13,0.00,20320.53,21129.73,0.00
# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2021-12-31 11:34:48,116950568,128116312,2026408,1.54,164116,11090244,4992696,1.90,1113808,11744836,552
plotter1,60,2021-12-31 11:35:48,116141476,127854080,2288712,1.74,168768,11632424,5856368,2.23,1152860,12496720,4
plotter1,60,2021-12-31 11:36:48,113658156,127474652,2666688,2.02,170168,13734960,11721180,4.46,1507672,14604984,116
plotter1,60,2021-12-31 11:37:48,112475768,127396692,2744872,2.08,170980,14839056,11722580,4.46,1784244,15494080,200
plotter1,60,2021-12-31 11:38:48,111591616,127393320,2747728,2.09,173532,15717284,11723500,4.46,2082888,16086256,284
plotter1,60,2021-12-31 11:39:48,110405976,126999540,3142388,2.39,175080,16507208,11724604,4.46,2469660,16918948,164
plotter1,60,2021-12-31 11:40:48,109202972,126454960,3686996,2.80,179880,17160792,11731936,4.46,2780700,17800500,120
plotter1,60,2021-12-31 11:41:48,108548920,126446364,3695472,2.81,184656,17801504,11737548,4.47,3021868,18227940,236
plotter1,60,2021-12-31 11:42:48,107859792,126389176,3753020,2.85,190480,18427588,11742764,4.47,3225600,18676020,6904
plotter1,60,2021-12-31 11:43:48,107277316,126401544,3740220,2.84,191896,19021032,11748708,4.47,3427360,19090512,140
plotter1,60,2021-12-31 11:44:48,106589620,126386340,3755588,2.85,192388,19693016,11748772,4.47,3566136,19633680,188
plotter1,60,2021-12-31 11:45:48,105998408,126357680,3784456,2.87,192840,20255128,11757348,4.47,3684488,20087020,44
plotter1,60,2021-12-31 11:46:48,105329964,126320204,3821724,2.90,193176,20885748,11759076,4.47,3784624,20623560,124
plotter1,60,2021-12-31 11:47:48,104790056,126368232,3773592,2.87,193444,21473448,11759092,4.47,3865424,21125224,336
plotter1,60,2021-12-31 11:48:48,104230504,126359504,3781904,2.87,193684,22024008,11764844,4.48,3933832,21621976,168
plotter1,60,2021-12-31 11:49:48,103574348,126358192,3783424,2.87,194028,22678560,11765276,4.48,4075900,22126876,296
plotter1,60,2021-12-31 11:50:48,102948132,126361620,3780236,2.87,194420,23307736,11765552,4.48,4177436,22655884,120
plotter1,60,2021-12-31 11:51:48,102408972,126365048,3776904,2.87,194676,23850108,11765944,4.48,4227580,23151004,112
plotter1,60,2021-12-31 11:52:48,101811008,126350372,3791416,2.88,194976,24433052,11766092,4.48,4293424,23670076,124
plotter1,60,2021-12-31 11:53:48,101238332,126360276,3781328,2.87,195300,25015336,11766208,4.48,4347996,24197284,184
plotter1,60,2021-12-31 11:54:48,100651032,126342244,3799484,2.88,195576,25584328,11766340,4.48,4404828,24714664,452
plotter1,60,2021-12-31 11:55:48,100047752,126332244,3809632,2.89,195972,26177184,11774612,4.48,4469484,25252044,68
plotter1,60,2021-12-31 11:56:48,99509060,126345092,3796692,2.88,196216,26728468,11781984,4.48,4527352,25754376,120
plotter1,60,2021-12-31 11:57:48,98954244,126313892,3828372,2.91,196500,27251808,11784608,4.48,4568756,26240412,156
plotter1,60,2021-12-31 11:58:48,98420856,126345172,3796920,2.88,196776,27816208,11787860,4.48,4604864,26772876,152
plotter1,60,2021-12-31 11:59:48,97858768,126325024,3817248,2.90,197048,28357860,11787992,4.48,4636092,27285404,124
plotter1,60,2021-12-31 12:00:48,97300752,126309036,3833212,2.91,197416,28899536,11796196,4.49,4666072,27813716,5568
plotter1,60,2021-12-31 12:01:48,96685668,126298024,3844352,2.92,197708,29503324,11799216,4.49,4698636,28388696,96
plotter1,60,2021-12-31 12:02:48,96049596,126274500,3867680,2.94,197992,30115552,11799364,4.49,4749896,28951400,140
plotter1,60,2021-12-31 12:03:48,95459624,126262984,3878736,2.95,198292,30693728,11804404,4.49,4795128,29490504,228
plotter1,60,2021-12-31 12:04:48,94881452,126278184,3863556,2.93,198548,31285016,11804984,4.49,4832372,30045656,140
plotter1,60,2021-12-31 12:05:48,94267732,126279484,3862632,2.93,198860,31894348,11805116,4.49,4875396,30613904,224
plotter1,60,2021-12-31 12:06:48,93698312,126276576,3865296,2.93,199108,32455736,11806640,4.49,4907796,31143068,204
plotter1,60,2021-12-31 12:07:48,93187424,126272588,3869076,2.94,199396,32957828,11807032,4.49,4932616,31629636,148
plotter1,60,2021-12-31 12:08:48,92622988,126261756,3879588,2.95,199680,33506192,11839952,4.50,4960644,32166488,176
plotter1,60,2021-12-31 12:09:48,92068088,126270692,3870832,2.94,199928,34064876,11810536,4.49,4991328,32683400,284
plotter1,60,2021-12-31 12:10:48,91485324,126224864,3916812,2.97,200260,34596812,11843392,4.51,5033656,33202576,124
plotter1,60,2021-12-31 12:11:48,90985312,126265492,3876196,2.94,200500,35132552,11815580,4.50,5067392,33684696,48
plotter1,60,2021-12-31 12:12:48,90347760,126244484,3897160,2.96,200740,35743656,11821188,4.50,5135192,34240908,204
plotter1,60,2021-12-31 12:13:48,89679000,126227324,3914484,2.97,201000,36389788,11821596,4.50,5252840,34772804,204
plotter1,60,2021-12-31 12:14:48,88990008,126227696,3913112,2.97,201228,37074100,11822208,4.50,5341576,35373776,272
plotter1,60,2021-12-31 12:15:48,88368108,126247656,3893952,2.96,201480,37709840,11812220,4.49,5398812,35926148,580
# hostname,interval,timestamp,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
plotter1,60,2021-12-31 11:34:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:35:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:36:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:37:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:38:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:39:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:40:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:41:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:42:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:43:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:44:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:45:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:46:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:47:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:48:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:49:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:50:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:51:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:52:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:53:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:54:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:55:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:56:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:57:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:58:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 11:59:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:00:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:01:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:02:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:03:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:04:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:05:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:06:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:07:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:08:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:09:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:10:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:11:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:12:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:13:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:14:48,130704888,432640,0.33,12284,2.84
plotter1,60,2021-12-31 12:15:48,130704888,432640,0.33,12284,2.84
# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2021-12-31 11:34:48,1,912,4.13,4.92,5.00,0
plotter1,60,2021-12-31 11:35:48,2,918,5.03,5.04,5.04,0
plotter1,60,2021-12-31 11:36:48,3,913,3.39,4.59,4.88,0
plotter1,60,2021-12-31 11:37:48,1,915,4.08,4.54,4.84,0
plotter1,60,2021-12-31 11:38:48,1,914,5.64,4.95,4.97,0
plotter1,60,2021-12-31 11:39:48,1,908,4.93,4.86,4.93,0
plotter1,60,2021-12-31 11:40:48,1,911,5.58,5.04,4.99,0
plotter1,60,2021-12-31 11:41:48,1,908,5.70,5.17,5.03,0
plotter1,60,2021-12-31 11:42:48,2,909,5.22,5.13,5.03,0
plotter1,60,2021-12-31 11:43:48,1,908,4.20,4.86,4.94,0
plotter1,60,2021-12-31 11:44:48,2,907,5.40,5.04,4.99,1
plotter1,60,2021-12-31 11:45:48,1,907,5.68,5.21,5.06,0
plotter1,60,2021-12-31 11:46:48,1,908,4.85,5.03,5.00,0
plotter1,60,2021-12-31 11:47:48,1,910,4.62,4.98,4.99,8
plotter1,60,2021-12-31 11:48:48,1,910,4.87,4.97,4.98,0
plotter1,60,2021-12-31 11:49:48,2,910,4.89,4.89,4.95,0
plotter1,60,2021-12-31 11:50:48,1,909,4.30,4.82,4.92,0
plotter1,60,2021-12-31 11:51:48,1,908,4.47,4.79,4.91,8
plotter1,60,2021-12-31 11:52:48,1,911,4.47,4.66,4.85,0
plotter1,60,2021-12-31 11:53:48,1,910,3.90,4.52,4.79,0
plotter1,60,2021-12-31 11:54:48,1,909,5.79,4.80,4.86,0
plotter1,60,2021-12-31 11:55:48,1,909,6.15,5.08,4.95,0
plotter1,60,2021-12-31 11:56:48,1,909,5.03,5.02,4.94,0
plotter1,60,2021-12-31 11:57:48,1,909,5.08,4.95,4.92,0
plotter1,60,2021-12-31 11:58:48,2,909,4.22,4.72,4.84,0
plotter1,60,2021-12-31 11:59:48,1,908,3.91,4.58,4.79,0
plotter1,60,2021-12-31 12:00:48,1,908,3.73,4.43,4.72,0
plotter1,60,2021-12-31 12:01:48,1,908,6.55,5.10,4.93,0
plotter1,60,2021-12-31 12:02:48,1,909,4.90,4.90,4.87,0
plotter1,60,2021-12-31 12:03:48,1,906,3.99,4.65,4.79,0
plotter1,60,2021-12-31 12:04:48,1,908,5.24,4.87,4.86,0
plotter1,60,2021-12-31 12:05:48,1,908,4.82,4.82,4.84,0
plotter1,60,2021-12-31 12:06:48,1,908,4.77,4.84,4.85,8
plotter1,60,2021-12-31 12:07:48,2,909,3.55,4.47,4.72,0
plotter1,60,2021-12-31 12:08:48,7,910,6.20,5.00,4.88,0
plotter1,60,2021-12-31 12:09:48,1,911,6.26,5.31,5.00,0
plotter1,60,2021-12-31 12:10:48,9,908,8.53,6.18,5.32,0
plotter1,60,2021-12-31 12:11:48,1,908,5.43,5.67,5.20,0
plotter1,60,2021-12-31 12:12:48,1,908,4.66,5.51,5.18,8
plotter1,60,2021-12-31 12:13:48,1,909,4.55,5.34,5.14,0
plotter1,60,2021-12-31 12:14:48,8,907,4.54,5.22,5.11,0
plotter1,60,2021-12-31 12:15:48,2,908,4.85,5.19,5.11,0
# hostname,interval,timestamp,DEV,tps,rkB/s,wkB/s,dkB/s,areq-sz,aqu-sz,await,%util
plotter1,60,2021-12-31 11:34:48,nvme1n1,2034.37,172824.00,229822.13,114809.67,254.36,12.50,6.14,51.34
plotter1,60,2021-12-31 11:34:48,nvme0n1,2033.90,172724.53,229833.00,114811.00,254.37,12.87,6.33,51.55
plotter1,60,2021-12-31 11:34:48,nvme2n1,2030.35,172749.47,229820.53,114809.20,254.82,12.27,6.04,51.82
plotter1,60,2021-12-31 11:34:48,sda,10.47,515.27,0.27,0.00,49.25,0.05,4.47,2.36
plotter1,60,2021-12-31 11:34:48,sdb,8.10,367.73,0.00,0.00,45.40,0.04,4.76,1.76
plotter1,60,2021-12-31 11:34:48,sdc,11.15,502.73,0.00,0.00,45.09,0.11,9.86,3.03
plotter1,60,2021-12-31 11:34:48,sdd,9.40,478.07,0.00,0.00,50.86,0.04,4.57,1.94
plotter1,60,2021-12-31 11:34:48,sde,39.92,1183.80,92.13,0.00,31.96,0.03,0.63,1.42
plotter1,60,2021-12-31 11:34:48,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 11:34:48,sde2,39.92,1183.80,92.13,0.00,31.96,0.03,0.63,1.42
plotter1,60,2021-12-31 11:34:48,sdf,5.63,279.20,0.00,0.00,49.56,0.03,5.83,1.49
plotter1,60,2021-12-31 11:34:48,sdg,9.87,455.33,0.00,0.00,46.15,0.05,4.99,2.03
plotter1,60,2021-12-31 11:34:48,sdh,9.70,609.40,0.13,0.00,62.84,0.08,7.99,3.63
plotter1,60,2021-12-31 11:34:48,sdi,5.90,330.60,0.00,0.00,56.03,0.03,4.50,1.49
plotter1,60,2021-12-31 11:34:48,dm-0,20592.80,518298.00,689477.40,344429.87,75.38,462.86,22.48,53.57
plotter1,60,2021-12-31 11:34:48,sdj,2.57,138.20,0.00,0.00,53.84,0.01,4.97,0.80
plotter1,60,2021-12-31 11:34:48,sdk,6.73,341.27,0.00,0.00,50.68,0.04,5.73,2.07
plotter1,60,2021-12-31 11:34:48,sdl,8.02,425.67,0.00,0.00,53.10,0.05,6.07,2.45
plotter1,60,2021-12-31 11:34:48,sdm,2.05,98.07,0.00,0.00,47.84,0.02,8.67,1.00
plotter1,60,2021-12-31 11:34:48,sdo,2.07,115.00,0.00,0.00,55.65,0.02,7.54,0.84
plotter1,60,2021-12-31 11:34:48,sdp,6.63,364.60,0.00,0.00,54.96,0.05,7.03,2.05
plotter1,60,2021-12-31 11:34:48,sdq,3.62,175.27,0.00,0.00,48.46,0.03,8.07,1.66
plotter1,60,2021-12-31 11:34:48,sdr,0.70,36.93,0.00,0.00,52.76,0.01,8.83,0.35
plotter1,60,2021-12-31 11:34:48,sds,0.95,42.80,0.27,0.00,45.33,0.01,8.82,0.56
plotter1,60,2021-12-31 11:34:48,sdt,1.40,65.93,0.00,0.00,47.10,0.01,8.62,0.67
plotter1,60,2021-12-31 11:34:48,sdu,4.52,236.20,0.00,0.00,52.30,0.02,4.55,1.10
plotter1,60,2021-12-31 11:34:48,sdv,0.72,29.67,0.00,0.00,41.40,0.01,8.51,0.35
plotter1,60,2021-12-31 11:34:48,sdx,1.72,100.87,0.27,0.00,58.91,0.01,6.60,0.62
plotter1,60,2021-12-31 11:34:48,sdy,2.50,126.33,0.00,0.00,50.53,0.03,10.87,1.37
plotter1,60,2021-12-31 11:34:48,sdz,8.77,448.40,0.00,0.00,51.15,0.07,7.56,3.61
plotter1,60,2021-12-31 11:34:48,sdaa,3.37,171.87,0.00,0.00,51.05,0.03,7.89,1.44
plotter1,60,2021-12-31 11:34:48,sdab,1.67,82.13,0.00,0.00,49.28,0.02,10.11,0.92
plotter1,60,2021-12-31 11:34:48,sdn,0.67,29.93,0.00,0.00,44.90,0.01,10.30,0.38
plotter1,60,2021-12-31 11:34:48,sdac,2.80,174.93,0.00,0.00,62.48,0.02,6.90,1.09
plotter1,60,2021-12-31 11:34:48,sdad,2.98,181.87,0.00,0.00,60.96,0.02,6.06,1.28
plotter1,60,2021-12-31 11:34:48,sdae,5.42,267.73,0.00,0.00,49.43,0.04,7.54,2.29
plotter1,60,2021-12-31 11:34:48,sdaf,2.02,93.93,0.27,0.00,46.71,0.02,8.75,1.13
plotter1,60,2021-12-31 11:34:48,sdag,1.97,99.07,0.00,0.00,50.37,0.02,9.07,0.92
plotter1,60,2021-12-31 11:34:48,sdah,3.32,185.53,0.00,0.00,55.94,0.02,6.41,1.30
plotter1,60,2021-12-31 11:34:48,sdai,2.80,171.67,0.00,0.00,61.31,0.02,7.40,1.15
plotter1,60,2021-12-31 11:34:48,sdaj,0.60,26.00,0.00,0.00,43.33,0.00,6.44,0.32
plotter1,60,2021-12-31 11:34:48,sdal,4.77,270.00,0.00,0.00,56.64,0.05,11.08,2.36
plotter1,60,2021-12-31 11:34:48,sdam,0.30,11.73,0.27,0.00,40.00,0.00,11.56,0.30
plotter1,60,2021-12-31 11:34:48,sdan,3.35,227.93,0.00,0.00,68.04,0.06,17.94,2.49
plotter1,60,2021-12-31 11:34:48,sdao,3.18,164.27,0.00,0.00,51.60,0.02,5.47,0.97
plotter1,60,2021-12-31 11:34:48,sdap,2.67,124.53,0.00,0.00,46.70,0.02,8.54,1.25
plotter1,60,2021-12-31 11:34:48,sdaq,1.42,108.93,0.00,0.00,76.89,0.01,6.98,0.54
plotter1,60,2021-12-31 11:34:48,sdar,0.52,33.20,0.00,0.00,64.26,0.00,5.13,0.26
plotter1,60,2021-12-31 11:34:48,sdw,2.32,97.67,0.00,0.00,42.16,0.02,8.06,1.08
plotter1,60,2021-12-31 11:34:48,sdak,3.92,176.20,0.00,0.00,44.99,0.03,8.62,1.96
plotter1,60,2021-12-31 11:35:48,nvme1n1,7.77,112.27,12.53,0.27,16.10,0.01,0.59,0.72
plotter1,60,2021-12-31 11:35:48,nvme0n1,8.12,115.53,13.87,0.87,16.05,0.01,0.61,0.75
plotter1,60,2021-12-31 11:35:48,nvme2n1,7.67,113.93,10.00,1.07,16.30,0.01,0.55,0.67
plotter1,60,2021-12-31 11:35:48,sda,5.13,225.07,0.00,0.00,43.84,0.05,10.47,1.88
plotter1,60,2021-12-31 11:35:48,sdb,15.45,732.53,0.00,0.00,47.41,0.08,5.37,3.45
plotter1,60,2021-12-31 11:35:48,sdc,10.45,486.53,0.27,0.00,46.58,0.06,5.74,2.54
plotter1,60,2021-12-31 11:35:48,sdd,8.20,380.27,0.00,0.00,46.37,0.08,9.72,2.28
plotter1,60,2021-12-31 11:35:48,sde,15.18,233.20,181.80,0.00,27.33,0.02,1.02,0.68
plotter1,60,2021-12-31 11:35:48,sde1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
plotter1,60,2021-12-31 11:35:48,sde2,14.85,233.07,181.80,0.00,27.94,0.02,1.03,0.66
plotter1,60,2021-12-31 11:35:48,sdf,7.97,371.60,0.00,0.00,46.64,0.04,4.65,1.61
plotter1,60,2021-12-31 11:35:48,sdg,6.83,308.00,0.00,0.00,45.07,0.06,8.77,2.09
plotter1,60,2021-12-31 11:35:48,sdh,7.85,423.47,0.40,0.00,54.00,0.03,4.32,2.25
plotter1,60,2021-12-31 11:35:48,sdi,4.60,242.52,0.00,0.00,52.72,0.04,8.49,1.69
plotter1,60,2021-12-31 11:35:48,dm-0,25.12,341.73,36.67,2.20,15.15,0.02,0.65,1.26
plotter1,60,2021-12-31 11:35:48,sdj,6.68,334.18,0.00,0.00,50.00,0.03,4.85,1.80
