# hostname,interval,timestamp,CPU,MHz
plotter1,60,2021-12-31 11:34:48,-1,3762.55
plotter1,60,2021-12-31 11:35:48,-1,3762.54
plotter1,60,2021-12-31 11:36:48,-1,3841.53
plotter1,60,2021-12-31 11:37:48,-1,3762.76
plotter1,60,2021-12-31 11:38:48,-1,3762.57
plotter1,60,2021-12-31 11:39:48,-1,3762.65
plotter1,60,2021-12-31 11:40:48,-1,3761.72
plotter1,60,2021-12-31 11:41:48,-1,3762.72
plotter1,60,2021-12-31 11:42:48,-1,3762.61
plotter1,60,2021-12-31 11:43:48,-1,3762.62
plotter1,60,2021-12-31 11:44:48,-1,3762.50
plotter1,60,2021-12-31 11:45:48,-1,3762.63
plotter1,60,2021-12-31 11:46:48,-1,3762.54
plotter1,60,2021-12-31 11:47:48,-1,3843.80
plotter1,60,2021-12-31 11:48:48,-1,3762.60
plotter1,60,2021-12-31 11:49:48,-1,3762.61
plotter1,60,2021-12-31 11:50:48,-1,3843.90
plotter1,60,2021-12-31 11:51:48,-1,3843.75
plotter1,60,2021-12-31 11:52:48,-1,3762.57
plotter1,60,2021-12-31 11:53:48,-1,3762.60
plotter1,60,2021-12-31 11:54:48,-1,3843.92
plotter1,60,2021-12-31 11:55:48,-1,3762.65
plotter1,60,2021-12-31 11:56:48,-1,3762.64
plotter1,60,2021-12-31 11:57:48,-1,3844.08
plotter1,60,2021-12-31 11:58:48,-1,3762.71
plotter1,60,2021-12-31 11:59:48,-1,3762.71
plotter1,60,2021-12-31 12:00:48,-1,3762.64
plotter1,60,2021-12-31 12:01:48,-1,3762.53
plotter1,60,2021-12-31 12:02:48,-1,3762.69
plotter1,60,2021-12-31 12:03:48,-1,3762.69
plotter1,60,2021-12-31 12:04:48,-1,3762.51
plotter1,60,2021-12-31 12:05:48,-1,3762.55
plotter1,60,2021-12-31 12:06:48,-1,3843.73
plotter1,60,2021-12-31 12:07:48,-1,3843.84
plotter1,60,2021-12-31 12:08:48,-1,4331.56
plotter1,60,2021-12-31 12:09:48,-1,3762.54
plotter1,60,2021-12-31 12:10:48,-1,4331.25
plotter1,60,2021-12-31 12:11:48,-1,3762.62
plotter1,60,2021-12-31 12:12:48,-1,3843.67
plotter1,60,2021-12-31 12:13:48,-1,3762.63
plotter1,60,2021-12-31 12:14:48,-1,4331.24
plotter1,60,2021-12-31 12:15:48,-1,3843.48
