# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-01 12:04:14,233.50,213.60,19.75,0.15,21640.83,437.87,59.07
plotter1,60,2022-01-01 12:05:14,207.32,198.42,8.85,0.05,19472.92,290.00,8.67
plotter1,60,2022-01-01 12:06:14,206.52,196.38,10.08,0.05,20193.63,214.40,4.40
plotter1,60,2022-01-01 12:07:14,164.85,156.40,8.40,0.05,16492.52,152.53,4.93
plotter1,60,2022-01-01 12:08:14,171.92,165.80,6.12,0.00,17512.13,110.27,0.00
plotter1,60,2022-01-01 12:09:14,171.52,164.33,7.18,0.00,17787.60,135.20,0.00
plotter1,60,2022-01-01 12:10:14,201.28,192.67,8.62,0.00,18801.58,307.33,0.00
plotter1,60,2022-01-01 12:11:14,198.07,186.30,11.77,0.00,19038.38,229.60,0.00
plotter1,60,2022-01-01 12:12:14,180.60,167.58,13.02,0.00,16601.45,204.13,0.00
plotter1,60,2022-01-01 12:13:14,199.32,184.75,14.57,0.00,18870.67,214.40,0.00
plotter1,60,2022-01-01 12:14:14,202.75,189.15,13.60,0.00,19493.33,207.33,0.00
plotter1,60,2022-01-01 12:15:14,210.08,195.23,14.85,0.00,19077.42,375.33,0.00
plotter1,60,2022-01-01 12:16:14,178.15,162.63,15.52,0.00,16805.75,286.27,0.00
plotter1,60,2022-01-01 12:17:14,185.73,168.90,16.83,0.00,17721.45,253.60,0.00
plotter1,60,2022-01-01 12:18:14,180.45,165.27,15.18,0.00,16957.60,233.33,0.00
plotter1,60,2022-01-01 12:19:14,201.43,192.88,8.55,0.00,20157.33,146.67,0.00
plotter1,60,2022-01-01 12:20:14,187.97,177.93,10.03,0.00,17619.45,301.20,0.00
plotter1,60,2022-01-01 12:21:14,189.67,177.85,11.82,0.00,18275.45,236.27,0.00
plotter1,60,2022-01-01 12:22:14,190.52,180.25,10.27,0.00,18391.45,168.00,0.00
plotter1,60,2022-01-01 12:23:14,189.55,179.12,10.43,0.00,18344.40,175.87,0.00
plotter1,60,2022-01-01 12:24:14,168.07,157.67,10.40,0.00,16278.80,182.00,0.00
plotter1,60,2022-01-01 12:25:14,177.05,167.33,9.72,0.00,15922.73,326.93,0.00
plotter1,60,2022-01-01 12:26:14,158.33,146.78,11.55,0.00,15281.23,209.60,0.00
plotter1,60,2022-01-01 12:27:14,174.80,163.78,11.02,0.00,16628.40,170.67,0.00
plotter1,60,2022-01-01 12:28:14,179.52,168.68,10.83,0.00,17323.33,176.40,0.00
plotter1,60,2022-01-01 12:29:14,177.03,167.07,9.97,0.00,17182.67,171.60,0.00
plotter1,60,2022-01-01 12:30:14,176.48,165.92,10.57,0.00,15934.75,344.67,0.00
plotter1,60,2022-01-01 12:31:14,157.65,144.35,13.30,0.00,15010.15,253.60,0.00
plotter1,60,2022-01-01 12:32:14,157.65,150.68,6.97,0.00,15492.52,116.80,0.00
plotter1,60,2022-01-01 12:33:14,186.17,177.87,8.30,0.00,18571.20,387.33,0.00
plotter1,60,2022-01-01 12:34:14,164.07,156.15,7.92,0.00,16287.47,161.87,0.00
plotter1,60,2022-01-01 12:35:14,164.33,152.58,11.75,0.00,14538.50,341.87,0.00
plotter1,60,2022-01-01 12:36:14,158.22,147.90,10.32,0.00,15128.00,208.80,0.00
plotter1,60,2022-01-01 12:37:14,174.80,163.65,11.15,0.00,16666.00,188.67,0.00
plotter1,60,2022-01-01 12:38:14,191.00,179.17,11.83,0.00,18270.00,189.87,0.00
plotter1,60,2022-01-01 12:39:14,167.47,154.62,12.85,0.00,15916.13,201.20,0.00
plotter1,60,2022-01-01 12:40:14,187.30,173.10,14.20,0.00,16753.38,363.47,0.00
plotter1,60,2022-01-01 12:41:14,191.55,178.53,13.02,0.00,18094.85,239.20,0.00
plotter1,60,2022-01-01 12:42:14,193.35,181.65,11.70,0.00,18297.50,189.07,0.00
plotter1,60,2022-01-01 12:43:14,175.03,163.55,11.48,0.00,16918.53,185.60,0.00
