# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
plotter1,60,2022-01-01 12:04:14,lo,32.37,32.37,397.04,397.04,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:04:14,enp6s0,689.92,1383.58,178.37,1851.49,0.00,0.00,0.42,0.61
plotter1,60,2022-01-01 12:05:14,lo,37.30,37.30,451.38,451.38,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:05:14,enp6s0,913.83,1481.70,452.65,1879.21,0.00,0.00,0.40,0.62
plotter1,60,2022-01-01 12:06:14,lo,34.42,34.42,331.62,331.62,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:06:14,enp6s0,762.78,1376.58,254.90,1804.83,0.00,0.00,0.43,0.59
plotter1,60,2022-01-01 12:07:14,lo,15.83,15.83,148.87,148.87,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:07:14,enp6s0,647.50,1115.07,298.37,1397.53,0.00,0.00,0.40,0.46
plotter1,60,2022-01-01 12:08:14,lo,9.78,9.78,109.84,109.84,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:08:14,enp6s0,618.35,1097.40,234.97,1423.66,0.00,0.00,0.40,0.47
plotter1,60,2022-01-01 12:09:14,lo,12.33,12.33,77.06,77.06,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:09:14,enp6s0,698.70,1101.42,345.11,1414.53,0.00,0.00,0.42,0.46
plotter1,60,2022-01-01 12:10:14,lo,21.58,21.58,268.59,268.59,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:10:14,enp6s0,738.57,1279.73,308.66,1684.94,0.00,0.00,0.40,0.55
plotter1,60,2022-01-01 12:11:14,lo,7.12,7.12,107.41,107.41,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:11:14,enp6s0,680.28,1203.10,252.50,1570.03,0.00,0.00,0.42,0.51
plotter1,60,2022-01-01 12:12:14,lo,13.38,13.38,146.48,146.48,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:12:14,enp6s0,606.48,1063.70,202.34,1400.74,0.00,0.00,0.40,0.46
plotter1,60,2022-01-01 12:13:14,lo,3.27,3.27,37.47,37.47,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:13:14,enp6s0,637.68,1132.47,203.62,1481.59,0.00,0.00,0.42,0.49
plotter1,60,2022-01-01 12:14:14,lo,10.77,10.77,110.04,110.04,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:14:14,enp6s0,736.12,1217.77,310.37,1579.91,0.00,0.00,0.40,0.52
plotter1,60,2022-01-01 12:15:14,lo,12.60,12.60,220.50,220.50,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:15:14,enp6s0,750.07,1272.93,314.08,1676.92,0.00,0.00,0.40,0.55
plotter1,60,2022-01-01 12:16:14,lo,10.57,10.57,109.80,109.80,0.00,0.00,0.00,0.00
plotter1,60,2022-01-01 12:16:14,enp6s0,615.83,1061.20,228.01,1399.91,0.00,0.00,0.42,0.46
plotter1,60,2022-01-01 12:17:14,lo,6.53,6.53,107.44,107.44,0.00,0.00,0.00,0.00
