# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-01 12:45:10,-1,3762.60
plotter1,60,2022-01-01 12:46:10,-1,3762.60
plotter1,60,2022-01-01 12:47:10,-1,3681.35
plotter1,60,2022-01-01 12:48:10,-1,3762.53
plotter1,60,2022-01-01 12:49:10,-1,3681.28
plotter1,60,2022-01-01 12:50:10,-1,3762.53
plotter1,60,2022-01-01 12:51:10,-1,4412.56
plotter1,60,2022-01-01 12:52:10,-1,4331.24
plotter1,60,2022-01-01 12:53:10,-1,3762.53
plotter1,60,2022-01-01 12:54:10,-1,3843.84
plotter1,60,2022-01-01 12:55:10,-1,4331.24
plotter1,60,2022-01-01 12:56:10,-1,3762.63
plotter1,60,2022-01-01 12:57:10,-1,3762.51
plotter1,60,2022-01-01 12:58:10,-1,3762.51
plotter1,60,2022-01-01 12:59:10,-1,4331.25
plotter1,60,2022-01-01 13:00:10,-1,4303.57
plotter1,60,2022-01-01 13:01:10,-1,3762.59
plotter1,60,2022-01-01 13:02:10,-1,4331.26
plotter1,60,2022-01-01 13:03:10,-1,3762.27
plotter1,60,2022-01-01 13:04:10,-1,3762.64
plotter1,60,2022-01-01 13:05:10,-1,3843.45
plotter1,60,2022-01-01 13:06:10,-1,3762.50
plotter1,60,2022-01-01 13:07:10,-1,4039.27
plotter1,60,2022-01-01 13:08:10,-1,4209.15
plotter1,60,2022-01-01 13:09:10,-1,3762.61
plotter1,60,2022-01-01 13:10:10,-1,3762.50
plotter1,60,2022-01-01 13:11:10,-1,3762.55
plotter1,60,2022-01-01 13:12:10,-1,3762.67
plotter1,60,2022-01-01 13:13:10,-1,3762.60
plotter1,60,2022-01-01 13:14:10,-1,3843.91
plotter1,60,2022-01-01 13:15:10,-1,3989.49
plotter1,60,2022-01-01 13:16:10,-1,3762.74
plotter1,60,2022-01-01 13:17:10,-1,3762.55
plotter1,60,2022-01-01 13:18:10,-1,3762.65
plotter1,60,2022-01-01 13:19:10,-1,3762.57
plotter1,60,2022-01-01 13:20:10,-1,4328.28
plotter1,60,2022-01-01 13:21:10,-1,3762.50
plotter1,60,2022-01-01 13:22:10,-1,3762.50
plotter1,60,2022-01-01 13:23:10,-1,4331.26
