# hostname,interval,timestamp,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked
plotter1,60,2022-01-01 11:24:43,1,925,5.62,4.88,4.74,1
plotter1,60,2022-01-01 11:25:43,0,933,5.28,4.93,4.76,6
plotter1,60,2022-01-01 11:26:43,1,934,5.93,5.25,4.89,8
plotter1,60,2022-01-01 11:27:43,8,934,7.09,5.67,5.05,0
plotter1,60,2022-01-01 11:28:43,1,934,7.75,6.01,5.20,8
plotter1,60,2022-01-01 11:29:43,2,932,5.71,5.77,5.17,0
plotter1,60,2022-01-01 11:30:43,4,931,3.68,5.18,5.00,8
plotter1,60,2022-01-01 11:31:43,1,931,3.40,4.85,4.90,0
plotter1,60,2022-01-01 11:32:43,2,931,3.35,4.61,4.82,6
plotter1,60,2022-01-01 11:33:43,1,932,4.52,4.70,4.83,3
plotter1,60,2022-01-01 11:34:43,1,930,4.49,4.75,4.85,6
plotter1,60,2022-01-01 11:35:43,1,930,4.22,4.67,4.82,0
plotter1,60,2022-01-01 11:36:43,1,929,5.08,4.74,4.83,0
plotter1,60,2022-01-01 11:37:43,1,931,5.97,4.95,4.88,0
plotter1,60,2022-01-01 11:38:43,1,932,4.33,4.75,4.83,8
plotter1,60,2022-01-01 11:39:43,1,933,4.12,4.61,4.77,0
plotter1,60,2022-01-01 11:40:43,1,930,4.60,4.70,4.80,0
plotter1,60,2022-01-01 11:41:43,1,930,5.05,4.77,4.81,0
plotter1,60,2022-01-01 11:42:43,1,931,6.30,5.10,4.92,0
plotter1,60,2022-01-01 11:43:43,1,930,5.38,5.06,4.91,0
plotter1,60,2022-01-01 11:44:43,1,930,4.48,4.90,4.87,0
plotter1,60,2022-01-01 11:45:43,1,931,4.62,4.89,4.87,0
plotter1,60,2022-01-01 11:46:43,1,932,3.56,4.59,4.77,8
plotter1,60,2022-01-01 11:47:43,1,931,4.32,4.66,4.79,8
plotter1,60,2022-01-01 11:48:43,1,932,4.74,4.67,4.78,6
plotter1,60,2022-01-01 11:49:43,2,933,5.93,4.98,4.87,0
plotter1,60,2022-01-01 11:50:43,1,932,5.93,5.15,4.94,0
plotter1,60,2022-01-01 11:51:43,2,932,5.88,5.26,4.99,0
plotter1,60,2022-01-01 11:52:43,1,932,7.01,5.66,5.14,0
plotter1,60,2022-01-01 11:53:43,1,931,6.32,5.76,5.21,6
plotter1,60,2022-01-01 11:54:43,1,938,7.81,6.39,5.46,8
plotter1,60,2022-01-01 11:55:43,1,933,5.90,6.09,5.42,0
plotter1,60,2022-01-01 11:56:43,1,932,4.46,5.64,5.30,3
plotter1,60,2022-01-01 11:57:43,2,932,3.83,5.23,5.18,0
plotter1,60,2022-01-01 11:58:43,1,932,5.77,5.55,5.30,0
plotter1,60,2022-01-01 11:59:43,1,932,4.56,5.22,5.19,0
plotter1,60,2022-01-01 12:00:43,1,930,4.10,5.05,5.14,0
plotter1,60,2022-01-01 12:01:43,1,932,3.88,4.86,5.07,8
plotter1,60,2022-01-01 12:02:43,1,932,5.80,5.25,5.19,0
