# hostname,interval,timestamp,CPU,MHz
plotter1,60,2022-01-01 11:24:43,-1,3762.64
plotter1,60,2022-01-01 11:25:43,-1,3681.35
plotter1,60,2022-01-01 11:26:43,-1,3762.52
plotter1,60,2022-01-01 11:27:43,-1,4331.26
plotter1,60,2022-01-01 11:28:43,-1,3762.51
plotter1,60,2022-01-01 11:29:43,-1,3762.58
plotter1,60,2022-01-01 11:30:43,-1,4087.27
plotter1,60,2022-01-01 11:31:43,-1,3762.74
plotter1,60,2022-01-01 11:32:43,-1,3762.61
plotter1,60,2022-01-01 11:33:43,-1,3762.50
plotter1,60,2022-01-01 11:34:43,-1,3762.54
plotter1,60,2022-01-01 11:35:43,-1,3762.65
plotter1,60,2022-01-01 11:36:43,-1,3762.50
plotter1,60,2022-01-01 11:37:43,-1,3762.50
plotter1,60,2022-01-01 11:38:43,-1,3843.73
plotter1,60,2022-01-01 11:39:43,-1,3762.50
plotter1,60,2022-01-01 11:40:43,-1,3762.50
plotter1,60,2022-01-01 11:41:43,-1,3843.80
plotter1,60,2022-01-01 11:42:43,-1,3762.48
plotter1,60,2022-01-01 11:43:43,-1,3762.48
plotter1,60,2022-01-01 11:44:43,-1,3762.50
plotter1,60,2022-01-01 11:45:43,-1,3762.48
plotter1,60,2022-01-01 11:46:43,-1,3843.83
plotter1,60,2022-01-01 11:47:43,-1,3843.77
plotter1,60,2022-01-01 11:48:43,-1,3762.49
plotter1,60,2022-01-01 11:49:43,-1,3762.50
plotter1,60,2022-01-01 11:50:43,-1,3843.80
plotter1,60,2022-01-01 11:51:43,-1,3843.75
plotter1,60,2022-01-01 11:52:43,-1,3762.47
plotter1,60,2022-01-01 11:53:43,-1,3762.50
plotter1,60,2022-01-01 11:54:43,-1,3762.50
plotter1,60,2022-01-01 11:55:43,-1,3762.50
plotter1,60,2022-01-01 11:56:43,-1,3762.50
plotter1,60,2022-01-01 11:57:43,-1,3762.47
plotter1,60,2022-01-01 11:58:43,-1,3762.50
plotter1,60,2022-01-01 11:59:43,-1,3843.80
plotter1,60,2022-01-01 12:00:43,-1,3843.75
plotter1,60,2022-01-01 12:01:43,-1,3925.08
plotter1,60,2022-01-01 12:02:43,-1,3762.72
