# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
plotter1,60,2022-01-01 12:45:10,85558772,86479116,2340416,1.78,164760,42060012,47463112,18.06,1143564,42973656,80
plotter1,60,2022-01-01 12:46:10,84612716,86063620,2716348,2.06,166268,42627248,53365812,20.30,1294672,43756864,144
plotter1,60,2022-01-01 12:47:10,83877292,85836328,2844064,2.16,168212,43232956,53424556,20.33,1677604,44072424,172
plotter1,60,2022-01-01 12:48:10,83185968,85705428,2894076,2.20,172932,43869568,53505976,20.36,2019380,44424632,112
plotter1,60,2022-01-01 12:49:10,82305188,85494368,2993888,2.27,177780,44645528,53619512,20.40,2474068,44857892,196
plotter1,60,2022-01-01 12:50:10,81579608,85325896,3098220,2.35,185444,45259484,53723848,20.44,2824736,45211108,0
plotter1,60,2022-01-01 12:51:10,79805724,84138904,4235788,3.22,186380,45895120,53887052,20.50,3072556,46775664,240
plotter1,60,2022-01-01 12:52:10,78912792,83831956,4502084,3.42,186676,46521252,54002832,20.55,3257164,47483960,268
plotter1,60,2022-01-01 12:53:10,78393016,83776264,4506288,3.42,186948,47036240,54050588,20.56,3469200,47810932,80
plotter1,60,2022-01-01 12:54:10,77764584,83660648,4592340,3.49,187736,47577848,54133932,20.60,3590756,48293856,204
plotter1,60,2022-01-01 12:55:10,77112336,83532080,4695276,3.57,190580,48124404,54243716,20.64,3686780,48835028,176
plotter1,60,2022-01-01 12:56:10,76539108,83523780,4679968,3.55,191468,48712028,54256644,20.64,3771004,49342064,264
plotter1,60,2022-01-01 12:57:10,75845928,83462528,4716404,3.58,191796,49368172,54311840,20.66,3849336,49957132,232
plotter1,60,2022-01-01 12:58:10,75191740,83371148,4785900,3.63,192744,49952012,54379224,20.69,3924984,50518068,76
plotter1,60,2022-01-01 12:59:10,74549780,83189792,4935964,3.75,193012,50443668,54546028,20.75,4072772,51002436,144
plotter1,60,2022-01-01 13:00:10,73855196,83100836,5002820,3.80,193276,51071532,54743196,20.83,4168688,51627980,104
plotter1,60,2022-01-01 13:01:10,73411660,83139052,4943368,3.75,193620,51573956,54595068,20.77,4217712,52019300,184
plotter1,60,2022-01-01 13:02:10,72743752,82991284,5070556,3.85,194060,52114116,54730108,20.82,4284060,52610032,4
plotter1,60,2022-01-01 13:03:10,72168592,82957716,5085172,3.86,194336,52674384,54730632,20.82,4342568,53120780,192
plotter1,60,2022-01-01 13:04:10,71598312,82900176,5121628,3.89,194608,53207832,54789912,20.85,4408396,53638464,284
plotter1,60,2022-01-01 13:05:10,70993456,82821184,5182236,3.93,194904,53751812,54851904,20.87,4479384,54162136,224
plotter1,60,2022-01-01 13:06:10,70440628,82743884,5237048,3.98,195204,54249012,54914584,20.89,4522888,54671304,308
plotter1,60,2022-01-01 13:07:10,69818152,82595912,5364664,4.07,195468,54743772,55099848,20.96,4565128,55256992,216
plotter1,60,2022-01-01 13:08:10,69334156,82640916,5298472,4.02,195748,55293460,55033664,20.94,4617732,55715156,224
plotter1,60,2022-01-01 13:09:10,68828548,82547480,5373244,4.08,195992,55724164,55076296,20.95,4648176,56146868,236
plotter1,60,2022-01-01 13:10:10,68223632,82491212,5410068,4.11,196276,56292220,55146056,20.98,4695308,56724488,304
plotter1,60,2022-01-01 13:11:10,67669248,82430596,5451380,4.14,196560,56805056,55196248,21.00,4731664,57241676,204
plotter1,60,2022-01-01 13:12:10,67028556,82284768,5574916,4.23,196956,57322116,55323964,21.05,4797460,57805448,64
plotter1,60,2022-01-01 13:13:10,66464896,82227492,5610340,4.26,197224,57850096,55372208,21.07,4836200,58327200,104
plotter1,60,2022-01-01 13:14:10,65939712,82186612,5632792,4.28,198476,58351688,55422012,21.09,4878312,58827888,96
plotter1,60,2022-01-01 13:15:10,64992404,81783764,6015456,4.57,198728,58915852,55932928,21.28,4924888,59723796,248
plotter1,60,2022-01-01 13:16:10,64694720,82071328,5706680,4.33,198984,59522276,55517396,21.12,4955168,59986708,0
plotter1,60,2022-01-01 13:17:10,64231664,82029644,5727888,4.35,199208,59963456,55560808,21.14,4995712,60414624,184
plotter1,60,2022-01-01 13:18:10,63633068,81959676,5775912,4.39,199440,60513848,55614428,21.16,5029548,60968380,232
plotter1,60,2022-01-01 13:19:10,63136776,81921912,5793876,4.40,199692,60991568,55660644,21.18,5081432,61427800,288
plotter1,60,2022-01-01 13:20:10,62475316,81707776,5988084,4.55,199880,61458664,55978408,21.30,5122000,62037380,156
plotter1,60,2022-01-01 13:21:10,62083560,81788584,5883512,4.47,200160,61954980,55774060,21.22,5238976,62317884,144
plotter1,60,2022-01-01 13:22:10,61507924,81724256,5920424,4.50,200404,62493164,55831312,21.24,5350716,62780404,276
plotter1,60,2022-01-01 13:23:10,60930780,81645420,5972724,4.54,200640,63017840,55890972,21.26,5433196,63263880,12
