# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
plotter1,60,2022-01-04 23:42:14,/dev/mapper/vg_raid-raid0,2203922,656285,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-04 23:43:14,/dev/mapper/vg_raid-raid0,2203877,656330,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-04 23:44:14,/dev/mapper/vg_raid-raid0,2203764,656443,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-04 23:45:14,/dev/mapper/vg_raid-raid0,2203666,656541,22.95,22.95,586056194,254,0.00
plotter1,60,2022-01-04 23:46:14,/dev/mapper/vg_raid-raid0,2203587,656620,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:47:14,/dev/mapper/vg_raid-raid0,2203546,656661,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:48:14,/dev/mapper/vg_raid-raid0,2203498,656709,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:49:14,/dev/mapper/vg_raid-raid0,2203458,656749,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:50:14,/dev/mapper/vg_raid-raid0,2203408,656799,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:51:14,/dev/mapper/vg_raid-raid0,2203378,656829,22.96,22.96,586056194,254,0.00
plotter1,60,2022-01-04 23:52:14,/dev/mapper/vg_raid-raid0,2203353,656854,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:53:14,/dev/mapper/vg_raid-raid0,2203329,656878,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:54:14,/dev/mapper/vg_raid-raid0,2203306,656901,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:55:14,/dev/mapper/vg_raid-raid0,2203284,656923,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:56:14,/dev/mapper/vg_raid-raid0,2203257,656950,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:57:14,/dev/mapper/vg_raid-raid0,2203231,656976,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:58:14,/dev/mapper/vg_raid-raid0,2203212,656995,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-04 23:59:14,/dev/mapper/vg_raid-raid0,2203192,657015,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:00:14,/dev/mapper/vg_raid-raid0,2203173,657034,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:01:14,/dev/mapper/vg_raid-raid0,2203153,657054,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:02:14,/dev/mapper/vg_raid-raid0,2203135,657072,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:03:14,/dev/mapper/vg_raid-raid0,2203116,657091,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:04:14,/dev/mapper/vg_raid-raid0,2203095,657112,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:05:14,/dev/mapper/vg_raid-raid0,2203076,657131,22.97,22.97,586056194,254,0.00
plotter1,60,2022-01-05 00:06:14,/dev/mapper/vg_raid-raid0,2203056,657151,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:07:14,/dev/mapper/vg_raid-raid0,2203037,657170,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:08:14,/dev/mapper/vg_raid-raid0,2203017,657190,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:09:14,/dev/mapper/vg_raid-raid0,2202998,657209,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:10:14,/dev/mapper/vg_raid-raid0,2202978,657229,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:11:14,/dev/mapper/vg_raid-raid0,2202958,657249,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:12:14,/dev/mapper/vg_raid-raid0,2202940,657267,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:13:14,/dev/mapper/vg_raid-raid0,2202919,657288,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:14:14,/dev/mapper/vg_raid-raid0,2202900,657307,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:15:14,/dev/mapper/vg_raid-raid0,2202878,657329,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:16:14,/dev/mapper/vg_raid-raid0,2202858,657349,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:17:14,/dev/mapper/vg_raid-raid0,2202840,657367,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:18:14,/dev/mapper/vg_raid-raid0,2202820,657387,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:19:14,/dev/mapper/vg_raid-raid0,2202799,657408,22.98,22.98,586056194,254,0.00
plotter1,60,2022-01-05 00:20:14,/dev/mapper/vg_raid-raid0,2202773,657434,22.99,22.99,586056194,254,0.00
plotter1,60,2022-01-05 00:21:14,/dev/mapper/vg_raid-raid0,2202750,657457,22.99,22.99,586056194,254,0.00
