# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
harvester2;60;2022-01-03 12:28:02;0;305;2.59;2.35;2.15;0
harvester2;60;2022-01-03 12:29:02;0;307;1.60;2.13;2.09;0
harvester2;60;2022-01-03 12:30:02;1;309;1.58;2.01;2.05;0
harvester2;60;2022-01-03 12:31:02;1;309;1.45;1.90;2.00;0
harvester2;60;2022-01-03 12:32:02;2;313;2.67;2.18;2.09;0
harvester2;60;2022-01-03 12:33:02;5;313;3.81;2.58;2.24;0
harvester2;60;2022-01-03 12:34:02;4;312;3.81;2.81;2.34;0
harvester2;60;2022-01-03 12:35:02;7;313;3.75;2.98;2.43;0
harvester2;60;2022-01-03 12:36:02;1;313;4.00;3.18;2.53;1
harvester2;60;2022-01-03 12:37:02;4;313;3.60;3.24;2.59;0
harvester2;60;2022-01-03 12:38:02;3;313;3.72;3.33;2.67;0
harvester2;60;2022-01-03 12:39:02;1;313;3.45;3.33;2.71;0
harvester2;60;2022-01-03 12:40:02;1;312;2.58;3.11;2.67;0
harvester2;60;2022-01-03 12:41:02;4;312;2.43;2.95;2.64;0
harvester2;60;2022-01-03 12:42:02;1;311;1.59;2.61;2.54;0
harvester2;60;2022-01-03 12:43:02;2;313;1.92;2.53;2.52;0
harvester2;60;2022-01-03 12:44:02;2;311;1.70;2.35;2.45;0
harvester2;60;2022-01-03 12:45:02;0;312;1.54;2.16;2.38;1
harvester2;60;2022-01-03 12:46:02;4;312;1.88;2.18;2.38;0
harvester2;60;2022-01-03 12:47:02;1;312;1.75;2.08;2.33;0
harvester2;60;2022-01-03 12:48:02;2;311;2.31;2.21;2.36;0
harvester2;60;2022-01-03 12:49:02;2;310;1.86;2.11;2.31;0
harvester2;60;2022-01-03 12:50:02;2;311;2.07;2.13;2.31;0
harvester2;60;2022-01-03 12:51:02;1;312;1.87;2.07;2.28;0
harvester2;60;2022-01-03 12:52:02;4;312;1.84;2.00;2.24;0
harvester2;60;2022-01-03 12:53:02;1;313;1.89;2.00;2.22;1
harvester2;60;2022-01-03 12:54:02;1;312;2.54;2.15;2.26;0
harvester2;60;2022-01-03 12:55:02;5;311;1.85;2.02;2.20;0
harvester2;60;2022-01-03 12:56:02;2;312;2.10;2.06;2.20;0
harvester2;60;2022-01-03 12:57:02;2;312;2.11;2.06;2.19;0
harvester2;60;2022-01-03 12:58:02;1;312;2.54;2.19;2.23;0
harvester2;60;2022-01-03 12:59:02;4;312;2.57;2.31;2.27;0
harvester2;60;2022-01-03 13:00:02;4;311;2.65;2.41;2.31;0
harvester2;60;2022-01-03 13:01:02;5;311;2.59;2.44;2.32;0
harvester2;60;2022-01-03 13:02:02;6;311;2.69;2.51;2.36;0
harvester2;60;2022-01-03 13:03:02;1;314;2.47;2.48;2.36;0
harvester2;60;2022-01-03 13:04:02;2;313;1.98;2.33;2.31;0
harvester2;60;2022-01-03 13:05:02;1;313;2.11;2.34;2.32;0
harvester2;60;2022-01-03 13:06:02;1;313;2.40;2.38;2.33;0
harvester2;60;2022-01-03 13:07:02;0;314;2.51;2.41;2.35;1
harvester2;60;2022-01-03 13:08:02;1;313;2.09;2.34;2.33;0
harvester2;60;2022-01-03 13:09:02;6;313;3.01;2.56;2.41;0
harvester2;60;2022-01-03 13:10:02;3;313;3.08;2.68;2.46;0
harvester2;60;2022-01-03 13:11:02;1;313;3.19;2.77;2.50;0
harvester2;60;2022-01-03 13:12:02;2;312;3.08;2.80;2.53;0
