# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
harvester2;60;2022-01-03 13:13:50;-1;15.40;0.00;14.22;10.16;0.00;60.22
harvester2;60;2022-01-03 13:14:50;-1;18.52;0.00;5.12;0.41;0.00;75.95
harvester2;60;2022-01-03 13:15:50;-1;8.91;0.00;2.89;0.11;0.00;88.08
harvester2;60;2022-01-03 13:16:50;-1;12.46;0.00;2.80;0.12;0.00;84.61
harvester2;60;2022-01-03 13:17:50;-1;27.57;0.00;2.90;0.10;0.00;69.43
harvester2;60;2022-01-03 13:18:50;-1;32.88;0.00;2.06;0.13;0.00;64.94
harvester2;60;2022-01-03 13:19:50;-1;31.54;0.00;1.80;0.10;0.00;66.56
harvester2;60;2022-01-03 13:20:50;-1;35.90;0.00;3.24;1.44;0.00;59.43
harvester2;60;2022-01-03 13:21:50;-1;42.37;0.00;3.96;4.94;0.00;48.73
harvester2;60;2022-01-03 13:22:50;-1;41.42;0.00;4.01;5.48;0.00;49.09
harvester2;60;2022-01-03 13:23:50;-1;44.44;0.00;3.59;4.63;0.00;47.35
harvester2;60;2022-01-03 13:24:50;-1;50.98;0.00;3.71;0.55;0.00;44.75
harvester2;60;2022-01-03 13:25:50;-1;52.24;0.00;3.63;0.32;0.00;43.82
harvester2;60;2022-01-03 13:26:50;-1;51.52;0.00;3.59;0.13;0.00;44.77
harvester2;60;2022-01-03 13:27:50;-1;51.70;0.00;3.48;0.16;0.00;44.66
harvester2;60;2022-01-03 13:28:50;-1;52.40;0.00;3.75;0.16;0.00;43.68
harvester2;60;2022-01-03 13:29:50;-1;51.08;0.00;3.91;0.14;0.00;44.87
harvester2;60;2022-01-03 13:30:50;-1;53.24;0.00;3.79;0.15;0.00;42.82
harvester2;60;2022-01-03 13:31:50;-1;38.56;0.00;5.69;0.24;0.00;55.52
harvester2;60;2022-01-03 13:32:50;-1;34.31;0.00;6.67;0.24;0.00;58.78
harvester2;60;2022-01-03 13:33:50;-1;34.39;0.00;5.80;0.42;0.00;59.39
harvester2;60;2022-01-03 13:34:50;-1;29.66;0.00;6.04;0.29;0.00;64.00
harvester2;60;2022-01-03 13:35:50;-1;27.07;0.00;5.40;7.35;0.00;60.19
harvester2;60;2022-01-03 13:36:50;-1;30.29;0.00;6.03;2.42;0.00;61.26
harvester2;60;2022-01-03 13:37:50;-1;27.78;0.00;5.95;0.72;0.00;65.55
harvester2;60;2022-01-03 13:38:50;-1;36.28;0.00;6.30;0.22;0.00;57.20
harvester2;60;2022-01-03 13:39:50;-1;26.10;0.00;6.06;0.34;0.00;67.49
harvester2;60;2022-01-03 13:40:50;-1;33.54;0.00;6.07;0.22;0.00;60.17
harvester2;60;2022-01-03 13:41:50;-1;32.80;0.00;5.70;0.22;0.00;61.28
harvester2;60;2022-01-03 13:42:50;-1;33.24;0.00;6.67;0.59;0.00;59.49
harvester2;60;2022-01-03 13:43:50;-1;33.70;0.00;9.69;5.24;0.00;51.37
harvester2;60;2022-01-03 13:44:50;-1;27.03;0.00;5.78;1.80;0.00;65.39
harvester2;60;2022-01-03 13:45:50;-1;34.10;0.00;6.13;0.34;0.00;59.43
harvester2;60;2022-01-03 13:46:50;-1;30.58;0.00;6.63;0.36;0.00;62.43
harvester2;60;2022-01-03 13:47:50;-1;28.98;0.00;6.31;0.85;0.00;63.86
harvester2;60;2022-01-03 13:48:50;-1;31.70;0.00;6.40;0.34;0.00;61.56
harvester2;60;2022-01-03 13:49:50;-1;36.93;0.00;5.67;0.19;0.00;57.21
harvester2;60;2022-01-03 13:50:50;-1;34.31;0.00;5.48;0.25;0.00;59.96
harvester2;60;2022-01-03 13:51:50;-1;32.04;0.00;4.36;7.49;0.00;56.11
harvester2;60;2022-01-03 13:52:50;-1;39.43;0.00;5.46;0.23;0.00;54.88
harvester2;60;2022-01-03 13:53:50;-1;38.59;0.00;5.25;0.28;0.00;55.88
harvester2;60;2022-01-03 13:54:50;-1;39.60;0.00;5.30;0.25;0.00;54.85
harvester2;60;2022-01-03 13:55:50;-1;38.87;0.00;5.25;0.22;0.00;55.66
harvester2;60;2022-01-03 13:56:50;-1;37.37;0.00;5.78;0.31;0.00;56.54
harvester2;60;2022-01-03 13:57:50;-1;32.53;0.00;6.29;0.47;0.00;60.71
harvester2;60;2022-01-03 13:58:50;-1;37.71;0.00;5.61;0.22;0.00;56.47
harvester2;60;2022-01-03 13:59:50;-1;22.36;0.00;4.71;10.51;0.00;62.42
harvester2;60;2022-01-03 14:00:50;-1;36.51;0.00;5.19;2.39;0.00;55.91
harvester2;60;2022-01-03 14:01:50;-1;39.29;0.00;5.11;0.28;0.00;55.32
harvester2;60;2022-01-03 14:02:50;-1;36.07;0.00;5.88;0.23;0.00;57.81
harvester2;60;2022-01-03 14:03:50;-1;42.33;0.00;5.27;0.28;0.00;52.12
harvester2;60;2022-01-03 14:04:50;-1;47.70;0.00;7.13;0.27;0.00;44.91
harvester2;60;2022-01-03 14:05:50;-1;50.82;0.00;6.86;0.21;0.00;42.11
harvester2;60;2022-01-03 14:06:50;-1;43.02;0.00;4.84;0.21;0.00;51.93
harvester2;60;2022-01-03 14:07:50;-1;47.09;0.00;4.34;0.17;0.00;48.40
harvester2;60;2022-01-03 14:08:50;-1;40.98;0.00;4.69;4.47;0.00;49.86
