# hostname;interval;timestamp;runq-sz;plist-sz;ldavg-1;ldavg-5;ldavg-15;blocked
harvester2;60;2022-01-03 10:33:12;2;303;2.68;1.55;0.83;0
harvester2;60;2022-01-03 10:34:12;0;303;1.72;1.50;0.86;0
harvester2;60;2022-01-03 10:35:12;1;307;1.50;1.47;0.89;0
harvester2;60;2022-01-03 10:36:12;1;305;1.62;1.50;0.94;0
harvester2;60;2022-01-03 10:37:12;1;302;1.37;1.44;0.96;0
harvester2;60;2022-01-03 10:38:12;4;304;1.37;1.42;0.98;0
harvester2;60;2022-01-03 10:39:12;3;309;2.01;1.59;1.07;0
harvester2;60;2022-01-03 10:40:12;2;305;2.52;1.83;1.19;0
harvester2;60;2022-01-03 10:41:12;1;305;2.07;1.83;1.23;0
harvester2;60;2022-01-03 10:42:12;1;306;2.49;2.00;1.33;1
harvester2;60;2022-01-03 10:43:12;5;306;2.48;2.08;1.40;0
harvester2;60;2022-01-03 10:44:12;6;305;2.52;2.15;1.47;0
harvester2;60;2022-01-03 10:45:12;2;305;2.21;2.14;1.51;0
harvester2;60;2022-01-03 10:46:12;3;305;2.72;2.27;1.59;0
harvester2;60;2022-01-03 10:47:12;2;304;2.82;2.37;1.67;0
harvester2;60;2022-01-03 10:48:12;2;305;2.43;2.34;1.71;0
harvester2;60;2022-01-03 10:49:12;1;303;2.11;2.26;1.72;0
harvester2;60;2022-01-03 10:50:12;1;304;1.96;2.18;1.73;0
harvester2;60;2022-01-03 10:51:12;3;305;1.74;2.07;1.72;0
harvester2;60;2022-01-03 10:52:12;3;305;2.58;2.24;1.81;0
harvester2;60;2022-01-03 10:53:12;4;306;2.59;2.32;1.86;0
harvester2;60;2022-01-03 10:54:12;2;304;2.19;2.26;1.87;0
harvester2;60;2022-01-03 10:55:12;2;306;1.83;2.15;1.86;0
harvester2;60;2022-01-03 10:56:12;1;305;1.68;2.04;1.84;0
harvester2;60;2022-01-03 10:57:12;2;306;1.68;1.98;1.83;0
harvester2;60;2022-01-03 10:58:12;1;305;1.45;1.85;1.79;0
harvester2;60;2022-01-03 10:59:12;1;305;1.53;1.80;1.78;0
harvester2;60;2022-01-03 11:00:12;1;305;1.80;1.84;1.80;0
harvester2;60;2022-01-03 11:01:12;2;305;1.63;1.79;1.79;0
harvester2;60;2022-01-03 11:02:12;2;304;1.91;1.87;1.82;0
harvester2;60;2022-01-03 11:03:12;1;307;1.67;1.80;1.80;0
harvester2;60;2022-01-03 11:04:12;3;306;1.67;1.77;1.79;0
harvester2;60;2022-01-03 11:05:12;2;306;1.61;1.74;1.78;0
harvester2;60;2022-01-03 11:06:12;2;306;1.67;1.75;1.78;0
harvester2;60;2022-01-03 11:07:12;3;306;1.63;1.74;1.78;0
harvester2;60;2022-01-03 11:08:12;4;305;1.51;1.69;1.76;0
harvester2;60;2022-01-03 11:09:12;1;305;1.64;1.69;1.75;0
harvester2;60;2022-01-03 11:10:12;1;303;1.75;1.70;1.75;1
harvester2;60;2022-01-03 11:11:12;1;305;1.81;1.73;1.76;0
harvester2;60;2022-01-03 11:12:12;2;305;2.24;1.86;1.80;0
harvester2;60;2022-01-03 11:13:12;3;307;2.55;2.02;1.86;0
harvester2;60;2022-01-03 11:14:12;1;305;2.39;2.05;1.88;0
harvester2;60;2022-01-03 11:15:12;7;306;2.49;2.12;1.92;0
harvester2;60;2022-01-03 11:16:12;2;304;1.87;2.02;1.90;0
harvester2;60;2022-01-03 11:17:12;3;306;2.36;2.10;1.93;0
harvester2;60;2022-01-03 11:18:12;2;305;1.93;2.03;1.92;0
harvester2;60;2022-01-03 11:19:12;3;306;2.27;2.09;1.95;0
harvester2;60;2022-01-03 11:20:12;2;306;1.71;1.96;1.91;0
harvester2;60;2022-01-03 11:21:12;2;306;2.02;2.00;1.93;0
harvester2;60;2022-01-03 11:22:12;2;305;1.97;1.99;1.93;0
harvester2;60;2022-01-03 11:23:12;1;307;1.71;1.91;1.90;0
harvester2;60;2022-01-03 11:24:12;4;305;2.10;1.99;1.93;1
harvester2;60;2022-01-03 11:25:12;4;304;2.49;2.13;1.98;0
harvester2;60;2022-01-03 11:26:12;1;305;2.62;2.25;2.04;0
harvester2;60;2022-01-03 11:27:12;2;304;2.27;2.21;2.03;0
harvester2;60;2022-01-03 11:28:12;1;305;1.97;2.13;2.02;0
harvester2;60;2022-01-03 11:29:12;2;305;2.09;2.15;2.03;0
