# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-03 14:10:16,7243612,7217460,428836,5.36,2276,119604,1247352,4.31,108476,292420,1048
harvester2,60,2022-01-03 14:11:16,6798232,6963756,654480,8.18,3536,337632,1477136,5.10,287892,557532,440
harvester2,60,2022-01-03 14:12:16,6521600,6701516,916672,11.46,3624,351960,1857132,6.41,291384,830032,288
harvester2,60,2022-01-03 14:13:16,6480744,6676300,941928,11.78,3848,367364,1875820,6.48,294824,866456,644
harvester2,60,2022-01-03 14:14:16,6482792,6693336,924828,11.57,3976,382244,1856620,6.41,296688,862372,372
harvester2,60,2022-01-03 14:15:16,6387252,6638412,979600,12.25,4096,422776,3018252,10.42,322296,930348,8412
harvester2,60,2022-01-03 14:16:16,6344128,6621560,996460,12.46,4188,448916,3018180,10.42,343704,952380,30160
harvester2,60,2022-01-03 14:17:16,6318108,6615176,1002876,12.54,4280,468464,3018856,10.42,355412,966712,17648
harvester2,60,2022-01-03 14:18:16,6286168,6600588,1017512,12.73,4368,485660,3019744,10.42,361876,991920,9008
harvester2,60,2022-01-03 14:19:16,6263520,6594848,1023220,12.80,4480,502456,3020468,10.43,365004,1010652,29476
harvester2,60,2022-01-03 14:20:16,6245880,6593980,1024080,12.81,4576,519120,3021184,10.43,366848,1026144,23256
harvester2,60,2022-01-03 14:21:16,6038452,6402484,1215496,15.20,4680,534932,3300396,11.39,369208,1232880,24032
harvester2,60,2022-01-03 14:22:16,6007312,6467360,1150636,14.39,4768,630844,3100824,10.70,451560,1176508,39392
harvester2,60,2022-01-03 14:23:16,5945100,6426248,1191692,14.90,4864,651884,3110236,10.74,465972,1222272,79136
harvester2,60,2022-01-03 14:24:16,5951432,6445544,1172452,14.66,4972,664732,3115868,10.76,471172,1210544,87180
harvester2,60,2022-01-03 14:25:16,5778024,6282776,1335240,16.70,5060,675256,3125184,10.79,472516,1382140,39976
harvester2,60,2022-01-03 14:26:16,5753044,6267356,1350596,16.89,5156,684756,3132792,10.81,473268,1407252,76420
harvester2,60,2022-01-03 14:27:16,5728536,6254548,1363372,17.05,5244,696356,3143360,10.85,473912,1431584,3416
harvester2,60,2022-01-03 14:28:16,5718048,6254128,1363804,17.06,5340,706344,3148224,10.87,474456,1441568,96468
harvester2,60,2022-01-03 14:29:16,5704440,6250428,1367528,17.10,5444,716156,3152700,10.88,475280,1454740,38768
harvester2,60,2022-01-03 14:30:16,5401756,5957148,1660780,20.77,5540,725452,3152064,10.88,475852,1755620,22388
harvester2,60,2022-01-03 14:31:16,5379644,5944864,1673136,20.92,5764,735020,3152968,10.88,476752,1775696,75872
harvester2,60,2022-01-03 14:32:16,5361720,5937612,1680360,21.01,5852,745604,3160136,10.91,477428,1795088,77680
harvester2,60,2022-01-03 14:33:16,5323340,5910004,1707800,21.36,5948,756460,3165768,10.93,478672,1829652,102616
harvester2,60,2022-01-03 14:34:16,5337212,5934840,1683132,21.05,6068,767124,3167180,10.93,480184,1815700,488
harvester2,60,2022-01-03 14:35:16,5312076,5922724,1695228,21.20,6148,780092,3172044,10.95,482732,1838232,106876
harvester2,60,2022-01-03 14:36:16,5300956,5924756,1693228,21.18,6244,793120,3173968,10.96,486444,1845012,48
harvester2,60,2022-01-03 14:37:16,5285900,5923716,1694280,21.19,6332,807048,3175640,10.96,490076,1856444,71172
harvester2,60,2022-01-03 14:38:16,5244036,5898244,1719712,21.51,6420,823356,3181600,10.98,494548,1894464,61648
harvester2,60,2022-01-03 14:39:16,5174736,5843708,1774288,22.19,6532,838004,3250244,11.22,497272,1962488,71920
harvester2,60,2022-01-03 14:40:16,5226152,5901436,1716540,21.47,6620,844228,3185256,11.00,499808,1906872,103664
harvester2,60,2022-01-03 14:41:16,5140968,5819148,1798820,22.50,6716,847032,3318676,11.46,505132,1986368,59300
harvester2,60,2022-01-03 14:42:16,5206960,5887856,1730116,21.64,6804,849656,3190820,11.02,506708,1919468,16384
harvester2,60,2022-01-03 14:43:16,5215812,5899072,1718924,21.50,6892,851948,3196972,11.04,508496,1909092,53592
harvester2,60,2022-01-03 14:44:16,5196880,5882456,1735512,21.70,7004,854164,3199924,11.05,510300,1926304,128448
harvester2,60,2022-01-03 14:45:16,5182800,5870844,1747136,21.85,7092,856528,3202428,11.06,513000,1936628,51264
harvester2,60,2022-01-03 14:46:16,5176972,5867484,1750428,21.89,7188,858908,3205152,11.06,514692,1941060,55696
harvester2,60,2022-01-03 14:47:16,5162860,5855480,1762456,22.04,7276,860944,3209668,11.08,516084,1952412,59284
harvester2,60,2022-01-03 14:48:16,5123236,5818548,1799432,22.50,7364,863528,3276668,11.31,518840,1989716,67376
harvester2,60,2022-01-03 14:49:16,5154292,5851668,1766296,22.09,7476,865496,3212588,11.09,519988,1957148,37524
harvester2,60,2022-01-03 14:50:16,5147456,5847392,1770588,22.14,7564,867952,3216076,11.10,522208,1961496,65324
harvester2,60,2022-01-03 14:51:16,6052092,6751472,866796,10.84,7680,867240,1681784,5.81,524016,1063492,55848
