# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
harvester2;60;2022-01-03 14:10:16;lo;0.38;0.38;0.14;0.14;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:10:16;eth0;6.73;4.70;0.57;2.85;0.00;0.00;2.85;0.00
harvester2;60;2022-01-03 14:10:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:11:16;lo;4.40;4.40;2.64;2.64;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:11:16;eth0;191.78;71.77;262.71;8.04;0.00;0.00;2.30;0.22
harvester2;60;2022-01-03 14:11:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:12:16;lo;1.22;1.22;1.63;1.63;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:12:16;eth0;14.00;12.48;6.92;3.78;0.00;0.00;2.27;0.01
harvester2;60;2022-01-03 14:12:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:13:16;lo;1.57;1.57;1.99;1.99;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:13:16;eth0;14.18;12.42;4.72;3.86;0.00;0.00;2.78;0.00
harvester2;60;2022-01-03 14:13:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:14:16;lo;0.90;0.90;1.28;1.28;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:14:16;eth0;16.20;13.40;8.27;3.60;0.00;0.00;2.77;0.01
harvester2;60;2022-01-03 14:14:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:15:16;lo;1.43;1.43;2.41;2.41;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:15:16;eth0;28.95;23.52;27.88;4.77;0.00;0.00;1.58;0.02
harvester2;60;2022-01-03 14:15:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:16:16;lo;1.67;1.67;2.50;2.50;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:16:16;eth0;25.22;18.55;22.49;4.68;0.00;0.00;2.15;0.02
harvester2;60;2022-01-03 14:16:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:17:16;lo;1.67;1.67;2.51;2.51;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:17:16;eth0;23.87;18.33;21.07;4.72;0.00;0.00;2.17;0.02
harvester2;60;2022-01-03 14:17:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:18:16;lo;1.47;1.47;2.18;2.18;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:18:16;eth0;26.25;16.78;22.02;4.66;0.00;0.00;3.48;0.02
harvester2;60;2022-01-03 14:18:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:19:16;lo;1.17;1.17;1.74;1.74;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:19:16;eth0;23.17;15.87;19.83;4.35;0.00;0.00;2.20;0.02
harvester2;60;2022-01-03 14:19:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:20:16;lo;1.17;1.17;1.85;1.85;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:20:16;eth0;24.57;18.03;21.69;4.48;0.00;0.00;2.23;0.02
harvester2;60;2022-01-03 14:20:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:21:16;lo;0.90;0.90;1.33;1.33;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:21:16;eth0;55.02;31.47;65.04;5.06;0.00;0.00;2.40;0.05
harvester2;60;2022-01-03 14:21:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:22:16;lo;1.13;1.13;1.92;1.92;0.00;0.00;0.00;0.00
harvester2;60;2022-01-03 14:22:16;eth0;73.58;26.28;91.76;4.49;0.00;0.00;2.23;0.08
harvester2;60;2022-01-03 14:22:16;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
