# hostname,interval,timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
harvester2,60,2022-01-03 11:30:57,-1,12.46,0.00,12.50,18.03,0.00,57.00
harvester2,60,2022-01-03 11:31:57,-1,22.27,0.00,6.96,4.79,0.00,65.98
harvester2,60,2022-01-03 11:32:57,-1,17.03,0.00,3.34,0.03,0.00,79.60
harvester2,60,2022-01-03 11:33:57,-1,13.02,0.00,3.07,0.01,0.00,83.90
harvester2,60,2022-01-03 11:34:57,-1,20.49,0.00,2.95,0.01,0.00,76.55
harvester2,60,2022-01-03 11:35:57,-1,33.73,0.00,2.17,0.07,0.00,64.03
harvester2,60,2022-01-03 11:36:57,-1,31.58,0.00,2.00,0.00,0.00,66.42
harvester2,60,2022-01-03 11:37:57,-1,33.54,0.00,2.22,0.01,0.00,64.23
harvester2,60,2022-01-03 11:38:57,-1,54.70,0.00,4.40,0.24,0.00,40.66
harvester2,60,2022-01-03 11:39:57,-1,48.68,0.00,4.22,0.14,0.00,46.96
harvester2,60,2022-01-03 11:40:57,-1,52.29,0.00,3.31,0.13,0.00,44.26
harvester2,60,2022-01-03 11:41:57,-1,50.09,0.00,3.70,0.15,0.00,46.06
harvester2,60,2022-01-03 11:42:57,-1,52.94,0.00,3.76,0.15,0.00,43.15
harvester2,60,2022-01-03 11:43:57,-1,51.79,0.00,3.36,0.14,0.00,44.72
harvester2,60,2022-01-03 11:44:57,-1,52.43,0.00,3.52,0.13,0.00,43.91
harvester2,60,2022-01-03 11:45:57,-1,53.62,0.00,3.93,0.16,0.00,42.29
harvester2,60,2022-01-03 11:46:57,-1,53.38,0.00,3.72,0.14,0.00,42.76
harvester2,60,2022-01-03 11:47:57,-1,53.82,0.00,4.52,0.17,0.00,41.48
harvester2,60,2022-01-03 11:48:57,-1,35.33,0.00,6.52,0.30,0.00,57.85
harvester2,60,2022-01-03 11:49:57,-1,27.20,0.00,5.83,0.33,0.00,66.63
harvester2,60,2022-01-03 11:50:57,-1,32.27,0.00,5.62,2.23,0.00,59.88
harvester2,60,2022-01-03 11:51:57,-1,17.17,0.00,4.49,12.71,0.00,65.63
harvester2,60,2022-01-03 11:52:57,-1,37.55,0.00,6.40,0.15,0.00,55.90
harvester2,60,2022-01-03 11:53:57,-1,34.11,0.00,6.01,0.22,0.00,59.66
harvester2,60,2022-01-03 11:54:57,-1,29.62,0.00,6.97,0.39,0.00,63.02
harvester2,60,2022-01-03 11:55:57,-1,35.28,0.00,5.72,0.14,0.00,58.85
harvester2,60,2022-01-03 11:56:57,-1,28.96,0.00,8.75,0.43,0.00,61.85
harvester2,60,2022-01-03 11:57:57,-1,41.96,0.00,9.56,0.27,0.00,48.20
harvester2,60,2022-01-03 11:58:57,-1,39.94,0.00,9.47,0.28,0.00,50.31
harvester2,60,2022-01-03 11:59:57,-1,39.34,0.00,9.90,2.18,0.00,48.58
harvester2,60,2022-01-03 12:00:57,-1,23.65,0.00,6.49,6.06,0.00,63.80
harvester2,60,2022-01-03 12:01:57,-1,34.11,0.00,6.32,0.20,0.00,59.37
harvester2,60,2022-01-03 12:02:57,-1,33.12,0.00,6.22,0.25,0.00,60.40
harvester2,60,2022-01-03 12:03:57,-1,26.89,0.00,5.58,0.25,0.00,67.28
harvester2,60,2022-01-03 12:04:57,-1,34.10,0.00,6.06,0.24,0.00,59.61
harvester2,60,2022-01-03 12:05:57,-1,31.66,0.00,6.31,0.31,0.00,61.72
harvester2,60,2022-01-03 12:06:57,-1,33.81,0.00,6.02,0.31,0.00,59.86
harvester2,60,2022-01-03 12:07:57,-1,26.07,0.00,4.29,8.17,0.00,61.48
harvester2,60,2022-01-03 12:08:57,-1,39.17,0.00,5.04,0.39,0.00,55.40
harvester2,60,2022-01-03 12:09:57,-1,39.67,0.00,5.32,0.28,0.00,54.73
harvester2,60,2022-01-03 12:10:57,-1,41.19,0.00,5.06,0.28,0.00,53.47
harvester2,60,2022-01-03 12:11:57,-1,36.42,0.00,5.50,0.25,0.00,57.84
harvester2,60,2022-01-03 12:12:57,-1,39.97,0.00,5.24,0.23,0.00,54.56
harvester2,60,2022-01-03 12:13:57,-1,38.91,0.00,5.16,0.18,0.00,55.75
harvester2,60,2022-01-03 12:14:57,-1,38.45,0.00,6.31,0.28,0.00,54.97
harvester2,60,2022-01-03 12:15:57,-1,28.36,0.00,5.03,4.07,0.00,62.54
harvester2,60,2022-01-03 12:16:57,-1,31.94,0.00,5.78,4.26,0.00,58.02
harvester2,60,2022-01-03 12:17:57,-1,37.59,0.00,5.04,0.21,0.00,57.16
harvester2,60,2022-01-03 12:18:57,-1,39.86,0.00,4.96,0.27,0.00,54.92
harvester2,60,2022-01-03 12:19:57,-1,39.19,0.00,5.43,0.23,0.00,55.15
harvester2,60,2022-01-03 12:20:57,-1,36.39,0.00,5.40,0.31,0.00,57.90
harvester2,60,2022-01-03 12:21:57,-1,44.29,0.00,4.67,0.23,0.00,50.81
harvester2,60,2022-01-03 12:22:57,-1,43.03,0.00,4.74,0.18,0.00,52.05
harvester2,60,2022-01-03 12:23:57,-1,50.75,0.00,4.74,0.17,0.00,44.34
harvester2,60,2022-01-03 12:24:57,-1,35.38,0.00,4.23,5.48,0.00,54.91
harvester2,60,2022-01-03 12:25:57,-1,35.20,0.00,4.02,7.15,0.00,53.64
