# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
plotter1;60;2021-12-31 10:09:36;lo;22.47;22.47;103.93;103.93;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:09:36;enp6s0;634.50;1236.32;165.43;1650.02;0.00;0.00;0.42;0.54
plotter1;60;2021-12-31 10:10:36;lo;33.63;33.63;190.71;190.71;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:10:36;enp6s0;1155.02;1320.68;533.23;1579.10;0.00;0.00;0.42;0.52
plotter1;60;2021-12-31 10:11:36;lo;14.30;14.30;87.97;87.97;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:11:36;enp6s0;612.40;1028.48;203.95;1312.83;0.00;0.00;0.42;0.43
plotter1;60;2021-12-31 10:12:36;lo;2.90;2.90;18.68;18.68;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:12:36;enp6s0;616.48;1056.40;258.42;1351.11;0.00;0.00;0.40;0.44
plotter1;60;2021-12-31 10:13:36;lo;12.90;12.90;122.12;122.12;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:13:36;enp6s0;874.02;1403.15;365.50;1823.33;0.00;0.00;0.42;0.60
plotter1;60;2021-12-31 10:14:36;lo;3.77;3.77;34.10;34.10;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:14:36;enp6s0;822.87;1186.90;410.20;1507.72;0.00;0.00;0.40;0.49
plotter1;60;2021-12-31 10:15:36;lo;10.88;10.88;68.71;68.71;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:15:36;enp6s0;636.92;1145.82;202.47;1523.85;0.00;0.00;0.40;0.50
plotter1;60;2021-12-31 10:16:36;lo;9.05;9.05;37.48;37.48;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:16:36;enp6s0;593.38;1032.30;221.32;1353.77;0.00;0.00;0.42;0.44
plotter1;60;2021-12-31 10:17:36;lo;1.98;1.98;17.16;17.16;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:17:36;enp6s0;641.15;1082.45;249.49;1409.82;0.00;0.00;0.40;0.46
plotter1;60;2021-12-31 10:18:36;lo;10.77;10.77;99.88;99.88;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:18:36;enp6s0;710.93;1260.68;262.16;1654.65;0.00;0.00;0.42;0.54
plotter1;60;2021-12-31 10:19:36;lo;3.65;3.65;33.91;33.91;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:19:36;enp6s0;691.45;1162.40;289.91;1500.93;0.00;0.00;0.42;0.49
plotter1;60;2021-12-31 10:20:36;lo;7.93;7.93;68.16;68.16;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 10:20:36;enp6s0;632.90;1043.82;243.92;1377.64;0.00;0.00;0.40;0.45
