# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
plotter1;60;2021-12-31 07:17:08;116624480;128044184;2096000;1.59;162948;11345720;4968616;1.89;1062960;12104168;84
plotter1;60;2021-12-31 07:18:08;115695308;127755992;2384144;1.81;163336;11986332;5829752;2.22;1084268;13030136;4
plotter1;60;2021-12-31 07:19:08;113138908;127381920;2757236;2.09;164208;14167800;11697632;4.45;1415124;15202564;172
plotter1;60;2021-12-31 07:20:08;110834180;126566148;3573528;2.71;167272;15653716;11704200;4.45;1902236;17020604;740
plotter1;60;2021-12-31 07:21:08;109379980;125972632;4166888;3.16;168908;16512732;11699288;4.45;2392176;17982316;140
plotter1;60;2021-12-31 07:22:08;108529608;125788996;4350464;3.30;170744;17177624;11967648;4.55;2836696;18399728;12
plotter1;60;2021-12-31 07:23:08;107997364;125919412;4220164;3.20;172104;17838936;11752716;4.47;3147196;18643908;124
plotter1;60;2021-12-31 07:24:08;107276724;125915036;4224348;3.21;174652;18552588;11719792;4.46;3371976;19106216;144
plotter1;60;2021-12-31 07:25:08;106646100;125887848;4252024;3.23;182188;19148436;11724968;4.46;3579252;19517932;176
plotter1;60;2021-12-31 07:26:08;105689984;125562732;4577040;3.48;188000;19773608;12348356;4.70;3736684;20359496;132
plotter1;60;2021-12-31 07:27:08;105469716;125911624;4228040;3.21;189936;20340824;11727168;4.46;3838520;20465856;248
plotter1;60;2021-12-31 07:28:08;104466248;125517000;4622324;3.51;190256;20949412;12321556;4.69;3922176;21394804;128
plotter1;60;2021-12-31 07:29:08;104247496;125893192;4246020;3.22;190556;21543996;11736820;4.47;4009768;21509884;144
plotter1;60;2021-12-31 07:30:08;103563920;125849264;4289992;3.26;190912;22183276;11840948;4.51;4084656;22123348;192
plotter1;60;2021-12-31 07:31:08;103071888;125883104;4256260;3.23;191164;22708888;11742716;4.47;4143148;22550916;236
plotter1;60;2021-12-31 07:32:08;102340400;125863660;4275348;3.25;191488;23420640;11742716;4.47;4325524;23083748;144
plotter1;60;2021-12-31 07:33:08;101670160;125753872;4385404;3.33;191820;23980688;11874076;4.52;4418960;23681456;124
plotter1;60;2021-12-31 07:34:08;100943488;125628672;4510644;3.42;192580;24581436;12005268;4.57;4461160;24347152;40
plotter1;60;2021-12-31 07:35:08;100560248;125877500;4262032;3.24;192908;25213224;11749308;4.47;4514728;24695344;68
plotter1;60;2021-12-31 07:36:08;100012832;125887932;4252056;3.23;193172;25770856;11743512;4.47;4567668;25205004;80
plotter1;60;2021-12-31 07:37:08;99403716;125855044;4284776;3.25;193424;26346784;11743644;4.47;4619100;25732472;140
plotter1;60;2021-12-31 07:38:08;98863132;125860116;4279564;3.25;193680;26892240;11749720;4.47;4679376;26225664;36
plotter1;60;2021-12-31 07:39:08;98276328;125858484;4281024;3.25;193964;27477128;11758972;4.47;4738344;26765480;84
plotter1;60;2021-12-31 07:40:08;97676048;125816800;4323300;3.28;194248;28035412;11771232;4.48;4779912;27293160;116
plotter1;60;2021-12-31 07:41:08;97105992;125835276;4305044;3.27;194516;28623696;11766444;4.48;4816864;27846140;88
plotter1;60;2021-12-31 07:42:08;96515476;125842612;4297660;3.26;194748;29221280;11768020;4.48;4848340;28415672;100
plotter1;60;2021-12-31 07:43:08;95932660;125834144;4305636;3.27;194992;29795404;11769156;4.48;4880300;28961120;176
plotter1;60;2021-12-31 07:44:08;95326812;125822300;4317380;3.28;195244;30389128;11771944;4.48;4913028;29529260;120
plotter1;60;2021-12-31 07:45:08;94733552;125795052;4344920;3.30;195504;30954872;11779716;4.48;4967780;30047316;200
plotter1;60;2021-12-31 07:46:08;94128268;125788068;4351948;3.30;195772;31552924;11777512;4.48;5010864;30615560;600
plotter1;60;2021-12-31 07:47:08;93575128;125788676;4351300;3.30;196032;32102140;11777776;4.48;5051928;31130400;1116
plotter1;60;2021-12-31 07:48:08;93015688;125780924;4359152;3.31;196292;32648716;12054456;4.59;5093040;31650532;224
plotter1;60;2021-12-31 07:49:08;92433888;125764280;4375492;3.32;196564;33208808;11780052;4.48;5129056;32164396;220
plotter1;60;2021-12-31 07:50:08;91766728;125755420;4384544;3.33;196836;33860932;11786048;4.48;5156116;32789908;200
plotter1;60;2021-12-31 07:51:08;91247112;125773600;4366656;3.32;197108;34393740;11780496;4.48;5184376;33293788;132
plotter1;60;2021-12-31 07:52:08;90661272;125774996;4364504;3.31;197512;34975512;11783624;4.48;5219364;33844584;120
plotter1;60;2021-12-31 07:53:08;90123752;125792492;4347144;3.30;197744;35525484;11783756;4.48;5260420;34352332;132
plotter1;60;2021-12-31 07:54:08;89634460;125778424;4361276;3.31;198108;35996348;11786236;4.48;5297016;34793096;76
plotter1;60;2021-12-31 07:55:08;89043836;125738312;4401604;3.34;198376;36542000;11796480;4.49;5357856;35284124;164
plotter1;60;2021-12-31 07:56:08;88375792;125757192;4383108;3.33;198592;37223584;11791968;4.49;5522360;35802508;80
plotter1;60;2021-12-31 07:57:08;87775496;125767672;4372252;3.32;198852;37829736;11792524;4.49;5653724;36277388;92
plotter1;60;2021-12-31 07:58:08;87212820;125772328;4366784;3.32;199112;38392532;11793212;4.49;5734404;36761388;172
