# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
plotter1;60;2021-12-31 03:44:48;4726.85;4424.68;301.52;0.65;1056053.42;689961.87;730130.80
plotter1;60;2021-12-31 03:45:48;216.73;205.22;11.52;0.00;19161.33;370.00;0.00
plotter1;60;2021-12-31 03:46:48;233.53;225.15;8.38;0.00;23592.27;153.73;0.00
plotter1;60;2021-12-31 03:47:48;3866.17;2172.43;1693.62;0.12;71608.13;45097.07;9.33
plotter1;60;2021-12-31 03:48:48;2505.63;970.52;1535.12;0.00;34994.40;38687.33;0.00
plotter1;60;2021-12-31 03:49:48;2548.63;548.62;2000.02;0.00;24108.80;48951.87;0.00
plotter1;60;2021-12-31 03:50:48;2286.03;469.95;1816.08;0.00;23449.73;39492.80;0.00
plotter1;60;2021-12-31 03:51:48;1929.78;267.12;1662.62;0.05;21901.87;34071.47;8.67
plotter1;60;2021-12-31 03:52:48;1909.50;234.12;1675.38;0.00;21822.92;33095.60;0.00
plotter1;60;2021-12-31 03:53:48;2298.15;279.43;2018.72;0.00;19428.55;40136.40;0.00
plotter1;60;2021-12-31 03:54:48;1701.82;204.63;1497.18;0.00;20163.52;27929.73;0.00
plotter1;60;2021-12-31 03:55:48;1651.95;166.28;1485.67;0.00;15812.73;27329.73;0.00
plotter1;60;2021-12-31 03:56:48;1250.27;218.85;1031.42;0.00;21169.47;19390.53;0.00
plotter1;60;2021-12-31 03:57:48;1371.37;202.97;1168.40;0.00;20710.27;21856.40;0.00
plotter1;60;2021-12-31 03:58:48;1387.65;202.75;1184.90;0.00;20550.80;21626.13;0.00
plotter1;60;2021-12-31 03:59:48;1754.02;370.93;1383.08;0.00;23403.60;24592.13;0.00
plotter1;60;2021-12-31 04:00:48;1682.03;401.85;1280.18;0.00;21650.00;23007.87;0.00
plotter1;60;2021-12-31 04:01:48;1520.47;186.05;1334.42;0.00;18883.07;22507.33;0.00
plotter1;60;2021-12-31 04:02:48;1590.15;205.05;1385.10;0.00;20326.07;23483.73;0.00
plotter1;60;2021-12-31 04:03:48;1567.13;213.22;1353.92;0.00;20068.27;23198.80;0.00
plotter1;60;2021-12-31 04:04:48;1565.88;202.17;1363.72;0.00;18725.20;23022.00;0.00
plotter1;60;2021-12-31 04:05:48;1539.92;205.80;1334.12;0.00;19100.13;22695.47;0.00
plotter1;60;2021-12-31 04:06:48;1502.30;230.12;1272.18;0.00;19500.27;21373.87;0.00
plotter1;60;2021-12-31 04:07:48;1567.15;203.40;1363.75;0.00;18519.33;22908.13;0.00
plotter1;60;2021-12-31 04:08:48;1512.27;180.80;1331.47;0.00;17808.13;22388.40;0.00
plotter1;60;2021-12-31 04:09:48;1479.17;154.18;1324.98;0.00;15136.67;22236.93;0.00
plotter1;60;2021-12-31 04:10:48;1487.93;211.75;1276.18;0.00;19821.20;21544.53;0.00
plotter1;60;2021-12-31 04:11:48;1464.25;203.60;1260.65;0.00;20338.80;21110.13;0.00
plotter1;60;2021-12-31 04:12:48;1482.38;156.88;1325.50;0.00;14836.07;21985.07;0.00
plotter1;60;2021-12-31 04:13:48;1557.22;227.67;1329.55;0.00;19452.00;22189.73;0.00
plotter1;60;2021-12-31 04:14:48;1477.32;190.75;1286.57;0.00;18029.60;21479.20;0.00
plotter1;60;2021-12-31 04:15:48;1483.28;231.87;1251.42;0.00;18748.13;20949.20;0.00
plotter1;60;2021-12-31 04:16:48;1540.80;225.27;1315.53;0.00;21069.47;21914.00;0.00
plotter1;60;2021-12-31 04:17:48;1526.65;176.05;1350.60;0.00;16893.60;22447.07;0.00
plotter1;60;2021-12-31 04:18:48;1513.18;186.38;1326.80;0.00;18456.40;22116.40;0.00
plotter1;60;2021-12-31 04:19:48;1522.15;166.40;1355.75;0.00;15973.33;22719.47;0.00
plotter1;60;2021-12-31 04:20:48;1535.72;199.53;1336.18;0.00;18961.33;22474.80;0.00
plotter1;60;2021-12-31 04:21:48;1462.85;190.47;1272.38;0.00;17993.07;21333.47;0.00
plotter1;60;2021-12-31 04:22:48;1409.92;196.85;1213.07;0.00;17275.13;20397.73;0.00
plotter1;60;2021-12-31 04:23:48;1637.45;475.87;1161.58;0.00;19992.93;19399.87;0.00
plotter1;60;2021-12-31 04:24:48;1660.18;470.03;1190.15;0.00;22734.00;20175.07;0.00
plotter1;60;2021-12-31 04:25:48;1475.55;359.17;1116.38;0.00;19880.13;19189.07;0.00
