# hostname;interval;timestamp;CPU;MHz
plotter1;60;2021-12-31 10:52:02;-1;3569.76
plotter1;60;2021-12-31 10:53:02;-1;4331.26
plotter1;60;2021-12-31 10:54:02;-1;3762.12
plotter1;60;2021-12-31 10:55:02;-1;4493.74
plotter1;60;2021-12-31 10:56:02;-1;3762.51
plotter1;60;2021-12-31 10:57:02;-1;3762.53
plotter1;60;2021-12-31 10:58:02;-1;3762.55
plotter1;60;2021-12-31 10:59:02;-1;3843.79
plotter1;60;2021-12-31 11:00:02;-1;3762.55
plotter1;60;2021-12-31 11:01:02;-1;3762.53
plotter1;60;2021-12-31 11:02:02;-1;3762.55
plotter1;60;2021-12-31 11:03:02;-1;3762.51
plotter1;60;2021-12-31 11:04:02;-1;3843.79
plotter1;60;2021-12-31 11:05:02;-1;3762.54
plotter1;60;2021-12-31 11:06:02;-1;3841.03
plotter1;60;2021-12-31 11:07:02;-1;3762.54
plotter1;60;2021-12-31 11:08:02;-1;3843.77
plotter1;60;2021-12-31 11:09:02;-1;3762.53
plotter1;60;2021-12-31 11:10:02;-1;3762.52
plotter1;60;2021-12-31 11:11:02;-1;3762.53
plotter1;60;2021-12-31 11:12:02;-1;3762.52
plotter1;60;2021-12-31 11:13:02;-1;3924.69
plotter1;60;2021-12-31 11:14:02;-1;3762.53
plotter1;60;2021-12-31 11:15:02;-1;3762.51
plotter1;60;2021-12-31 11:16:02;-1;3843.76
plotter1;60;2021-12-31 11:17:02;-1;3762.51
plotter1;60;2021-12-31 11:18:02;-1;3762.55
plotter1;60;2021-12-31 11:19:02;-1;3762.54
plotter1;60;2021-12-31 11:20:02;-1;3762.54
plotter1;60;2021-12-31 11:21:02;-1;3912.01
plotter1;60;2021-12-31 11:22:02;-1;3762.52
plotter1;60;2021-12-31 11:23:02;-1;3762.55
plotter1;60;2021-12-31 11:24:02;-1;3762.53
plotter1;60;2021-12-31 11:25:02;-1;3762.55
plotter1;60;2021-12-31 11:26:02;-1;3762.50
plotter1;60;2021-12-31 11:27:02;-1;3843.78
plotter1;60;2021-12-31 11:28:02;-1;3762.54
plotter1;60;2021-12-31 11:29:02;-1;3762.41
plotter1;60;2021-12-31 11:30:02;-1;3762.53
plotter1;60;2021-12-31 11:31:02;-1;3759.43
plotter1;60;2021-12-31 11:32:02;-1;3843.77
